case,mode,omega,unit,identity_relative_residual,nodal_vs_piecewise_force_difference,eq32_like_vs_direct_difference,edge_only_vs_direct_difference,bulk_real,bulk_imag,chain_real,chain_imag,lower_edge_real,lower_edge_imag,upper_edge_real,upper_edge_imag,time_real,time_imag,direct_real,direct_imag,transformed_real,transformed_imag,residual_real,residual_imag,index_gradient_nodal_real,index_gradient_nodal_imag,eulerian_nodal_real,eulerian_nodal_imag,eq32_like_cut_real,eq32_like_cut_imag,eq32_like_with_edges_real,eq32_like_with_edges_imag
fn167,3,8.6966,N/m_wave_amplitude,9.442011708235132e-17,0.14032673765127654,1919.7804816726393,270.6115426318941,339.65994886617233,-220.97215529065,-115.08403059038777,70.12191368720259,1579.4250306737852,806.7267356274381,0.0002100667951125092,2.8170471377432258e-06,-3024.1714650010867,535.3264083073469,-1220.1703059847216,1191.2029051483846,-1220.170305984722,1191.2029051483848,4.547473508864641e-13,-2.2737367544323206e-13,-1104.9564636258617,1120.9596502382224,-1220.0732907441904,1191.1015166066034,-3024.376201252643,535.1555095345393,-1444.950960512063,1341.8822479790244
fn167,5,8.6966,N_m/m_wave_amplitude,4.5767595026724547e-17,0.1304781264068389,778.1519130409819,186.87205095177816,-450.7183347224061,-1039.7220348619862,81.6317939809638,-45.436313355293365,766.0211398767856,391.26246677930743,-0.00022965436396953342,-3.079721230307333e-06,97.11983803513448,683.5379470427744,494.0542075161139,-10.3579374749188,494.0542075161138,-10.357937474918913,5.684341886080802e-14,1.1368683772161603e-13,412.3665505737882,34.986932514724494,494.08178445823137,-10.485468074125764,-112.07344605122809,-498.3432521620394,653.9474641711936,-107.08078846245319
fn226,3,10.4354,N/m_wave_amplitude,1.3244763834670866e-16,0.2953683846597159,1970.3889887888242,344.65495536589543,359.11289958715474,-398.71889073767767,-129.4637634114913,141.81354131498284,1512.0632665932474,1177.703285373657,0.00021999668461764548,-6.397296727184459e-05,-2754.5595221515105,400.2760982522307,-1012.8468993859144,1321.0739702302255,-1012.8468993859151,1321.0739702302258,6.821210263296962e-13,-2.2737367544323206e-13,-883.126593292169,1179.4169083478723,-1012.6226913619288,1321.2662545110104,-2754.788147573043,400.16493291735725,-1242.7246609831109,1577.868154318047
fn226,5,10.4354,N_m/m_wave_amplitude,1.4860590399852566e-16,0.09836564214571299,924.5010460158788,175.46762247700394,-369.4084024651748,-1021.5106686970729,68.99759405374374,-68.37183453584667,733.3506842977249,571.1860934062237,-0.0001955144369108916,5.685375984375347e-05,-76.64710855447834,446.4958816825449,356.29257181737876,-72.20047129039153,356.2925718173786,-72.20047129039119,1.7053025658242404e-13,-3.410605131648481e-13,287.26908007652554,-3.850067690621773,356.3432555744625,-72.28477405619797,-253.02098727434702,-767.4983720433193,480.32950150894095,-196.31222178333573
fn282,3,12.10175,N/m_wave_amplitude,1.5051196679415228e-16,0.33796373519117845,1928.7210495400045,421.6864716439434,334.49341732003575,-574.6689314502312,-122.6278539943829,210.14835942170893,1436.0497964344788,1366.2524918714646,0.0002193851924938643,-0.00011155856142849383,-2523.7452223839837,407.37024526440354,-875.8296432386603,1409.102053548784,-875.8296432386596,1409.1020535487844,-6.821210263296962e-13,-4.547473508864641e-13,-752.9031412371838,1199.1088547342615,-875.5549312418563,1409.2989108705078,-2523.9760461116152,407.31449042193236,-1087.926030291944,1773.5668707348354
fn282,5,12.10175,N_m/m_wave_amplitude,1.1725646457845953e-16,0.07840096981101169,996.6742415595248,154.81964413856767,-331.9518558797202,-999.4502276480608,50.00037103106787,-72.47970075037105,696.484151270722,662.6324585576602,-0.0001665940263137116,8.471396682188607e-05,-180.56968665502907,322.22320091196224,233.96281317301433,-87.07418421484289,233.96281317301427,-87.0741842148426,5.684341886080802e-14,-2.8421709430404007e-13,183.95022463054758,-14.583864432469529,234.01068904480098,-87.13626974430004,-374.0844437885789,-876.7817738261725,322.3995408881168,-214.14923055454545
