iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_angle_deg,accepted_time_step,maximum_displacement_ratio
0,0.0,1.8035268119089989,5.632601274876376,26.255219754297112,,
1,0.0002356425341133835,1.782144655154744,5.637223473178053,19.557192410098295,0.0002356425341133835,0.09998873683615493
2,0.00047331434571177525,1.755992835627204,5.641550551549468,12.999411099808194,0.00023767181159839175,0.10008774464760457
3,0.0005864691892462613,1.7431743827330715,5.643491834068716,10.00097067336217,0.00011315484353448608,0.04666305233600242
4,0.0005872474080328131,1.7423062786186359,5.6435073901963655,10.000524258710637,7.782187865517584e-07,0.0003173589042087788
5,0.0005873072554433157,1.7422531374990613,5.643508573697579,10.000148014772789,5.98474105025637e-08,2.4412012896761874e-05
6,0.0005873371787839541,1.7422472543083125,5.643509084801874,9.999439180508457,2.992334063829522e-08,1.220600256246765e-05
