step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,feasibility_repair,accepted,rejection_reason
1.0,0.9132165047792612,0.0867834952207388,0.9386034646935891,1.4134917351220158,0.9151250483890775,2.14134061989919e-05,114698.12956283559,1.0005312906731045,0.34735719861721026,19.180281239212835,0.9860457104290015,21.979234994366234,2.9199852872668233,False,False,displacement_limit
0.5,0.9467300929187583,0.053269907081241685,0.9545118828992885,1.171073029101229,0.947796397460577,6.506466478549274e-05,114667.9910618852,1.000268387403716,0.17360551154646822,19.361496410006588,0.9953618638053412,21.775311219497684,2.9137723908958493,False,True,
0.25,0.9714474304385983,0.02855256956140173,0.9735584790877678,1.0798383972002517,0.971905710317124,1.284797960689751e-06,114652.55974580767,1.0001337774091965,0.08694899394352229,19.430418424416846,0.9989050994761728,21.64148488988555,2.910613421066933,False,True,
0.125,0.9853303628759312,0.014669637124068768,0.9858548739534148,1.0370806930780334,0.9855213540552241,7.479449728568486e-07,114645.04959488595,1.0000682650854689,0.04375535204103407,19.448696462410684,0.9998447614516206,21.56704511443417,2.9090227551145036,False,True,
