eta,xi,pressure_coefficient,segment
0.9489948769602627,5.354819415081062,-0.002548168967294373,shallow_jet_body
0.954893800135481,5.371026573304071,-0.002198713109599737,shallow_jet_body
0.960792723310699,5.387233731527081,-0.001836459601321394,shallow_jet_body
0.9666916464859172,5.40344088975009,-0.0014612462943688342,shallow_jet_body
0.9725905696611352,5.4196480479731,-0.0010729089748764409,shallow_jet_body
0.9784894928363534,5.435855206196109,-0.0006712787972489309,shallow_jet_body
0.9843884160115717,5.452062364419119,-0.0002561817898865115,shallow_jet_body
0.9902873391867897,5.468269522642128,0.00017256460898096293,shallow_jet_body
0.9961862623620079,5.4844766808651375,0.0006151550854269772,shallow_jet_body
1.002085185537226,5.500683839088146,0.0010717990200319605,shallow_jet_body
1.007984108712444,5.5168909973111555,0.0015427232048637052,shallow_jet_body
1.0138830318876622,5.533098155534165,0.002028177788794494,shallow_jet_body
1.0197819550628804,5.549305313757174,0.002528440272307364,shallow_jet_body
1.0256808782380986,5.565512471980184,0.003043819945922621,shallow_jet_body
1.0315798014133168,5.581719630203193,0.0035746637222189293,shallow_jet_body
1.0374787245885346,5.597926788426203,0.0041213627095046945,shallow_jet_body
1.0433776477637529,5.614133946649212,0.004684358767221397,shallow_jet_body
1.049276570938971,5.630341104872222,0.005264151622519364,shallow_jet_body
1.0551754941141893,5.646548263095231,0.005861307088800061,shallow_jet_body
1.0610744172894075,5.6627554213182405,0.006476465275376597,shallow_jet_body
1.0669733404646253,5.67896257954125,0.0071103511421029,shallow_jet_body
1.0728722636398436,5.695169737764259,0.0077637827439573925,shallow_jet_body
1.0787711868150618,5.711376895987269,0.008437684237954102,shallow_jet_body
1.08467010999028,5.727584054210278,0.009133096754347036,shallow_jet_body
1.090569033165498,5.743791212433288,0.00985119057648376,shallow_jet_body
1.096467956340716,5.759998370656297,0.01059328075640309,shallow_jet_body
1.1023668795159343,5.776205528879307,0.01136084045564445,shallow_jet_body
1.1082658026911525,5.792412687102316,0.012155517796330173,shallow_jet_body
1.1141647258663707,5.8086198453253255,0.012979153449130365,shallow_jet_body
1.1200636490415885,5.824827003548335,0.013833798924970608,shallow_jet_body
1.1259625722168067,5.841034161771344,0.014721737913781396,shallow_jet_body
1.131861495392025,5.857241319994354,0.01564550831786704,shallow_jet_body
1.1377604185672432,5.873448478217363,0.01660792475389883,shallow_jet_body
1.1436593417424614,5.889655636440373,0.017612105290936597,shallow_jet_body
1.1495582649176792,5.905862794663381,0.0186614979334081,shallow_jet_body
1.1554571880928974,5.922069952886391,0.019759906964260665,shallow_jet_body
1.1613561112681157,5.9382771111094,0.020911520572539644,shallow_jet_body
1.167255034443334,5.95448426933241,0.02212093404899207,shallow_jet_body
1.1731539576185521,5.970691427555419,0.02339316595544716,shallow_jet_body
1.17905288079377,5.9868985857784285,0.024733659526681606,shallow_jet_body
1.1849518039689881,6.003105744001438,0.02614825565407841,shallow_jet_body
1.1908507271442064,6.019312902224447,0.027643114657713852,shallow_jet_body
1.1967496503194246,6.035520060447457,0.029224545378063738,shallow_jet_body
1.2026485734946426,6.051727218670466,0.03089866820670295,shallow_jet_body
1.2085474966698606,6.067934376893475,0.032670778386354016,shallow_jet_body
1.2144464198450788,6.084141535116484,0.03454416120657555,shallow_jet_body
1.220345343020297,6.100348693339494,0.03651788206044415,shallow_jet_body
1.2262442661955153,6.116555851562503,0.038582606589834256,shallow_jet_body
1.2321431893707333,6.132763009785513,0.04071250423599082,shallow_jet_body
1.2380421125459513,6.148970168008522,0.042849008946546974,shallow_jet_body
1.2439410357211695,6.1651773262315315,0.04486671990024149,shallow_jet_body
1.2498399588963878,6.181384484454541,0.046497392923193104,shallow_jet_body
1.255738882071606,6.19759164267755,0.04714686804915402,shallow_jet_body
1.261637805246824,6.21379880090056,0.04540667478087812,shallow_jet_body
1.267536728422042,6.230005959123569,0.03756266649672568,shallow_jet_body
1.2734356515972602,6.246213117346579,0.011868165462530555,shallow_jet_body
1.2793345747724785,6.262420275569588,-0.07568638510456793,shallow_jet_body
1.2852334979476965,6.278627433792598,-0.7186386932391606,shallow_jet_body
1.2911324211229147,6.294834592015607,-1.5182184433955719,shallow_jet_body
1.2955566135043282,6.3069899606828645,-1.3929426109562542,shallow_jet_body
