iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_angle_deg,accepted_time_step,maximum_displacement_ratio
0,0.0,1.8035269004959327,5.632477181287226,26.25513061477261,,
1,0.00023564280124979263,1.7821444802716113,5.637099383944614,19.557105409402315,0.00023564280124979263,0.09998873987913082
2,0.0004733149463187135,1.755992615704407,5.641426467981376,12.999325455445566,0.00023767214506892088,0.10008774567636587
3,0.0005864699535350774,1.743174177476431,5.643367753020098,10.000885600137023,0.00011315500721636395,0.046663052493399415
4,0.0005872481734622604,1.742306075537915,5.643383309103345,10.000439214976891,7.782199271829235e-07,0.0003173589051863781
5,0.0005873080209604258,1.742252934567273,5.643384492598621,10.000062972402686,5.984749816548447e-08,2.4412012971558766e-05
6,0.0005873379443448941,1.7422470513915875,5.643385003700707,9.9993541383165,2.9923384468252174e-08,1.2206002594722715e-05
