wave_period_s,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,radiation_model,excitation_model,matrix_status,surge_rao_abs_per_m,surge_phase_rad,sway_rao_abs_per_m,sway_phase_rad,heave_rao_abs_per_m,heave_phase_rad,roll_rao_abs_per_m,roll_phase_rad,pitch_rao_abs_per_m,pitch_phase_rad,yaw_rao_abs_per_m,yaw_phase_rad
1.0,6.283185307179586,14.334541805954894,4.025678249387654,strip_2p5d_pdstrip_step,section_bem_incident_diffraction_experimental,experimental_pdstrip_step_forward_speed_assembly_not_validated,0.0032671959134430483,1.5013085403864477,1.0422351308683936e-18,1.9780187531319091,0.0027929048796537987,-2.362479149085654,3.940669188670666e-19,1.4723817957849858,0.00120106075108005,0.6461545237455127,1.2998312304902583e-19,-1.6085877005071576
8.0,0.7853981633974483,0.9112006086908124,0.06290122264668209,strip_2p5d_pdstrip_step,section_bem_incident_diffraction_experimental,experimental_pdstrip_step_forward_speed_assembly_not_validated,0.7196160780519146,-1.60626788782,1.3233113453163925e-15,3.129933834092708,0.965631319431372,-0.10436393026977693,4.698174777179679e-16,-0.11893270477463906,0.062254289579922316,-1.5261035774923581,1.9708840015429864e-16,2.5572219954137565
