node,y_over_Vt,z_over_Vt,supplied_psi_over_V2,similarity_psi_over_V2,difference_over_V2
0,5.812021969989036,1.1154029979772244,-8.648306699481848,-22.260528968713622,13.612222269231774
1,6.242700160379158,0.37914813443629675,-2.531315402048891,-8.583134664351773,6.051819262302882
2,6.863158469128246,0.0734541584047412,-1.41367030701138,-1.979832848687629,0.566162541676249
3,7.654416083186878,0.1100679248322846,-0.38335677505386534,-0.30491060576451967,-0.07844616928934567
4,8.421135533416905,0.05649567175092109,-0.4074349214496293,-0.43914499994855666,0.031710078498927374
5,9.195808359346605,0.058311832429254064,-0.24849665605552906,-0.2276679450318672,-0.02082871102366185
6,9.96827657836346,0.041216239449605,-0.21621619759527788,-0.21440808879072132,-0.001808108804556563
7,11.075118850222395,0.03992651580282885,-0.14892995993229854,-0.14439304600201722,-0.004536913930281328
8,12.658841699618756,0.02129707807660713,-0.11358476168661549,-0.11404825213601807,0.00046349044940258155
9,14.926034169875527,0.025157106941161484,-0.0713816482261897,-0.06887609999760969,-0.0025055482285800124
10,18.170989990543077,0.003980378548568971,-0.05039156008439015,-0.052824804823161646,0.0024332447387714964
11,22.815746296240256,0.016996822818591623,-0.02892013200424247,-0.02484117771010527,-0.0040789542941372
12,29.463931083115334,-0.002366791300454596,-0.019193622292814894,-0.0230775531260528,0.0038839308332379065
13,38.97977063864399,0.00763151595568994,-0.010721413162700625,-0.007697160792652169,-0.0030242523700484553
14,52.60015193474293,-0.00040984469345922437,-0.006624626328430635,-0.008403635805441052,0.001779009477010417
15,72.09552695559287,0.0017517018688689848,-0.003686430774871878,-0.0028485400891765517,-0.0008378906856953265
16,99.99999999999999,0.0011323026120283724,-0.0037560574218361365,-0.005910147682901801,0.0021540902610656647
