reuse_step,step_factor,source_formal_exact_objective,source_root_relative_mismatch,source_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_formal_exact_objective,formal_exact_relative_decrease,maximum_displacement_ratio,condition_number,condition_number_ratio,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,0.75,0.0018389298505457298,8.176628684813219e-10,253159.15870728964,23.320947685194913,6.716582022029163,0.0017405455224473875,0.053500859790353225,0.17236909670269052,253105.66340850046,0.9997886890639772,9.717207776824509e-07,23.157378114367397,0.9929861524910775,6.378701044412703,True,
2,0.75,0.0017405455224473875,9.717207776824509e-07,253105.66340850046,23.157378114367397,6.378701044412703,0.0016555256624160594,0.048846674180507095,0.16892294396040422,253098.28249978137,0.9999708386267628,9.574038627930523e-07,23.10894468886206,0.9979085099674869,6.0369175502904735,True,
3,0.75,0.0016555256624160594,9.574038627930523e-07,253098.28249978137,23.10894468886206,6.0369175502904735,0.0015839276966674028,0.043247874300037875,0.16862164782601013,253090.26287199673,0.9999683141754048,9.464298245840691e-07,23.17546439587448,1.002878526384828,5.691320718700512,True,
4,0.75,0.0015839276966674028,9.464298245840691e-07,253090.26287199673,23.17546439587448,5.691320718700512,0.0015256869796788546,0.036769807808201806,0.16831466786957844,253083.63745389134,0.9999738219162199,9.280971884383923e-07,23.358037595454906,1.0078778658525145,5.34259597312632,True,
5,0.75,0.0015256869796788546,9.280971884383923e-07,253083.63745389134,23.358037595454906,5.34259597312632,0.0014810418165918473,0.029262334726357007,0.16804736781252036,253074.9285466963,0.9999655888176626,9.13696084853874e-07,23.657739772321055,1.0128307943525388,4.991425253018995,True,
6,0.75,0.0014810418165918473,9.13696084853874e-07,253074.9285466963,23.657739772321055,4.991425253018995,0.0014498987043866135,0.02102784125089721,0.16779902186795817,253068.85557171283,0.9999760032531934,9.009528188831617e-07,24.075624189004568,1.0176637506670196,5.152457532307536,True,
7,0.75,0.0014498987043866135,9.009528188831617e-07,253068.85557171283,24.075624189004568,5.152457532307536,0.0014326003461479604,0.011930735703340955,0.16754288364152586,253059.54749725593,0.9999632192019999,8.881248109131005e-07,24.612725809165987,1.0223089385323898,5.6293620472128145,True,
8,0.5,0.0014326003461479604,8.881248109131005e-07,253059.54749725593,24.612725809165987,5.6293620472128145,0.0014287233348635523,0.0027062755463048514,0.11148221292100605,253054.6736274381,0.9999807402255081,3.903868797609906e-07,25.038031076022396,1.0172798929364428,5.9461188057651855,True,
