iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
0,0.0,0.0134995064907111,8.201706051593122,0.1351833402194418,2.099365816129068,2.151807576832398,0.024979810712563288,0.552975857602249,8.206750626541721,43806.49942830736,,,0.003616603479288594,,,,,,,,512.0,256.0,680.0,7.18588154984651e-05,0.004563143313422948
1,0.000956919736945411,0.013429041986236108,8.201006066741996,0.13126952619159862,2.113706217376295,2.1929836272465772,0.03750635221610316,0.5531011383337465,7.967499848036521,59069.06231467878,0.000956919736945411,0.2484643719474875,0.003640961745226656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,256.0,680.0,1.6557133568098206e-05,0.0010733769064919243
2,0.0014373579588224977,0.014090170281558134,8.204820823966834,0.1456056178169042,2.1131239015090775,2.038565344949633,0.03528357069180789,0.5530328707661554,8.845338776933282,35206.906988853654,0.0004804382218770867,0.1252028954017378,0.003770961110708463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,513.0,256.0,680.0,0.00012449285903953246,0.007327257311446446
3,0.002383110091951002,0.01368576445355651,8.203732318532717,0.14166583475196917,2.103150190669707,2.0813292725703625,0.010375349414487634,0.5529996868364842,8.603357069106956,35080.16312859094,0.0009457521331285042,0.24871486622100764,0.003618354791054343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,256.0,680.0,4.723270048879674e-05,0.0028656439729598977
4,0.003333377618681334,0.013423567981758845,8.202802460289355,0.137728941959485,2.1032498500261188,2.123221759698907,0.00949573807055788,0.5530248135173297,8.362428517647453,36933.83831047318,0.0009502675267303322,0.24863662046838422,0.00353872611881656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,256.0,680.0,0.00011633568129657492,0.0072465010534650525
