period_s,heave_m_per_m,pitch_rad_per_m,heave_phase_deg,pitch_phase_deg,force_heave_real_N_per_m,force_heave_imag_N_per_m,force_pitch_real_Nm_per_m,force_pitch_imag_Nm_per_m
1.2,0.03134143176766088,0.03946320530946021,-84.93969345076087,-99.64313188636731,717.4710657066544,2329.191744609516,4069.3131239896757,7106.703283011719
1.2571428571428571,0.04135052808181649,0.07346396959619074,-166.734757836056,-119.78281191733052,2548.532563741229,432.96968125241165,10374.703127264705,6785.840871477463
1.3142857142857143,0.09656245105351595,0.06876626144018376,170.06826965639738,-137.36411641834988,3539.3450084158794,-1902.3666964076547,10097.199111575374,1517.7829351603996
1.3714285714285714,0.12301459032387463,0.06546736533408007,167.11643213308432,155.31863874968693,3085.345035812168,-3378.4671669162435,4745.51554401427,-6701.428638157089
1.4285714285714286,0.07924281322423309,0.16695747697843322,151.9669896992843,122.95909179849434,1279.8755356011188,-3594.032491348312,-2351.8376146490764,-14699.297580458253
1.4857142857142858,0.12244004359663237,0.2875121387174434,61.46351511814005,123.8222760540989,-1330.1249957723803,-2769.632522873355,-8558.486954496266,-19868.162366194883
1.5428571428571427,0.33572923509261243,0.3541682441613498,58.94947156268421,130.89357425444643,-4078.790733611624,-1345.6806513591937,-12602.419299076722,-20896.153358234733
1.5999999999999999,0.5188494423354142,0.3363381356226498,72.08468725099875,135.76861927060952,-6409.3441673745865,269.3786511753051,-14293.651096697726,-17678.224979051847
1.657142857142857,0.5902282965180987,0.26274750809244146,84.58855986360228,130.92975391576482,-7964.96599738955,1793.2464612066756,-14028.863788941919,-10888.704224351577
1.7142857142857142,0.5617009662046905,0.2070160648250349,92.34730628197697,106.53351142479303,-8585.998657504324,3072.6874861931165,-12403.096516783364,-1546.384560646612
1.7714285714285714,0.48599304008182515,0.2461892525674173,94.37568864097751,76.31501534634388,-8264.252181870736,4051.442674266362,-9987.963878516948,9295.173374777496
1.8285714285714285,0.4018631947728744,0.341559906870109,90.75610593442386,63.14194437259182,-7088.546228711636,4733.738191966406,-7238.01605639503,20719.540471818276
1.8857142857142857,0.32953423903408374,0.43775828794921595,81.20870360177123,59.39379627944705,-5198.120448090191,5155.265180158238,-4472.143556740455,32015.597526416444
1.9428571428571428,0.2832800278294868,0.5181360501768167,65.54142919030194,58.95582217499935,-2749.0468820765327,5363.809559988458,-1890.0558324184167,42682.466620218736
2.0,0.27364660249650513,0.5803627528361314,46.385189798654054,59.688258229652625,106.99797533073433,5407.930170227338,399.8471697344685,52402.83072514647
2.057142857142857,0.29897163626580775,0.6260426276194908,29.21176313729755,60.828384444627694,3234.3547197293556,5331.2449961157745,2352.912587793784,61004.95145669022
2.1142857142857143,0.34643232240383737,0.6577017322582775,16.891478703014954,62.08192487391627,6518.391129489264,5170.1965278760945,3965.5566843670495,68424.58660767297
2.1714285714285713,0.4036588113746606,0.6778677822227787,8.799193988016706,63.32958749683643,9866.389819064028,4953.76456363354,5258.40505581133,74671.96817499876
2.2285714285714286,0.46322154212850575,0.688793093145036,3.530887516047036,64.52306066307996,13206.124875708176,4704.140303282016,6264.616264390157,79805.4847621482
2.2857142857142856,0.521328625306314,0.6923926627819834,0.03826108631484477,65.64456346032361,16483.333010518953,4437.778617322583,7022.267716656515,83911.90743260566
2.3428571428571425,0.5761681650817373,0.6902567821015719,-2.329327632792737,66.68988704894794,19658.822645743003,4166.511750842819,7569.690181311247,87092.22419345901
2.4,0.6269531804384368,0.6836879636967387,-3.9648254459706798,67.66086638004441,22705.643144746693,3898.570705137894,7942.827757420358,89451.9357019871
2.4571428571428573,0.6734341332744846,0.6737432249788058,-5.109717895620005,68.56190012287935,25606.52774553352,3639.4537910446597,8173.925792744977,91094.72420910468
2.5142857142857142,0.7156476153295033,0.6612744655725158,-5.916835321209915,69.39830358945358,28351.696160914253,3392.6314165816984,8291.049975581383,92118.57574418845
2.571428571428571,0.7537814553855787,0.6469643560368845,-6.485911022556084,70.1755266085398,30937.02973779742,3160.09992016919,8318.097872974326,92613.62747804655
2.6285714285714286,0.7880994081512107,0.631357107037313,-6.883907061478559,70.89879197008287,33362.59379678659,2942.8065781087935,8275.080313987815,92661.18908930258
2.685714285714286,0.8188979184635019,0.6148843069366241,-7.156935670541823,71.57294213160108,35631.46465615294,2740.969684196538,8178.531487498694,92333.5344431524
2.742857142857143,0.8464809895259883,0.5978863365405811,-7.3374628698956865,72.202389497444,37748.81391514388,2554.3157908926914,8041.961822216286,91694.17584422664
2.8,0.8711456679391175,0.5806299639518425,-7.448791611178216,72.79111742098733,39721.20418122012,2382.252996824578,7876.304022959713,90798.42078542674
2.8571428571428568,0.8931739288880829,0.563322713566536,-7.507929901207742,73.3427048473741,41556.05515427012,2223.9956914101876,7690.325847907308,89694.07550926253
2.914285714285714,0.9128284847972418,0.5461245499659476,-7.527472543565682,73.86036065074605,43261.244848049246,2078.6529532354143,7490.997597120882,88422.20593152207
2.9714285714285715,0.9303510133227583,0.5291573485433178,-7.516864184827445,74.34696054696725,44844.816653670234,1945.290049534904,7283.8108626361045,87017.89901818403
3.0285714285714285,0.9459618681540941,0.5125125541748671,-7.483264661862238,74.80508305658142,46314.76839319423,1822.9702389791746,7073.0499377649285,85510.99018232586
3.0857142857142854,0.9598606794806481,0.49625736362438416,-7.43215292197414,75.2370428943842,47678.90424996882,1710.7823010197826,6862.019788701204,83926.73748921115
3.142857142857143,0.9722274647893705,0.4804397093166895,-7.367755559397351,75.64492116356926,48944.73444779399,1607.8578347011662,6653.235569791854,82286.43353654898
3.2,0.9832240067685917,0.46509227228557243,-7.293355494157077,76.03059224980872,50119.41082455377,1513.3813149903963,6448.578905425606,80607.9523645289
3.257142857142857,0.9929953431526308,0.4502357101634731,-7.211517349142817,76.39574756616236,51209.68908922626,1426.5950978014644,6249.42594017669,78906.23276688048
3.314285714285714,1.001671270935078,0.4358812512530294,-7.124254037154892,76.74191641390405,52221.910658338165,1346.8009683421005,6056.751705888186,77193.70171737907
3.371428571428571,1.0093678052705335,0.42203277706944275,-7.033151272248473,77.07048426320831,53161.99863106433,1273.3593841426464,5871.214808801229,75480.64285666433
3.428571428571429,1.0161885583431982,0.40868849232986365,-6.939461579867525,77.38270875750666,54035.46376442424,1205.6872368574004,5693.225881839873,73775.51549164133
3.4857142857142858,1.022226019855403,0.39584226232578973,-6.844175935470902,77.67973372620463,54847.417322963694,1143.2547167071461,5523.002720185075,72085.22961170966
3.5428571428571427,1.0275627314251943,0.3834846821833076,-6.748078816884343,77.96260146327738,55602.588460722145,1085.5816880945586,5360.614543229793,70415.38220401955
3.5999999999999996,1.032272353966343,0.37160393003998854,-6.651790837179795,78.2322634998769,56305.344396053,1032.2338576838465,5206.017410467488,68770.45977500096
3.6571428571428566,1.0364206313218112,0.3601864460969199,-6.555801992845846,78.48959007049955,56959.71210138526,982.8189244792538,5059.08246279282,67154.01153686926
3.7142857142857144,1.0400662558873883,0.34921747138431425,-6.460497760461604,78.73537844590125,57569.40058166098,936.9828357435181,4919.618360046363,65568.79724633385
3.7714285714285714,1.0432616432765514,0.3386814735355098,-6.366179701055989,78.97036028236874,58137.823081750685,894.4062259703642,4787.389034522279,64016.91321949719
3.8285714285714283,1.0460536236358087,0.3285624815921269,-6.273081815874987,79.19520811625203,58668.118764086226,854.8010833838907,4662.127672122093,62499.89961007082
3.8857142857142852,1.0484840572913714,0.31884434761537345,-6.181383593605715,79.41054111469475,59163.17354824842,817.9076657652804,4543.547661547658,61018.83163707243
3.942857142857143,1.0505903821760267,0.30951094945513563,-6.091220465086595,79.6169301780171,59625.63991611112,783.4916719967714,4431.35111156616,59574.397087081394
4.0,1.052406100073492,0.30054634626841054,-6.002692214844429,79.8149024759256,60057.95556852059,751.341665507085,4325.235421783531,58166.96209540711
4.057142857142857,1.0539612082093486,0.2919348961521496,-5.915869773763339,80.00494548836069,60462.36087944358,721.266739300585,4224.898299070708,56796.62692857033
4.114285714285714,1.055282582167874,0.28366134345844973,-5.8308007226863054,80.18751061208276,60840.91513649208,693.094408360439,4130.041536006807,55463.27324455469
4.171428571428572,1.0563943155582465,0.27571088190850324,-5.747513764812852,80.36301638580083,61195.511586905355,666.6687131402578,4040.373806257623,54166.60409404097
4.228571428571429,1.0573180213141427,0.26806919844856614,-5.666022369628618,80.53185137955764,61527.89132865115,641.8485170284748,3955.6126820518184,52906.17774180106
4.285714285714286,1.0580730990008238,0.2607225018423696,-5.586327748590801,80.69437678801913,61839.656099738626,618.5059806716672,3875.4860386739965,51681.43622917575
4.3428571428571425,1.05867697203085,0.2536575392265377,-5.508421289814394,80.85092876212221,62132.28002699697,596.5251965859861,3799.7329783716486,50491.729462861695
4.3999999999999995,1.0591452982564606,0.24686160323375336,-5.432286553277043,81.00182050907752,62407.12039987037,575.8009683611017,3728.1043798135215,49336.33549912517
4.457142857142857,1.0594921570142175,0.24032253178461505,-5.357900907884136,81.14734418689795,62665.427536303905,556.2377198240338,3660.3631580440415,48214.47759338432
4.514285714285714,1.0597302153443549,0.23402870224074185,-5.285236875833295,81.28777261632715,62908.353807344705,537.7485206808269,3596.2843027903946,47125.338500492515
4.571428571428571,1.059870875791388,0.2279690212805334,-5.214263237124705,81.42336083020253,63136.961885276105,520.2542163242097,3535.6547492044265,46068.07243894298
4.628571428571428,1.059924407911211,0.22213291159039567,-5.144945937046014,81.55434747783387,63352.23227739139,503.68265064184106,3478.273124027837,45041.81507079366
4.685714285714286,1.0599000653601907,0.21651029624637239,-5.077248831459524,81.6809560998526,63555.07020423455,487.9679717522022,3423.9494012422583,44045.69179681968
4.742857142857143,1.0598061902207003,0.21109158148438956,-5.011134298300937,81.80339628714724,63746.31187753794,473.0500116203639,3372.5044940836015,43078.82462189386
4.8,1.0596503060222164,0.20586763841401012,-4.946563738532708,81.92186473589891,63926.730229346744,458.8737314520404,3323.769804533593,42140.337807718664
4.857142857142857,1.0594392007448217,0.20082978411443342,-4.8834979856203065,82.03654620933699,64097.040140070196,445.38872563118275,3277.586746772722,41229.362497800175
4.914285714285714,1.0591790009401028,0.19596976245737455,-4.821897639215198,82.14761441562105,64257.90320952235,432.54877775299246,3233.8062573698408,40345.040472120054
4.9714285714285715,1.0588752379707758,0.19127972492532155,-4.761723335975661,82.25523281019267,64409.932111478236,420.3114630142445,3192.2883020175213,39486.52716560883
5.0285714285714285,1.058532907252736,0.18675221163213798,-4.702935968210536,82.35955533001082,64553.694568908555,408.63779186085594,3152.90138625494,38652.99406464163
5.085714285714285,1.0581565212797093,0.1823801327033349,-4.645496859193639,82.4607270662698,64689.71698389013,397.4918903630323,3115.5220757344505,37843.630578843426
5.142857142857142,1.057750157119688,0.17815675013337967,-4.589367902488541,82.55888488148226,64818.48775323632,386.84071329805556,3080.0345300921763,37057.645471066346
5.2,1.0573174989922232,0.17407566020533233,-4.534511671383548,82.65415797617895,64940.46029814861,376.65378637358026,3046.330053300073,36294.26791610864
5.257142857142857,1.0568618764652176,0.17013077653243322,-4.480891503513615,82.74666840992232,65056.05583365934,366.90297442759675,3014.3066624455314,35552.7482482666
5.314285714285714,1.0563862987478667,0.1663163137608258,-4.428471564900945,82.83653158083804,65165.66590130728,357.5622727980499,2983.8686761571807,34832.358448874824
