benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,end_term_scale,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,base_time_plus_pressure_gradient_value,end_term_component_value,candidate_end_contribution_value,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,gate_role
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,-0.2,-2.8137863584170923,-674.8866580663397,14.068931792085461,-2.7068693433257143,-0.10691701509137799,-0.10691701509137799,2.613786358417092,13.06893179208546,0.3,0.0,0.06,43.56310597361821,43.56310597361823,-2.1316282072803006e-14,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,-0.2,-2.7068693433257143,-649.2426119966726,13.534346716628571,-2.7068693433257143,-0.10691701509137799,-0.0,2.506869343325714,12.53434671662857,0.3,0.0,0.06,41.781155722095235,43.56310597361823,-1.7819502515229928,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,-0.2,-2.599952328234336,-623.5985659270056,12.99976164117168,-2.7068693433257143,-0.10691701509137799,0.10691701509137799,2.399952328234336,11.999761641171679,0.3,0.0,0.06,39.99920547057227,43.56310597361823,-3.563900503045957,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,-0.2,-2.7603278508714033,-662.0646350315061,13.801639254357015,-2.7068693433257143,-0.10691701509137799,-0.053458507545688996,2.560327850871403,12.801639254357015,0.3,0.0,0.06,42.67213084785672,43.56310597361823,-0.8909751257615071,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,-0.2,-2.9207033735084704,-700.5307041360066,14.60351686754235,-2.7068693433257143,-0.10691701509137799,-0.21383403018275599,2.7207033735084702,13.60351686754235,0.3,0.0,0.06,45.34505622514117,43.56310597361823,1.781950251522943,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.13,6.522275168922203,2828.3851643208827,50.17134745324772,5.939236737424748,0.5830384314974552,0.5830384314974552,6.392275168922203,49.17134745324771,0.3,0.0,0.039,163.90449151082572,163.9044915108257,2.842170943040401e-14,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.13,5.939236737424748,2575.5505004701663,45.68643644172883,5.939236737424748,0.5830384314974552,0.0,5.809236737424748,44.68643644172883,0.3,0.0,0.039,148.9547881390961,163.9044915108257,-14.949703371729584,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.13,5.356198305927293,2322.7158366194503,41.20152543020995,5.939236737424748,0.5830384314974552,-0.5830384314974552,5.226198305927293,40.20152543020995,0.3,0.0,0.039,134.0050847673665,163.9044915108257,-29.899406743459195,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.13,6.2307559531734755,2701.9678323955245,47.928891947488275,5.939236737424748,0.5830384314974552,0.2915192157487276,6.100755953173476,46.928891947488275,0.3,0.0,0.039,156.4296398249609,163.9044915108257,-7.474851685864792,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.13,7.105313600419659,3081.219828171599,54.6562584647666,5.939236737424748,0.5830384314974552,1.1660768629949103,6.975313600419659,53.6562584647666,0.3,0.0,0.039,178.85419488255536,163.9044915108257,14.949703371729669,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.15,1.4447328778960564,346.51918076336915,9.631552519307043,1.4447328778960564,0.0,0.0,1.2947328778960565,8.631552519307045,0.3,0.0,0.045,28.77184173102348,28.77184173102348,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.15,1.4447328778960564,346.51918076336915,9.631552519307043,1.4447328778960564,0.0,0.0,1.2947328778960565,8.631552519307045,0.3,0.0,0.045,28.77184173102348,28.77184173102348,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.15,1.4447328778960564,346.51918076336915,9.631552519307043,1.4447328778960564,0.0,-0.0,1.2947328778960565,8.631552519307045,0.3,0.0,0.045,28.77184173102348,28.77184173102348,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.15,1.4447328778960564,346.51918076336915,9.631552519307043,1.4447328778960564,0.0,0.0,1.2947328778960565,8.631552519307045,0.3,0.0,0.045,28.77184173102348,28.77184173102348,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.15,1.4447328778960564,346.51918076336915,9.631552519307043,1.4447328778960564,0.0,0.0,1.2947328778960565,8.631552519307045,0.3,0.0,0.045,28.77184173102348,28.77184173102348,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,-0.1,-0.09431318444663772,-40.89892020498882,0.9431318444663772,-0.37998208414391305,0.2856688996972753,0.2856688996972753,0.005686815553362284,0.056868155533622844,0.3,0.0,0.03,0.1895605184454095,0.18956051844540994,-4.440892098500626e-16,PASS,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,-0.1,-0.37998208414391305,-164.77926209267426,3.7998208414391303,-0.37998208414391305,0.2856688996972753,0.0,0.279982084143913,2.79982084143913,0.3,0.0,0.03,9.332736138130434,0.18956051844540994,9.143175619685024,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,-0.1,-0.6656509838411884,-288.6596039803597,6.656509838411884,-0.37998208414391305,0.2856688996972753,-0.2856688996972753,0.5656509838411884,5.656509838411884,0.3,0.0,0.03,18.85503279470628,0.18956051844540994,18.665472276260868,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,-0.1,-0.23714763429527538,-102.83909114883154,2.371476342952754,-0.37998208414391305,0.2856688996972753,0.14283444984863766,0.13714763429527538,1.3714763429527537,0.3,0.0,0.03,4.571587809842513,0.18956051844540994,4.382027291397103,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,-0.1,0.1913557152506376,82.98142168269662,-1.913557152506376,-0.37998208414391305,0.2856688996972753,0.5713377993945506,0.29135571525063764,2.9135571525063764,0.3,0.0,0.03,9.711857175021255,0.18956051844540994,9.522296656575845,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.063,0.09007791575661611,64.81556428267312,1.429808186612954,0.20434547563552632,-0.11426755987891021,-0.11426755987891021,0.02707791575661611,0.42980818661295417,0.15,0.0,0.00945,2.865387910753028,2.8653879107530247,3.1086244689504383e-15,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.063,0.20434547563552632,147.036786993543,3.243578978341688,0.20434547563552632,-0.11426755987891021,-0.0,0.14134547563552632,2.2435789783416875,0.15,0.0,0.00945,14.957193188944585,2.8653879107530247,12.09180527819156,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.063,0.31861303551443654,229.25800970441284,5.057349770070422,0.20434547563552632,-0.11426755987891021,0.11426755987891021,0.25561303551443654,4.057349770070421,0.15,0.0,0.00945,27.04899846713614,2.8653879107530247,24.183610556383115,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.063,0.14721169569607123,105.92617563810806,2.336693582477321,0.20434547563552632,-0.11426755987891021,-0.05713377993945511,0.08421169569607123,1.3366935824773212,0.15,0.0,0.00945,8.911290549848808,2.8653879107530247,6.045902639095782,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.063,-0.0241896441222941,-17.405658428196723,-0.3839626051157794,0.20434547563552632,-0.11426755987891021,-0.22853511975782043,0.0871896441222941,1.3839626051157794,0.15,0.0,0.00945,9.226417367438529,2.8653879107530247,6.361029456685504,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.09,1.8589312969455367,2418.377130188471,20.654792188283743,1.5819880419842454,0.2769432549612913,0.2769432549612913,1.7689312969455366,19.654792188283743,0.15,0.0,0.0135,131.0319479218916,131.03194792189163,-2.842170943040401e-14,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.09,1.5819880419842454,2058.0877342012,17.577644910936062,1.5819880419842454,0.2769432549612913,0.0,1.4919880419842453,16.57764491093606,0.15,0.0,0.0135,110.51763273957373,131.03194792189163,-20.5143151823179,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.09,1.305044787022954,1697.798338213929,14.50049763358838,1.5819880419842454,0.2769432549612913,-0.2769432549612913,1.215044787022954,13.500497633588378,0.15,0.0,0.0135,90.00331755725585,131.03194792189163,-41.028630364635774,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.09,1.720459669464891,2238.2324321948354,19.116218549609904,1.5819880419842454,0.2769432549612913,0.13847162748064565,1.630459669464891,18.1162185496099,0.15,0.0,0.0135,120.77479033073267,131.03194792189163,-10.257157591158958,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.09,2.135874551906828,2778.666526175742,23.731939465631427,1.5819880419842454,0.2769432549612913,0.5538865099225826,2.045874551906828,22.731939465631424,0.15,0.0,0.0135,151.5462631042095,131.03194792189163,20.51431518231786,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
