benchmark,coefficient,pair_count,peak_pressure_gradient_pair_index,peak_pressure_gradient_x_mid_over_l,peak_pressure_gradient_density_abs_pair_max,max_body_potential_adjacent_relative_jump,max_body_potential_adjacent_phase_deg_abs,min_body_potential_adjacent_real_alignment,max_body_potential_x_gradient_gain_times_l_pair,max_phase_aligned_gradient_gain_to_raw_gain_ratio_pair,max_body_pressure_forward_to_time_norm_ratio_pair,max_body_to_free_surface_potential_gain_pair,pressure_gradient_density_sign_change_pairs,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,38,0,0.0375,0.0,1.292027962209225,180.0,-0.7752295934003148,110.99765638649328,1.7387614571750476,44.39906255459733,1149.9060627367678,0,diagnostic_station_transfer_path_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B33,38,0,0.0375,33.92757837847104,1.292027962209225,180.0,-0.7752295934003148,110.99765638649328,1.7387614571750476,22.199531277298664,1149.9060627367678,7,diagnostic_station_transfer_path_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A35,38,0,0.0375,6.031569489505965,1.3489368959223453,178.59639248864676,-0.774891172554263,106.82091787062774,1.6734079914939772,28.485578098834065,1104.5532553382368,7,diagnostic_station_transfer_path_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B35,38,0,0.0375,19.349700120409715,1.3776246246116213,178.98142041392202,-0.7749788041332029,106.0466749683311,1.6559596612389111,16.96746799493298,1096.1365459663123,8,diagnostic_station_transfer_path_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,38,0,0.0375,0.0,1.292027962209225,180.0,-0.7752295934003148,110.99765638649328,1.7387614571750476,22.199531277298664,1149.9060627367678,0,diagnostic_station_transfer_path_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,38,0,0.0375,16.115599729773745,1.292027962209225,180.0,-0.7752295934003148,110.99765638649328,1.7387614571750476,22.199531277298664,1149.9060627367678,9,diagnostic_station_transfer_path_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,38,0,0.0375,6.446239891909502,1.3230324097414452,178.42667403055535,-0.7748584796365757,107.79803454309418,1.6971305317530587,43.11921381723768,1115.1709408699198,9,diagnostic_station_transfer_path_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B55,38,0,0.0375,9.191107557194618,1.3230324097414452,178.42667403055535,-0.7748584796365757,107.79803454309418,1.6971305317530587,43.11921381723768,1115.1709408699198,10,diagnostic_station_transfer_path_not_hard_gate,INFO
