xi,eta,node_index
4.324678762107859,0.42420376451560804,0
4.326544344981709,0.4190789990757473,1
4.328497523359071,0.41366696433913547,2
4.3309407222355825,0.4081146929853157,3
4.333955761360839,0.40247946947856933,4
4.337461533825819,0.3967357002162132,5
4.3414760861090365,0.39090339741007313,6
4.346015971458399,0.3850024909660325,7
4.3510946430107635,0.37905114521556593,8
4.356723005745171,0.3730653494397584,9
4.362912226321654,0.3670609973234649,10
4.369670917955846,0.3610508525550395,11
4.377005499892985,0.35504402488771347,12
4.384919452199018,0.34904406395066073,13
4.39341604417374,0.3430515400234009,14
4.402503548088941,0.33707172408012276,15
4.412193276469072,0.33111329218720514,16
4.422500327532247,0.32519086260463864,17
4.433429635056072,0.31930078209132184,18
4.4449902045635215,0.3134444183217742,19
4.457190783635654,0.307620826979564,20
4.470042570089865,0.30183251634316266,21
4.48355878478887,0.296085557768037,22
4.497751927245998,0.29038375820357204,23
4.512633643278376,0.2847279038746894,24
4.5282151952874266,0.2791164313481595,25
4.544528664625225,0.2736076819248249,26
4.56157421104902,0.2681693181711631,27
4.579359173909922,0.26278552994139903,28
4.597897145206497,0.25745856103525977,29
4.617201650902295,0.2521900073374611,30
4.637286523595934,0.2469822419459502,31
4.658165031192295,0.24183516118750326,32
4.679855341526269,0.23676920141837607,33
4.702366783294244,0.2317679506653974,34
4.72571242350241,0.22682984674357767,35
4.74992079520308,0.22203056187601772,36
4.775000699630553,0.21735441941545716,37
4.800951134433966,0.2127270945937746,38
4.82778578685617,0.20814981267052957,39
4.8555216643447,0.20364533468885146,40
4.884171528047933,0.19921349806472366,41
4.9137480198193995,0.19485461358516906,42
4.944253734747815,0.19049949259514629,43
4.975710434331377,0.18621265089359226,44
5.008132204381566,0.18201072640116342,45
5.041529119748457,0.1778827278934422,46
5.075915481064961,0.17385451655644785,47
5.111299589259479,0.16990509426555722,48
5.147691580884123,0.16603068796574638,49
5.185102050442159,0.16223508211863447,50
5.2235430846887505,0.1585422025434004,51
5.263022609032714,0.15493867791777066,52
5.303548357485876,0.15141155066513126,53
5.345130142396077,0.14797632001821576,54
5.387774804176323,0.1446189282322022,55
5.431489883455501,0.14133887148910407,56
5.476274681220417,0.13802894949705743,57
5.522142115676787,0.13477061122536907,58
5.569099758831468,0.13158392963020657,59
5.617155721233315,0.1285087738061847,60
5.666312287814146,0.12550470670979275,61
5.716577870681432,0.12264051566686426,62
5.767952052931798,0.11984457560780044,63
5.820438291683192,0.11711947164308646,64
5.874038243095621,0.11444366165161117,65
5.928754489554695,0.11182466355762902,66
5.9845881134084005,0.10925147285437621,67
6.041540412856318,0.10673043168429454,68
6.0996124838235435,0.10427846242281785,69
6.158805179918472,0.10192450024848114,70
6.2191161949664995,0.09963510405270504,71
6.280544447501913,0.09742267048479278,72
6.343087298425749,0.0952743287973467,73
6.40674114839665,0.09316519694800325,74
6.471502163814883,0.09107987738297119,75
6.537366980326609,0.08903683328757833,76
6.604331292601534,0.08704622531472225,77
6.672389940802639,0.08511156269765742,78
6.74153700803777,0.08323193113289457,79
6.811765961121421,0.08140643798388815,80
6.883069644888876,0.07963384084502052,81
6.955440302357661,0.07791315212879472,82
7.028869573753295,0.07624342898563803,83
7.103348494105201,0.07462341483328984,84
7.178867511783868,0.07305207496950765,85
7.25541649117118,0.07152843252594793,86
7.3329847136153,0.0700512414273373,87
7.411560895345563,0.06861948408834682,88
7.491133192930338,0.06723224101463776,89
7.571689206369943,0.06588835275642711,90
7.653215996156876,0.06458684718393244,91
7.735700091221223,0.06332683950253384,92
7.819127494882737,0.06210723789089714,93
7.903483701229795,0.06092709521265112,94
7.988753705139723,0.05978553785838056,95
8.074922010615774,0.05868151331629222,96
8.161972646855794,0.057614079796053444,97
8.249889179875588,0.056582355778822105,98
8.33865472285295,0.055585312730348765,99
8.428251952435248,0.05462204640561292,100
8.518663121528247,0.05369174220905264,101
8.609870070639275,0.05279345668716671,102
8.701854244238925,0.05192635510862301,103
8.794596704456868,0.05108968498026143,104
8.888078143614578,0.05028258363804902,105
8.982278900443875,0.0495042655480389,106
9.077178974491103,0.04875400453624354,107
9.172758039696335,0.048030983204815594,108
9.268995460530848,0.04733444438927128,109
9.365870306865409,0.0466636811834052,110
9.463361368184417,0.04601791269660109,111
9.561447169714539,0.04539642314396755,112
9.660105987529084,0.044798557934779264,113
9.759315862996818,0.04422360000773607,114
9.859054618780055,0.043670894712007996,115
9.95929987399384,0.043139847803914146,116
10.060029058785597,0.04262981202998564,117
10.161219430033613,0.042140185645569296,118
10.262848086417236,0.04167041086720454,119
10.364891983047468,0.04121988712014886,120
10.46732794679221,0.04078804736869149,121
10.570132691122698,0.04037435837689562,122
10.673282830593795,0.03997825336817472,123
10.776754895758454,0.03959919934858537,124
10.880525347663028,0.03923669949271033,125
10.984570591980846,0.03889022996743502,126
11.088866993441096,0.03855930210956023,127
11.193390889865524,0.03824346527809381,128
11.298118605849297,0.03794224637061001,129
11.403026466609292,0.037655201030592236,130
11.508090811477174,0.03738191542449341,131
11.61328800706999,0.037121957816942504,132
11.718594460490479,0.03687491709506334,133
11.823986632207571,0.03664040402739803,134
11.929441048641047,0.03641801604306421,135
12.034934314674835,0.036207368545313826,136
12.140443125866641,0.03600809657379989,137
12.245944280366748,0.03581982530862291,138
12.351414690710397,0.03564219842708808,139
12.4568313953104,0.03547487986481882,140
12.56217156965876,0.035317526161764264,141
12.667412537366069,0.03516981205639527,142
12.772531780904933,0.03503143189079357,143
12.877506952065144,0.034902074143799484,144
12.982315882214758,0.03478144121194785,145
13.086936592273881,0.03466924991230354,146
13.191347302409962,0.03456521320391325,147
13.295526441510184,0.034469055411382746,148
13.399452656374212,0.03438051264661217,149
13.503104820633904,0.034299318851998904,150
13.606462043435611,0.03422521919057102,151
13.709503677847929,0.034157970511672034,152
13.812209329000197,0.034097328124048525,153
13.914558861976868,0.034043055710964595,154
14.016532409444567,0.03399492516726843,155
14.118110379017427,0.033952708571063334,156
14.21927346037411,0.033916188240003295,157
14.320002632113349,0.03388515691265897,158
14.420279168352758,0.03385940749004999,159
14.520084645081909,0.033838741177037536,160
14.61940094626166,0.033822967092491066,161
14.718210269674664,0.033811895093925286,162
14.816495132532319,0.0338053416372106,163
14.914238376836447,0.033803129362966026,164
15.01142317449975,0.033805082405401955,165
15.10803303222762,0.03381103190758615,166
15.20405179616297,0.03382081564400951,167
15.299463656297927,0.03383427264338736,168
15.394253150653704,0.0338512466720874,169
15.488405169232042,0.03387158571529349,170
15.58190495774115,0.03389513986109258,171
15.674738121097212,0.0339217647168455,172
15.766890626705957,0.03395132094275546,173
15.858348807527394,0.03398367122720825,174
15.94909936492361,0.03401868332201948,175
16.039129371295125,0.03405622943027533,176
16.128426272508406,0.03409618387645849,177
16.216977890114407,0.034138425505249315,178
16.304772423363783,0.03418283702286415,179
16.39179845102053,0.03422930413912678,180
16.478044932973553,0.03427771979464287,181
16.56350121165414,0.034327982836912234,182
16.64815701326101,0.03437999400406858,183
16.732002448789057,0.03443365962697578,184
16.815028014871377,0.03448889038180985,185
16.89722459443728,0.03454559571192222,186
16.97858345718482,0.03460367993363274,187
17.059096259866447,0.034663044568221,188
17.138755046396234,0.03472358742890287,189
17.217552247791048,0.03478518582434779,190
17.295480681915755,0.034847706238756486,191
17.37253355304459,0.03491102390255693,192
17.448704451271343,0.03497501455596899,193
17.523987351739276,0.03503955828272425,194
17.59837661368186,0.03510456610971682,195
17.671866979287092,0.03517001462469582,196
17.744453572452354,0.035235915824182,197
17.816131897354488,0.03530231210284402,198
17.88689783678372,0.03536934957747947,199
17.956747650443603,0.03543721147092985,200
18.025677973092822,0.035506056525120115,201
18.093685812429413,0.035576062261548115,202
18.16076854689297,0.03564739215241295,203
18.22692392333637,0.03572014546844127,204
18.29215005452494,0.03579433273620966,205
18.356445416405812,0.03586992238355609,206
18.419808845268268,0.03594684623135296,207
18.482239534819634,0.03602495231591681,208
18.543737032984307,0.03610406436303172,209
18.604301238660394,0.03618395364730238,210
18.663932398349786,0.036264299577159,211
18.722631102530404,0.036344735357482574,212
18.780398282198096,0.03642466189573644,213
18.837235205122685,0.03650316581449182,214
18.893143471348296,0.03657936162764456,215
