iteration,residual_mode,shape_mode,value,finite_difference_step,jacobian_condition_number
1,0,0,0.4882677819070244,6.019445584541065e-05,399.3844309747946
1,0,1,1.0204278199824997,2.9353966064192755e-05,399.3844309747946
1,0,2,6.828770119683663,5.596754737607869e-06,399.3844309747946
1,0,3,-5.601863711722291,9.217073655416278e-06,399.3844309747946
1,0,4,3.958207983039738,1.3463317932820544e-05,399.3844309747946
1,0,5,-2.801007911491407,1.9315274949583382e-05,399.3844309747946
1,0,6,1.9904146899594406,2.758482437849233e-05,399.3844309747946
1,0,7,-1.3295848832684878,4.0665455873174196e-05,399.3844309747946
1,0,8,0.9579058741711775,5.77627673557926e-05,399.3844309747946
1,0,9,-0.6031037147092068,8.276719157015898e-05,399.3844309747946
1,1,0,-3.0237481060372207,6.019445584541065e-05,399.3844309747946
1,1,1,-6.200075119075626,2.9353966064192755e-05,399.3844309747946
1,1,2,-32.69847952430119,5.596754737607869e-06,399.3844309747946
1,1,3,20.13168374494707,9.217073655416278e-06,399.3844309747946
1,1,4,-13.88922069324427,1.3463317932820544e-05,399.3844309747946
1,1,5,9.691901254925389,1.9315274949583382e-05,399.3844309747946
1,1,6,-6.7955407795838365,2.758482437849233e-05,399.3844309747946
1,1,7,4.605081273379721,4.0665455873174196e-05,399.3844309747946
1,1,8,-3.2479574481383655,5.77627673557926e-05,399.3844309747946
1,1,9,2.108111047858907,8.276719157015898e-05,399.3844309747946
1,2,0,9.068370297679339,6.019445584541065e-05,399.3844309747946
1,2,1,18.61416592452471,2.9353966064192755e-05,399.3844309747946
1,2,2,99.30283800889438,5.596754737607869e-06,399.3844309747946
1,2,3,-62.039822257017825,9.217073655416278e-06,399.3844309747946
1,2,4,42.75790561662995,1.3463317932820544e-05,399.3844309747946
1,2,5,-29.83994808462807,1.9315274949583382e-05,399.3844309747946
1,2,6,20.947402871749482,2.758482437849233e-05,399.3844309747946
1,2,7,-14.174689809896206,4.0665455873174196e-05,399.3844309747946
1,2,8,10.014188902165614,5.77627673557926e-05,399.3844309747946
1,2,9,-6.486748357905638,8.276719157015898e-05,399.3844309747946
1,3,0,0.2404443830063509,6.019445584541065e-05,399.3844309747946
1,3,1,0.4943094225703563,2.9353966064192755e-05,399.3844309747946
1,3,2,2.8734500864128756,5.596754737607869e-06,399.3844309747946
1,3,3,-1.9743362398224258,9.217073655416278e-06,399.3844309747946
1,3,4,1.5334711602704298,1.3463317932820544e-05,399.3844309747946
1,3,5,-1.0208799879839243,1.9315274949583382e-05,399.3844309747946
1,3,6,0.767197530327823,2.758482437849233e-05,399.3844309747946
1,3,7,-0.4860720407380569,4.0665455873174196e-05,399.3844309747946
1,3,8,0.3692578131215108,5.77627673557926e-05,399.3844309747946
1,3,9,-0.22095158160465758,8.276719157015898e-05,399.3844309747946
1,4,0,1.766817384458628,6.019445584541065e-05,399.3844309747946
1,4,1,3.6298344425120415,2.9353966064192755e-05,399.3844309747946
1,4,2,18.41684959355425,5.596754737607869e-06,399.3844309747946
1,4,3,-10.340256670835275,9.217073655416278e-06,399.3844309747946
1,4,4,6.367763718401673,1.3463317932820544e-05,399.3844309747946
1,4,5,-4.522428407561574,1.9315274949583382e-05,399.3844309747946
1,4,6,3.0339098568839913,2.758482437849233e-05,399.3844309747946
1,4,7,-2.139615246623034,4.0665455873174196e-05,399.3844309747946
1,4,8,1.4362995257607951,5.77627673557926e-05,399.3844309747946
1,4,9,-0.9889607310471733,8.276719157015898e-05,399.3844309747946
1,5,0,1.9758405221506135,6.019445584541065e-05,399.3844309747946
1,5,1,4.05411125900865,2.9353966064192755e-05,399.3844309747946
1,5,2,21.674052902631097,5.596754737607869e-06,399.3844309747946
1,5,3,-13.783284069453233,9.217073655416278e-06,399.3844309747946
1,5,4,9.500560873395065,1.3463317932820544e-05,399.3844309747946
1,5,5,-6.692348846435071,1.9315274949583382e-05,399.3844309747946
1,5,6,4.663980781687895,2.758482437849233e-05,399.3844309747946
1,5,7,-3.1804734887217805,4.0665455873174196e-05,399.3844309747946
1,5,8,2.231374219225509,5.77627673557926e-05,399.3844309747946
1,5,9,-1.45379303980486,8.276719157015898e-05,399.3844309747946
1,6,0,-0.965396634831737,6.019445584541065e-05,399.3844309747946
1,6,1,-1.9789835357222632,2.9353966064192755e-05,399.3844309747946
1,6,2,-11.675845286406117,5.596754737607869e-06,399.3844309747946
1,6,3,8.985711708739883,9.217073655416278e-06,399.3844309747946
1,6,4,-6.968930232925577,1.3463317932820544e-05,399.3844309747946
1,6,5,4.896348971697909,1.9315274949583382e-05,399.3844309747946
1,6,6,-3.5207737075118306,2.758482437849233e-05,399.3844309747946
1,6,7,2.3374882364139946,4.0665455873174196e-05,399.3844309747946
1,6,8,-1.7004318640028666,5.77627673557926e-05,399.3844309747946
1,6,9,1.0568792445119228,8.276719157015898e-05,399.3844309747946
1,7,0,-0.4098104671949257,6.019445584541065e-05,399.3844309747946
1,7,1,-0.8405344378006132,2.9353966064192755e-05,399.3844309747946
1,7,2,-4.5534062314291175,5.596754737607869e-06,399.3844309747946
1,7,3,2.9524854062557373,9.217073655416278e-06,399.3844309747946
1,7,4,-2.06783206849906,1.3463317932820544e-05,399.3844309747946
1,7,5,1.450240909505418,1.9315274949583382e-05,399.3844309747946
1,7,6,-1.0188903563566318,2.758482437849233e-05,399.3844309747946
1,7,7,0.6893947235927601,4.0665455873174196e-05,399.3844309747946
1,7,8,-0.48812806436734457,5.77627673557926e-05,399.3844309747946
1,7,9,0.31464251376101127,8.276719157015898e-05,399.3844309747946
1,8,0,-0.2874928070423274,6.019445584541065e-05,399.3844309747946
1,8,1,-0.5911532036926789,2.9353966064192755e-05,399.3844309747946
1,8,2,-4.268340355821474,5.596754737607869e-06,399.3844309747946
1,8,3,4.33486122345445,9.217073655416278e-06,399.3844309747946
1,8,4,-3.759108483477121,1.3463317932820544e-05,399.3844309747946
1,8,5,2.6492230325048283,1.9315274949583382e-05,399.3844309747946
1,8,6,-1.9468639164247694,2.758482437849233e-05,399.3844309747946
1,8,7,1.2702443256364964,4.0665455873174196e-05,399.3844309747946
1,8,8,-0.947242187781458,5.77627673557926e-05,399.3844309747946
1,8,9,0.5692646799381534,8.276719157015898e-05,399.3844309747946
1,9,0,0.02177992643234511,6.019445584541065e-05,399.3844309747946
1,9,1,0.0448533479636769,2.9353966064192755e-05,399.3844309747946
1,9,2,0.21359690545284302,5.596754737607869e-06,399.3844309747946
1,9,3,-0.10629531546724356,9.217073655416278e-06,399.3844309747946
1,9,4,0.06334172170222375,1.3463317932820544e-05,399.3844309747946
1,9,5,-0.04493546152790941,1.9315274949583382e-05,399.3844309747946
1,9,6,0.029561823490049228,2.758482437849233e-05,399.3844309747946
1,9,7,-0.021291640955992234,4.0665455873174196e-05,399.3844309747946
1,9,8,0.01386616434396487,5.77627673557926e-05,399.3844309747946
1,9,9,-0.009953626120931374,8.276719157015898e-05,399.3844309747946
1,10,0,-0.2572295275219558,6.019445584541065e-05,399.3844309747946
1,10,1,-0.5320295154288855,2.9353966064192755e-05,399.3844309747946
1,10,2,-4.029869017069748,5.596754737607869e-06,399.3844309747946
1,10,3,4.314428828329674,9.217073655416278e-06,399.3844309747946
1,10,4,-3.774244230286462,1.3463317932820544e-05,399.3844309747946
1,10,5,2.670324926007681,1.9315274949583382e-05,399.3844309747946
1,10,6,-1.9605565960371283,2.758482437849233e-05,399.3844309747946
1,10,7,1.2812181937490326,4.0665455873174196e-05,399.3844309747946
1,10,8,-0.9543430042051777,5.77627673557926e-05,399.3844309747946
1,10,9,0.5739598083863419,8.276719157015898e-05,399.3844309747946
1,11,0,-0.030292878453994327,6.019445584541065e-05,399.3844309747946
1,11,1,-0.06205529783850666,2.9353966064192755e-05,399.3844309747946
1,11,2,-0.354741310687242,5.596754737607869e-06,399.3844309747946
1,11,3,0.24989215938135664,9.217073655416278e-06,399.3844309747946
1,11,4,-0.1822470552594663,1.3463317932820544e-05,399.3844309747946
1,11,5,0.12711521999332118,1.9315274949583382e-05,399.3844309747946
1,11,6,-0.09078538451250485,2.758482437849233e-05,399.3844309747946
1,11,7,0.060473775854708235,4.0665455873174196e-05,399.3844309747946
1,11,8,-0.043666240344932855,5.77627673557926e-05,399.3844309747946
1,11,9,0.027467508693833912,8.276719157015898e-05,399.3844309747946
1,12,0,-0.1684662477301911,6.019445584541065e-05,399.3844309747946
1,12,1,-0.35286502024331967,2.9353966064192755e-05,399.3844309747946
1,12,2,-3.1621594830669904,5.596754737607869e-06,399.3844309747946
1,12,3,3.9045045700992396,9.217073655416278e-06,399.3844309747946
1,12,4,-3.528812713886983,1.3463317932820544e-05,399.3844309747946
1,12,5,2.5062175054897855,1.9315274949583382e-05,399.3844309747946
1,12,6,-1.8472220207459091,2.758482437849233e-05,399.3844309747946
1,12,7,1.2042198871054304,4.0665455873174196e-05,399.3844309747946
1,12,8,-0.9008162812373601,5.77627673557926e-05,399.3844309747946
1,12,9,0.5383393322426259,8.276719157015898e-05,399.3844309747946
1,13,0,-0.013817274826123549,6.019445584541065e-05,399.3844309747946
1,13,1,-0.02830039930856324,2.9353966064192755e-05,399.3844309747946
1,13,2,-0.16902850484506007,5.596754737607869e-06,399.3844309747946
1,13,3,0.12779698950998478,9.217073655416278e-06,399.3844309747946
1,13,4,-0.09480179238492013,1.3463317932820544e-05,399.3844309747946
1,13,5,0.06635893756623257,1.9315274949583382e-05,399.3844309747946
1,13,6,-0.04750886129263153,2.758482437849233e-05,399.3844309747946
1,13,7,0.03159036108352146,4.0665455873174196e-05,399.3844309747946
1,13,8,-0.022897089597962873,5.77627673557926e-05,399.3844309747946
1,13,9,0.014311816898809908,8.276719157015898e-05,399.3844309747946
1,14,0,-0.1116959095602997,6.019445584541065e-05,399.3844309747946
1,14,1,-0.23933549579072466,2.9353966064192755e-05,399.3844309747946
1,14,2,-2.6596842217402834,5.596754737607869e-06,399.3844309747946
1,14,3,3.742259785145384,9.217073655416278e-06,399.3844309747946
1,14,4,-3.4610934294002424,1.3463317932820544e-05,399.3844309747946
1,14,5,2.466822413485071,1.9315274949583382e-05,399.3844309747946
1,14,6,-1.8221544756938122,2.758482437849233e-05,399.3844309747946
1,14,7,1.186543611149679,4.0665455873174196e-05,399.3844309747946
1,14,8,-0.8896866845656248,5.77627673557926e-05,399.3844309747946
1,14,9,0.5297077538679198,8.276719157015898e-05,399.3844309747946
1,15,0,-0.011694805028911284,6.019445584541065e-05,399.3844309747946
1,15,1,-0.023976691849701304,2.9353966064192755e-05,399.3844309747946
1,15,2,-0.1418332511850444,5.596754737607869e-06,399.3844309747946
1,15,3,0.10590753979327974,9.217073655416278e-06,399.3844309747946
1,15,4,-0.07811994293041542,1.3463317932820544e-05,399.3844309747946
1,15,5,0.0545419934732857,1.9315274949583382e-05,399.3844309747946
1,15,6,-0.039037389714310505,2.758482437849233e-05,399.3844309747946
1,15,7,0.02596563763926867,4.0665455873174196e-05,399.3844309747946
1,15,8,-0.018793412061750798,5.77627673557926e-05,399.3844309747946
1,15,9,0.011782599580271192,8.276719157015898e-05,399.3844309747946
1,16,0,-0.06564467865739171,6.019445584541065e-05,399.3844309747946
1,16,1,-0.14778729143046074,2.9353966064192755e-05,399.3844309747946
1,16,2,-2.284220078897001,5.596754737607869e-06,399.3844309747946
1,16,3,3.670851228808396,9.217073655416278e-06,399.3844309747946
1,16,4,-3.461098098671687,1.3463317932820544e-05,399.3844309747946
1,16,5,2.474826405884119,1.9315274949583382e-05,399.3844309747946
1,16,6,-1.831087971909144,2.758482437849233e-05,399.3844309747946
1,16,7,1.1914319437398095,4.0665455873174196e-05,399.3844309747946
1,16,8,-0.8949478927041772,5.77627673557926e-05,399.3844309747946
1,16,9,0.5312955322861022,8.276719157015898e-05,399.3844309747946
1,17,0,-0.008813796342069465,6.019445584541065e-05,399.3844309747946
1,17,1,-0.018084311446697064,2.9353966064192755e-05,399.3844309747946
1,17,2,-0.10688698130031882,5.596754737607869e-06,399.3844309747946
1,17,3,0.08007075957109376,9.217073655416278e-06,399.3844309747946
1,17,4,-0.0586021455655322,1.3463317932820544e-05,399.3844309747946
1,17,5,0.04089105421963713,1.9315274949583382e-05,399.3844309747946
1,17,6,-0.029198251495970346,2.758482437849233e-05,399.3844309747946
1,17,7,0.019467824797265103,4.0665455873174196e-05,399.3844309747946
1,17,8,-0.014041423431427278,5.77627673557926e-05,399.3844309747946
1,17,9,0.008847564940575066,8.276719157015898e-05,399.3844309747946
1,18,0,-0.029572588242243427,6.019445584541065e-05,399.3844309747946
1,18,1,-0.07669737801944536,2.9353966064192755e-05,399.3844309747946
1,18,2,-2.025276472836208,5.596754737607869e-06,399.3844309747946
1,18,3,3.6812352773112247,9.217073655416278e-06,399.3844309747946
1,18,4,-3.521679524730048,1.3463317932820544e-05,399.3844309747946
1,18,5,2.525379351561902,1.9315274949583382e-05,399.3844309747946
1,18,6,-1.8704096086129745,2.758482437849233e-05,399.3844309747946
1,18,7,1.2165733456361782,4.0665455873174196e-05,399.3844309747946
1,18,8,-0.914854877767208,5.77627673557926e-05,399.3844309747946
1,18,9,0.54205756758489,8.276719157015898e-05,399.3844309747946
1,19,0,-0.006991632134769695,6.019445584541065e-05,399.3844309747946
1,19,1,-0.014358133876561771,2.9353966064192755e-05,399.3844309747946
1,19,2,-0.08437186615247666,5.596754737607869e-06,399.3844309747946
1,19,3,0.06289455790394924,9.217073655416278e-06,399.3844309747946
1,19,4,-0.04548075526901153,1.3463317932820544e-05,399.3844309747946
1,19,5,0.03163505361376115,1.9315274949583382e-05,399.3844309747946
1,19,6,-0.022541733811802227,2.758482437849233e-05,399.3844309747946
1,19,7,0.015060337280296054,4.0665455873174196e-05,399.3844309747946
1,19,8,-0.010820019053909722,5.77627673557926e-05,399.3844309747946
1,19,9,0.00686237841911548,8.276719157015898e-05,399.3844309747946
1,20,0,-0.003014476818464396,6.019445584541065e-05,399.3844309747946
1,20,1,-0.025079305499475315,2.9353966064192755e-05,399.3844309747946
1,20,2,-1.8728012937963334,5.596754737607869e-06,399.3844309747946
1,20,3,3.7612268513039817,9.217073655416278e-06,399.3844309747946
