case,omega,mode,original_real,original_imag,delta_real,delta_imag,candidate_real,candidate_imag,normal_real,normal_imag,tangent_real,tangent_imag,complex_relative_change
fn167,8.6966,3,-93.57175092137429,-5321.353731045163,-61.288798034976075,-99.72621563248212,-154.86054895635036,-5421.079946677645,80.70944886901992,127.08703617464639,-141.99824690399592,-226.81325180712844,0.021993630935336392
fn167,8.6966,5,1173.4801557507467,-833.3320840816613,-39.52226875628358,-70.05085027015564,1133.957886994463,-903.3829343518169,52.14354705859552,90.3730184424849,-91.66581581487907,-160.4238687126406,0.05588312982131628
fn226,10.4354,3,-777.8155548663981,-4715.2397040038495,-125.85357729709891,-113.2033668273042,-903.669132163497,-4828.443070831154,151.1675775462154,137.12271815932374,-277.02115484331426,-250.32608498662793,0.03542092961202667
fn226,10.4354,5,670.7548607842142,-470.08499341868463,-60.11829753535067,-59.53527852907485,610.6365632488636,-529.6202719477595,73.05544799370603,73.61152004801325,-133.17374552905665,-133.1467985770881,0.10329743530596641
fn282,12.10175,3,-1178.5142144622419,-4191.088785927822,-186.98108689736728,-106.9706562530818,-1365.4953013596091,-4298.059442180904,219.95237361525255,128.5240904935133,-406.9334605126197,-235.49474674659518,0.049479911947116186
fn282,12.10175,5,448.0209180703693,-178.69222035866014,-63.5179723831247,-42.774057841540355,384.5029456872446,-221.4662782002005,76.35024665949717,53.06611296005337,-139.86821904262194,-95.84017080159374,0.158762417309325
