case,omega,mode,original_real,original_imag,delta_real,delta_imag,candidate_real,candidate_imag,normal_real,normal_imag,tangent_real,tangent_imag,complex_relative_change
fn167,8.6966,3,-69.49471704762935,-5322.264259012929,-40.47392932380989,-64.73807615237455,-109.96864637143923,-5387.0023351653035,80.70944886901992,127.08703617464639,-121.18337819282989,-191.82511232702095,0.014343972367573881
fn167,8.6966,5,1186.3329823796314,-836.3873740824249,-25.782696571789565,-44.38411709293538,1160.5502858078419,-880.7714911753603,52.14354705859552,90.3730184424849,-77.9262436303851,-134.75713553542025,0.03536228591990674
fn226,10.4354,3,-735.7015814663994,-4703.586315114385,-84.90470153194062,-73.8531029118369,-820.60628299834,-4777.439418026222,151.1675775462154,137.12271815932374,-236.07227907815604,-210.9758210711606,0.02363698894993789
fn226,10.4354,5,681.2142005722347,-483.36211094491944,-39.61322334909157,-37.556391452138584,641.6009772231432,-520.918502397058,73.05544799370603,73.61152004801325,-112.6686713427976,-111.16791150015185,0.06535122883894269
fn282,12.10175,3,-1112.2709013570643,-4216.770735778377,-126.53877445811123,-69.11077415775286,-1238.8096758151755,-4285.881509936129,219.95237361525255,128.5240904935133,-346.49114807336383,-197.63486465126618,0.033061629181773085
fn282,12.10175,5,442.7227100764338,-185.13009315759126,-41.36263826604528,-26.29471659280563,401.36007181038855,-211.4248097503969,76.35024665949717,53.06611296005337,-117.71288492554251,-79.36082955285902,0.10213790676344135
