reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,0.5,80,0.050842831026896865,4.366351102512858e-06,4.366351102512858e-06,24911.56447375565
1,0.5,160,0.050858565621876,2.4852366281657994e-07,2.4852366281657994e-07,48629.20683209813
1,0.5,320,0.050896667217875606,4.890657496886554e-07,4.890657496886554e-07,114407.45528541568
1,0.25,80,0.05158283287159647,1.0799966934330424e-06,1.0799966934330424e-06,24844.268247941087
1,0.25,160,0.05159979759183883,2.2117050165792104e-07,2.2117050165792104e-07,48626.10916684203
1,0.25,320,0.05163172302636883,4.6003170542201306e-07,4.6003170542201306e-07,114393.76484552675
1,0.125,80,0.05195201628010339,2.6722173992115367e-07,2.6722173992115367e-07,24809.740796949045
1,0.125,160,0.05196734270253769,2.1832136868596423e-07,2.1832136868596423e-07,48623.80225846398
1,0.125,320,0.05199410712611649,4.508445694700383e-07,4.508445694700383e-07,114386.74485782847
2,0.5,80,0.04946101406999952,4.239697957396619e-06,4.239697957396619e-06,24697.697054722506
2,0.5,160,0.049502795363201284,2.34525526221067e-07,2.34525526221067e-07,48637.76521751162
2,0.5,320,0.04956691581912362,4.932221645429852e-07,4.932221645429852e-07,114434.71355676254
2,0.25,80,0.05015647361158757,1.0875609603423648e-06,1.0875609603423648e-06,24976.603796753352
2,0.25,160,0.05018718833180436,2.608928385704598e-07,2.608928385704598e-07,48633.29107672326
2,0.25,320,0.05024266936064511,5.055268121952565e-07,5.055268121952565e-07,114421.32158385868
2,0.125,80,0.05050019887697441,2.7026986413892005e-07,2.7026986413892005e-07,24944.363152225145
2,0.125,160,0.050524156891346136,2.5475386355321475e-07,2.5475386355321475e-07,48631.185369643215
2,0.125,320,0.05057180097118293,4.984794349462281e-07,4.984794349462281e-07,114414.35257003132
3,0.5,80,0.048177794247503763,4.295770558400345e-06,4.295770558400345e-06,24648.55408935125
3,0.5,160,0.04826641141119741,2.5712961955097664e-07,2.5712961955097664e-07,48644.74171268892
3,0.5,320,0.048367265586408414,5.156241016803083e-07,5.156241016803083e-07,114461.63613666502
3,0.25,80,0.048826377965676036,1.0660722421946435e-06,1.0660722421946435e-06,24673.029659980897
3,0.25,160,0.04889475015646299,2.499988448711742e-07,2.499988448711742e-07,48640.92052872798
3,0.25,320,0.048982022118068916,5.048149335695244e-07,5.048149335695244e-07,114448.15068585536
