reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
1,0.5,18.805649292326965,18.45016576664655,0.971899467720883,0.02810053227911702,4.366351102512858e-06,114407.45528541568,1.0002417766031642,0.1765410279043657,18.617848881578915,0.9900136173003782,17.86452520740033,2.8735000974519784,True,,2.8696846848983153
1,0.25,18.805649292326965,18.45016576664655,0.9860150638627816,0.013984936137218407,1.0799966934330424e-06,114393.76484552675,1.0001220837922122,0.0888111230293951,18.719825330128963,0.9954362670033935,18.170465409510264,2.8715945205019646,True,,
1,0.125,18.805649292326965,18.45016576664655,0.9930153443634139,0.006984655636586123,4.508445694700383e-07,114386.74485782847,1.0000607094267957,0.044744682892224656,18.764559448359407,0.9978150265737262,18.313736426832968,2.8706400117028728,True,,
2,0.5,18.617848881578915,17.86452520740033,0.9733459086949772,0.02665409130502283,4.239697957396619e-06,114434.71355676254,1.000238256075615,0.17515964901416953,18.478673522250563,0.9925246272964404,17.27813912600066,2.877313749123489,True,,2.8735000974519784
2,0.25,18.617848881578915,17.86452520740033,0.9868167006088251,0.013183299391174907,1.0875609603423648e-06,114421.32158385868,1.000121201003719,0.08803217931167102,18.558517723097935,0.9968132108677881,17.582943813958305,2.875407126988954,True,,
2,0.125,18.617848881578915,17.86452520740033,0.9934343039948188,0.0065656960051811986,4.984794349462281e-07,114414.35257003132,1.0000602870203603,0.04436122723057493,18.590571381696833,0.998534873708795,17.726858671075718,2.874453855915365,True,,
3,0.5,18.478673522250563,17.27813912600066,0.9749591114166114,0.0250408885833886,4.295770558400345e-06,114461.63613666502,1.0002352658496945,0.17425024671644,18.391187648907756,0.9952655761119723,16.69827206682382,2.8811194774261675,True,,2.877313749123489
3,0.25,18.478673522250563,17.27813912600066,0.9876953057821093,0.01230469421789071,1.0660722421946435e-06,114448.15068585536,1.0001174217935462,0.08735391635069903,18.447203127275138,0.9982969343044277,16.998222460379974,2.8792180389596727,True,,
3,0.125,18.478673522250563,17.27813912600066,0.9938935384732704,0.006106461526729556,4.91808410453239e-07,114441.59330511828,1.000060119419701,0.04396328275206985,18.46586750220128,0.9993069838030385,17.14103252664135,2.8782660698269917,True,,
4,0.5,18.391187648907756,16.69827206682382,0.9767771142583757,0.023222885741624344,4.321407905957175e-06,114488.12479977724,1.0002314195704594,0.17320603887921138,18.358441799446066,0.9982194815208884,16.131314317045863,2.884916063797446,True,,2.8811194774261675
4,0.25,18.391187648907756,16.69827206682382,0.98868698114488,0.011313018855120038,1.0636819529256152e-06,114474.76624746934,1.0001147118877918,0.08683796814065016,18.38886714407441,0.9998738251777076,16.4232078072515,2.8830192688542926,True,,
4,0.125,18.391187648907756,16.69827206682382,0.9944091184795302,0.005590881520469826,5.248433752255649e-07,114468.15613933933,1.0000569623364741,0.043562599473414745,18.393447307893616,1.0001228663982444,16.5633577550079,2.882069481878039,True,,
5,0.5,18.358441799446066,16.131314317045863,0.9788171312152276,0.02118286878477238,4.329139344122921e-06,114513.91293308153,1.000225247233843,0.17202990778994656,18.383333231052383,1.0013558575329127,16.540830361497868,2.8887017079648603,True,,2.884916063797446
5,0.25,18.358441799446066,16.131314317045863,0.9897820597130248,0.010217940286975202,1.0752386221792989e-06,114500.95673880944,1.0001120809618411,0.08625492141179708,18.386452636559795,1.0015257742143766,16.06004668702337,2.8868096749463876,True,,
5,0.125,18.358441799446066,16.131314317045863,0.9949761524978408,0.005023847502159229,5.736624872177765e-07,114494.45407244166,1.00005528322514,0.04325951625935096,18.376295688762003,1.0009725165954158,16.000019816202073,2.885862891886609,True,,
6,0.5,18.383333231052383,16.540830361497868,0.9810988992213591,0.018901100778640934,4.086094324341479e-06,114539.457613635,1.000223070545374,0.1707282050083317,18.468487417834933,1.0046321407392382,17.511815201112167,2.892479321134342,True,,2.8887017079648603
6,0.25,18.383333231052383,16.540830361497868,0.9909952491960826,0.009004750803917383,9.873964591478388e-07,114526.77560700155,1.0001123241189473,0.08560750056002235,18.442722315622234,1.0032305939202328,17.024474130471177,2.890592192460279,True,,
6,0.125,18.383333231052383,16.540830361497868,0.9955983321879971,0.004401667812002907,5.846012586435853e-07,114520.32267454204,1.000055973477403,0.04292405784254908,18.41724198089665,1.0018445376264513,16.7818776644287,2.889648086530409,True,,
7,0.5,18.468487417834933,17.511815201112167,0.9836805257847975,0.016319474215202523,4.145755730823591e-06,114564.56395074926,1.0002191937827978,0.16931047017002743,18.61617797121819,1.0079968949292855,18.49500511642656,2.8962408334956957,True,,2.892479321134342
7,0.25,18.468487417834933,17.511815201112167,0.9923482145173151,0.007651785482684859,1.0308142629513705e-06,114552.15677249571,1.0001108714761269,0.08490059156080047,18.560148388463208,1.004963101122172,18.002248265616764,2.8943602809302202,True,,
