reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
1,0.5,18.805649292326965,18.45016576664655,0.971899467720883,0.02810053227911702,4.366351102512858e-06,114407.45528541568,1.0002417766031642,0.1765410279043657,18.617848881578915,0.9900136173003782,17.86452520740033,2.8735000974519784,True,,2.8696846848983153
2,0.5,18.617848881578915,17.86452520740033,0.9733459086949772,0.02665409130502283,4.239697957396619e-06,114434.71355676254,1.000238256075615,0.17515964901416953,18.478673522250563,0.9925246272964404,17.27813912600066,2.877313749123489,True,,2.8735000974519784
3,0.5,18.478673522250563,17.27813912600066,0.9749591114166114,0.0250408885833886,4.295770558400345e-06,114461.63613666502,1.0002352658496945,0.17425024671644,18.391187648907756,0.9952655761119723,16.69827206682382,2.8811194774261675,True,,2.877313749123489
4,0.5,18.391187648907756,16.69827206682382,0.9767771142583757,0.023222885741624344,4.321407905957175e-06,114488.12479977724,1.0002314195704594,0.17320603887921138,18.358441799446066,0.9982194815208884,16.131314317045863,2.884916063797446,True,,2.8811194774261675
5,0.5,18.358441799446066,16.131314317045863,0.9788171312152276,0.02118286878477238,4.329139344122921e-06,114513.91293308153,1.000225247233843,0.17202990778994656,18.383333231052383,1.0013558575329127,16.540830361497868,2.8887017079648603,True,,2.884916063797446
6,0.5,18.383333231052383,16.540830361497868,0.9810988992213591,0.018901100778640934,4.086094324341479e-06,114539.457613635,1.000223070545374,0.1707282050083317,18.468487417834933,1.0046321407392382,17.511815201112167,2.892479321134342,True,,2.8887017079648603
7,0.5,18.468487417834933,17.511815201112167,0.9836805257847975,0.016319474215202523,4.145755730823591e-06,114564.56395074926,1.0002191937827978,0.16931047017002743,18.61617797121819,1.0079968949292855,18.49500511642656,2.8962408334956957,True,,2.892479321134342
8,0.5,18.61617797121819,18.49500511642656,0.9865389619118373,0.01346103808816268,4.159951635983872e-06,114589.22756566078,1.0002152813504452,0.16778886616818445,18.828298150747198,1.0113944000673478,19.487831673737347,2.8999855290195455,True,,2.8962408334956957
9,0.5,18.828298150747198,19.487831673737347,0.9896879368545093,0.010312063145490713,3.935010766309428e-06,114613.44451570549,1.000211337054733,0.16617741456837234,19.106388704450985,1.0147698188905485,20.487189760111857,2.9037160327346316,True,,2.8999855290195455
10,0.5,19.106388704450985,20.487189760111857,0.9931228149492118,0.006877185050788159,3.921857958834258e-06,114637.22387478683,1.0002074744288068,0.16449114534226594,19.45171611858442,1.0180739238311942,21.489420466300306,2.9074265773446735,True,,2.9037160327346316
