coarse_case,fine_case,coefficient,coarse_value,fine_value,absolute_change,relative_change,relative_limit,strict_relative_status,change_over_digitization_uncertainty,absolute_change_within_digitization_uncertainty
sub8,sub16,A33,0.9952356564789616,1.0615316675319089,0.06629601105294725,0.06245316374506975,0.05,FAIL,1.778942965418465,False
sub8,sub16,A53,-0.04852684367961974,-0.0060736291816616715,0.042453214497958074,6.989760689727091,0.05,FAIL,1.1391612570811878,False
sub8,sub16,B33,2.301067447036647,2.333146890830633,0.03207944379398597,0.01374943168818884,0.05,PASS,0.2867100286220396,True
sub8,sub16,B53,1.1170863923331948,1.139512041212772,0.022425648879577098,0.019680045553278833,0.05,PASS,0.20042923666079107,True
sub16,sub32,A33,1.0615316675319089,1.093267418069656,0.03173575053774713,0.029028351173020262,0.05,PASS,0.8515759737989654,True
sub16,sub32,A53,-0.0060736291816616715,0.040315103303625595,0.046388732485287264,1.15065394068122,0.05,FAIL,1.2447643232030048,False
sub16,sub32,B33,2.333146890830633,2.3921332547365255,0.058986363905892514,0.024658477444388604,0.05,PASS,0.5271906268817237,True
sub16,sub32,B53,1.139512041212772,1.1896181661161032,0.05010612490333122,0.0421195021482557,0.05,PASS,0.4478234908756993,True
