outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,k_contribution_weak_projection_error,s_nu_endpoint_jump_to_next
16,4.4172674448199984,0.3280704599002722,0.0118874855368063,0.13663417080126064,0.008678410433588853,0.0260992496610836,8.097408423855117e-06,0.009191395976780726,0.27631882855534257,0.0788917174848049,-0.0266932181626371,1.914105944829808e-05,0.025954695073957288,0.025236462020525055,7.788402705981564e-06,1.0896930618194878e-05,0.10087300568270931
17,4.427880451402324,0.3221547551998444,0.0124155050975029,0.14878566611841523,0.009450220758383004,0.0233245855671295,6.754485355042179e-06,0.007667039411604938,0.2839858679669475,0.0741797875200722,-0.0275306163858144,1.7457691854061318e-05,0.025236462020525055,0.021599375001594676,6.822335871194776e-06,9.951523974134726e-06,0.09599796199942061
18,4.439120259315667,0.3162715453293026,0.0129593955380433,0.16147311643618834,0.01025607262228868,0.0197242981495628,5.041826105229744e-06,0.0057229940437132955,0.2897088620106608,0.0684673456136062,-0.0290187493144808,1.5305169195270526e-05,0.021599375001594676,0.0174702961731244,4.963844734388347e-06,9.412801225381129e-06,0.0906605404566999
19,4.450995741286581,0.3104210270614193,0.0135192710628496,0.17471244973663477,0.01109697770170308,0.0149736500933106,3.0311584298783183e-06,0.0034406782934760668,0.2931495403041369,0.0616417911422191,-0.0316944909555978,1.2845767928315924e-05,0.0174702961731244,0.01244794369262874,3.053696056326276e-06,8.786796936540622e-06,0.0867010383535617
20,4.46351686986374,0.3046039740555244,0.0140952298531492,0.18851970019463418,0.011973954417931455,0.0104486253590661,1.5388294087828896e-06,0.0017467305212332444,0.2948962708253702,0.0550065473979639,-0.0341092966798313,1.0867092069409601e-05,0.01244794369262874,0.008697095565574927,1.5920643370675114e-06,8.559759091648172e-06,0.0839943243291272
21,4.476695856864682,0.2988246620585427,0.0146873544192835,0.20291099233085053,0.012888026930651771,0.0073556279440376,7.946631655677572e-07,0.0009020248751906115,0.29579829570056076,0.0498850276492959,-0.0351737717612206,9.64991314739068e-06,0.008697095565574927,0.0058836522715175815,7.903144066528861e-07,8.279200121383594e-06,0.0807147263857039
22,4.490545567724208,0.2930880235549732,0.015295711340178,0.2179025252105813,0.01384022413429408,0.004923150957351,3.7072850880825506e-07,0.0004208151974030996,0.2962191108979639,0.0455409546244833,-0.0356946527097816,8.78238049445834e-06,0.0058836522715175815,0.004320823832471752,4.0130392989824857e-07,8.091605368146595e-06,0.0767627640802305
23,4.505078090610478,0.2873963756364682,0.0159203492230881,0.23351055549221436,0.014831578581351956,0.0021600572195454,7.428191671359134e-08,8.431765753811513e-05,0.29630342855550196,0.0410681113704489,-0.0367479969313582,8.107884775863262e-06,0.004320823832471752,-0.002043004840382628,7.437946488442832e-08,6.789950902430282e-06,0.0723493270591384
24,4.520304853459761,0.2817492607070602,0.0165613025721629,0.24975138138983988,0.015863125463757108,-0.0011534026533444,2.2032124853916094e-08,2.5008740221825612e-05,0.2963284372957238,0.0356013301277802,-0.0379081354344688,7.479643985208063e-06,-0.002043004840382628,0.005981945237875935,1.531169406956461e-07,9.336281066822125e-06,0.0877152076107423
25,4.536250172586611,0.2761827887509275,0.017218582745116,0.26664132404847934,0.016935901429914628,0.0148335703412481,3.788687566756163e-06,0.004300552205786184,0.30062898950150996,0.0498070721762735,-0.0201399314937777,1.080896679795869e-05,0.005981945237875935,0.0192883169707195,3.0029466370505037e-06,1.0028564819187143e-05,0.07261928034423121
26,4.552931087288325,0.2707132347756905,0.0178921909063792,0.28419671087422693,0.018050943525905822,0.0186893431624286,6.249591055991937e-06,0.007093932167153939,0.30772292166866383,0.0524793488504535,-0.0151006625255962,1.3059147097642069e-05,0.0192883169707195,0.01756889805222922,6.080838956479776e-06,6.468673272354515e-06,0.0637116225977109
27,4.570348665729611,0.2653092506974348,0.0185821029038478,0.3024338577793405,0.01920928806777331,0.0163587505631697,4.9727327727841e-06,0.005644565965910976,0.3133674876345748,0.0486109600721147,-0.0158934589457755,1.1415798335936184e-05,0.01756889805222922,0.015236162604348864,5.007811182229309e-06,5.985514053495951e-06,0.061034841753821296
28,4.588512455155176,0.2599613218140461,0.0192882807155568,0.3213690495890428,0.020411969397045957,0.0143876447662187,3.992757470505237e-06,0.004532192650990289,0.3178996802855651,0.0451413828080458,-0.0163660932756086,1.0073660596579678e-05,0.015236162604348864,0.013370081843044355,3.951580299974311e-06,5.717660036180227e-06,0.0583530569442304
29,4.607436010951846,0.2546713747574237,0.0200106658043857,0.341018522849014,0.02166001878874532,0.0126379510068614,3.1960596319085775e-06,0.00362785821149058,0.3215275384970557,0.0419869636686218,-0.0167110616548988,8.94155230862088e-06,0.013370081843044355,0.012022945435600887,3.2287747555988505e-06,5.4848661571651025e-06,0.0559924675377513
30,4.627133014577365,0.249441413124554,0.0207491810196898,0.3613984462610518,0.0229544632087435,0.0112475998395336,2.624947811645898e-06,0.0029795872323968584,0.32450712572945256,0.0392814058828525,-0.0167862062037857,8.06050204647989e-06,0.012022945435600887,0.009906466249557667,2.502311072173556e-06,5.034590082725284e-06,0.0532113033833164
31,4.647617010304158,0.2442725638170078,0.021503730664333,0.38252490210306317,0.02429632413364161,0.00969044460236,2.019301733692161e-06,0.0022921162993687918,0.3267992420288213,0.0364250971795307,-0.0170442079748107,7.142505701108331e-06,0.009906466249557667,0.010782942040286564,2.3025532766523133e-06,5.301745822305837e-06,0.054852960665482495
32,4.6689037066261285,0.239174982541258,0.0222741988654455,0.40441386686795244,0.02568661632103578,0.0122610780605716,3.3485701964551857e-06,0.0038009734745493838,0.3306002155033707,0.0378087526906718,-0.0132865965695285,8.194572217254638e-06,0.010782942040286564,0.012637163215726954,3.060738737451063e-06,5.210864241341878e-06,0.048890176046676496
33,4.691006867670184,0.2341507595894465,0.0230604514421876,0.427081192021769,0.027126346587358133,0.0111210340131731,2.8520566200557423e-06,0.0032373792170224637,0.33383759472039315,0.035603579477148,-0.0133615114508021,7.459496633138104e-06,0.012637163215726954,0.008595915297649257,2.630549038515016e-06,3.884159947101719e-06,0.0462030635713626
34,4.713937678862713,0.2291908546393569,0.0238623346531757,0.45054258506945066,0.028616512605254815,0.0095537470105531,2.1780126884530877e-06,0.0024722696465512097,0.3363098643669443,0.0328415521205605,-0.0137340580994542,6.4917013138902e-06,0.008595915297649257,0.014512741286836876,3.255297420907434e-06,5.574805649106653e-06,0.0583786880478237
35,4.73771689980051,0.2243322095399885,0.0246796741547109,0.4748135894733939,0.03015810162810062,0.0224327327033639,1.2419490640312228e-05,0.014097406272448406,0.35040727063939275,0.0446446299483695,0.0002208354583586,1.6478214252796928e-05,0.014512741286836876,0.029304636291376144,1.229600575254186e-05,7.218379678712888e-06,0.052655433045923405
36,4.762363224244165,0.2196050234734647,0.025512278119148,0.4999095656103234,0.03175208928046186,0.0314682509796233,2.5263554320323236e-05,0.028676746853340526,0.3790840174927333,0.052876268504282,0.0100602334549646,2.916100734267055e-05,0.029304636291376144,0.03008274220326576,2.2495850120720734e-05,4.120738820989758e-06,0.036523549339456
37,4.787880497265217,0.2149638981643224,0.0263599340686096,0.5258456717042022,0.03339943834703744,0.0260908325391262,1.7944038580956297e-05,0.020368339521359784,0.39945235701409304,0.0465837827944206,0.005597882283832,2.1634086760743626e-05,0.03008274220326576,0.022656312551550747,1.8450582135634996e-05,2.476010868209399e-06,0.0350807187545377
38,4.814274964950578,0.2103716264078478,0.027222410306315,0.5526368438916645,0.03510109750650154,0.0211259588704204,1.2149528816162894e-05,0.013790971683196299,0.4132433286972893,0.0406786010383697,0.0015733167024711,1.5618624075755878e-05,0.022656312551550747,0.020560188385844173,1.2720559565298054e-05,3.1134933050555002e-06,0.0375834823253123
39,4.841562055822884,0.2058406421316545,0.0280994562158734,0.5802977771527587,0.036858000120307065,0.0204510015379425,1.1752413901571708e-05,0.013340205186407036,0.4265835338836964,0.0391567990277834,0.0017452040481014,1.5029811396452714e-05,0.020560188385844173,0.019609699296260472,1.133757575627002e-05,3.1167453698903416e-06,0.0358652820064213
40,4.869756737051793,0.2013827483392593,0.028990802471101,0.6088429064962458,0.038671063037657286,0.0197105035307878,1.1263041257376427e-05,0.012784716625430933,0.4393682505091273,0.0376104860545227,0.0018105210070531,1.4359349551266619e-05,0.019609699296260472,0.02120646389049252,1.2080533075696627e-05,3.3927809773955884e-06,0.0343554901188332
41,4.898871724341622,0.1969981172893884,0.0298961595766004,0.6382863875200966,0.0405411853607929,0.0189557351896525,1.0742284967210112e-05,0.012193604380651866,0.4515618548897792,0.0361660111258863,0.0017454592534187,1.3693968655688549e-05,0.02120646389049252,0.01150307970706601,8.231156128577075e-06,1.7243071066876058e-06,0.0186959569921821
42,4.928913229630901,0.1926423782169495,0.0308152214597781,0.6686420780382858,0.04246924727800561,0.0039749603973262,4.868900567231859e-07,0.000552670567451681,0.4521145254572309,0.0204414162456008,-0.0124914954509482,3.272012586959248e-06,0.01150307970706601,0.0009653572079871262,1.4828011152783746e-06,1.445222235694287e-06,0.0306488863906665
43,4.959893287768303,0.1883116873062273,0.0317476612219847,0.6999235193791672,0.04445610887579194,0.0024131540190834,1.848765467194033e-07,0.00020985400004175971,0.45232437945727266,0.0181573909397183,-0.0133310829015512,2.808090510433054e-06,0.0009653572079871262,0.003605558564658814,1.8426997687721722e-07,3.0820686300138744e-06,0.032207423875268995
44,4.991831262512779,0.184056258469945,0.032693135859568,0.7321439179199436,0.04650260896600279,0.003758347708876,4.617963470746082e-07,0.0005241866118657244,0.45284856606913837,0.0188763409737178,-0.0113596455559656,2.9525089573419153e-06,0.003605558564658814,0.002983086251522644,3.558598616673036e-07,2.3962544485854334e-06,0.029194536855687403
45,5.024739386152636,0.1798799792639959,0.0336512835053483,0.7653161276024016,0.048609563975318695,0.0033380391131707,3.74959598788499e-07,0.00042561792210045365,0.4532741839912388,0.0178348912997218,-0.0111588130733804,2.7323298586285033e-06,0.002983086251522644,0.005512069902575348,6.250692051051689e-07,2.814388622998003e-06,0.0330223396202858
46,5.058630366256963,0.1757946893336696,0.0346217247268682,0.79945263171851,0.050777766788349936,0.0079502689297032,2.1883276014353063e-06,0.0024839781395310503,0.45575816213076986,0.0218635265469054,-0.0059629886874988,4.422337522596444e-06,0.005512069902575348,0.00876823424540144,1.7956669066467175e-06,2.8101543453862022e-06,0.0276576014993477
47,5.0935155872857525,0.1718037802289969,0.0356040638197765,0.8345655259918323,0.05300798567304119,0.0083306993696005,2.4709416820608366e-06,0.002804774348351449,0.45856293647912133,0.0216946128118489,-0.005033214072648,4.5905012391550505e-06,0.00876823424540144,0.008070294490746548,2.5252041921720624e-06,2.0105886293304542e-06,0.0257857846035849
48,5.129403730937769,0.1678905802269271,0.0365978873968503,0.8706665016001458,0.055300963202341895,0.0079264838925443,2.29941404344114e-06,0.0026100727395168065,0.46117300921863813,0.0207525705309369,-0.0048996027458481,4.306301877541585e-06,0.008070294490746548,0.007544949397309928,2.231810882499389e-06,1.926046268653139e-06,0.0252033466397616
49,5.1663050440634,0.1640540505841637,0.0376027665893812,0.9077668285932615,0.057657415200977974,0.0079964518214329,2.4044427938354844e-06,0.002729291233050727,0.46390230045168884,0.0203037438939135,-0.0043108402510473,4.302999436653981e-06,0.007544949397309928,0.009326130209411832,2.6856917012995746e-06,2.190517790471325e-06,0.0272413386884136
50,5.204230783789794,0.160307163481038,0.0386182561919713,0.9458773399839377,0.06007802973497564,0.01111030435285,4.766993628156398e-06,0.005411030759680504,0.4693133312113693,0.0229304984373663,-0.0007098897316661,6.565535776326329e-06,0.009326130209411832,0.01236538455311379,4.572409594832986e-06,2.2934196315266937e-06,0.0246392402463565
51,5.243190986990456,0.1566554454373893,0.0396438960480014,0.9850084161039241,0.06256346611802512,0.0125703373999748,6.264266104044991e-06,0.007110589864354507,0.47642392107572384,0.0239293505146904,0.0012113242852591,7.969312793803413e-06,0.01236538455311379,0.012117662092734733,5.941034544565643e-06,1.6723512457067835e-06,0.0220046929591127
52,5.283193567042432,0.1530865755020888,0.0406792110878755,1.0251699696718626,0.06511435396305838,0.0123120498291713,6.166422119633389e-06,0.0069995268232432815,0.48342344789896713,0.0232160172443718,0.0014080824139708,7.778627466447355e-06,0.012117662092734733,0.01361692006045119,6.742762057820693e-06,1.854038947025459e-06,0.0238732880826541
53,5.324247533038317,0.1496046798324509,0.0417237117608746,1.0663714310962376,0.06773129224875628,0.0148007692205746,9.140111853020946e-06,0.010374972202919438,0.4937984201018866,0.0252813704966249,0.0043201679445242,1.0667797786556948e-05,0.01361692006045119,0.014663181111550601,8.346088043000166e-06,1.7022128512848296e-06,0.020600074392522698
54,5.366361231265373,0.1462108805068397,0.0427768954068113,1.1086217346800806,0.07041484844333112,0.0148543137186926,9.438749179900076e-06,0.01071395645332564,0.5045123765552123,0.0249202423370469,0.0047883851003381,1.0883509148642842e-05,0.014663181111550601,0.016503046327877212,1.0399727393368886e-05,1.743623261830057e-06,0.0197252968413089
55,5.409541613019007,0.142895169714327,0.0438382453894224,1.1519293050781974,0.07316555764434844,0.0148232289523617,9.632495093332505e-06,0.010933878101836571,0.5154462546570489,0.024513681941647,0.0051327759630765,1.1004703471631186e-05,0.016503046327877212,0.008300694236280479,6.988383354582651e-06,7.135251667208595e-07,0.005527372578722
56,5.453791915446296,0.1396012009161764,0.0449072335912094,1.1963020445685133,0.07598392177025805,0.0013601741991684,8.308169863649777e-08,9.430632007420125e-05,0.5155405609771231,0.0106601485417985,-0.0079398001434616,1.3777500994315899e-06,0.008300694236280479,-0.0015859599941943723,8.719820906325916e-07,4.6324376798262293e-07,0.0154490691368585
57,5.499118210887651,0.1363154845953548,0.0459833189566602,1.241747320842448,0.07887040878489146,-0.0014360977364823,9.483492600629962e-08,0.00010764744863117655,0.5156482084257542,0.0075092689933969,-0.0103814644663616,1.3213569735704532e-06,-0.0015859599941943723,-0.002297066959780912,1.7527066265574837e-07,1.142704280676395e-06,0.0173766107084218
58,5.545530904460646,0.1330908765331127,0.047065950222687,1.2882719554321218,0.08182545196240829,-0.0016100996893277,1.2201475819281815e-07,0.00013849936903978106,0.515786707794794,0.0069951462420602,-0.010215345620716,1.2837633366392914e-06,-0.002297066959780912,0.0014582239708583766,6.35907373117871e-08,1.7907677172091932e-06,0.022467706663408
59,5.593038171548942,0.1299624767420152,0.0481545644323587,1.3358822127596448,0.08484944919175447,0.0039681546188545,7.582538621583669e-07,0.0008606965504529626,0.5166474043452469,0.012252361042692,-0.0043160518049831,1.8598388991963873e-06,0.0014582239708583766,0.0035350313907943163,3.174626834705194e-07,1.4993282274350336e-06,0.0160605291859829
60,5.641645205031251,0.1269301446202714,0.0492485899687475,1.3845837899601978,0.08794276233026851,0.0037773221499525,7.026868907024812e-07,0.0007976222912397465,0.5174450266364866,0.0117444773809998,-0.0041898330810947,1.7447142071680386e-06,0.0035350313907943163,0.007430058272853633,1.5425922770401442e-06,1.7569271632754395e-06,0.0230143144360356
61,5.691356980826036,0.1240024182101968,0.0503474445557629,1.434381807222453,0.09110571659014687,0.0111492761111979,6.258507457452028e-06,0.007104053204925259,0.5245490798414119,0.0188244813549409,0.0034740708674549,7.247142894126964e-06,0.007430058272853633,0.01156062386396051,4.610985102901868e-06,1.7299987901160736e-06,0.014039339410019199
62,5.742177374428649,0.1211755787974049,0.0514505388139081,1.4852807989072887,0.09433859997434314,0.0101311205239149,5.280862881601771e-06,0.005994325505539507,0.5305434053469514,0.0175134102774741,0.0027488307703558,6.21551683412596e-06,0.01156062386396051,0.009978175156364628,5.9779683619792905e-06,7.660015094629886e-07,0.0143616918358115
63,5.794107976972155,0.1184161217814962,0.0525572742760911,1.5372847054522882,0.09764166276237697,0.0100049731486638,5.260956230233313e-06,0.005971729397535346,0.5365151347444868,0.0171105226061673,0.0028994236911604,6.1454747131500425e-06,0.009978175156364628,0.008837330996253638,4.657324934363354e-06,7.669491250802559e-07,0.0112581494879783
64,5.847151397991034,0.1157153066131575,0.0536670462250076,1.5903968657028376,0.10101511702323862,0.0073210296838668,2.8764182022894187e-06,0.0032650321322775424,0.5397801668767643,0.0141575731791387,0.0004844861885949,3.7125208534857956e-06,0.008837330996253638,0.006479592764749453,3.1725425988424347e-06,5.787250481586886e-07,0.0119472748704782
65,5.901309739632084,0.1130657051375215,0.054779242984998,1.6446200103078406,0.10445913619591335,0.0058490566016883,1.8740780516570662e-06,0.0021272724015535,0.5419074392783179,0.0124317610590731,-0.0007336478556965,2.6653094003248663e-06,0.006479592764749453,0.004636139863161364,1.7076372407851421e-06,5.898089736745314e-07,0.0102752166315404
66,5.9565848602660445,0.1104659420024905,0.0558932475060169,1.699956255553348,0.10797385469772032,0.0032028272889086,5.733586699437164e-07,0.0006508213858458223,0.5425582606641637,0.0095415687758439,-0.0031359141980266,1.3219489254681146e-06,0.004636139863161364,0.001982953970667352,6.449922627305248e-07,4.6867978950639797e-07,0.010508377354456
67,6.012977895810357,0.1079123758115612,0.0570084375734814,1.756407098093097,0.11155936758961923,0.0012664721959659,9.143878738118577e-08,0.00010379248007068005,0.5426620531442343,0.0073724631564294,-0.0048395187644975,7.999230336611403e-07,0.001982953970667352,0.0007115019394345278,1.1115157512156915e-07,5.690081142912623e-07,0.0123695291282691
68,6.070490110374835,0.1054179830893432,0.0581241868849351,1.8139734103223053,0.11521573028237388,0.0016485628701592,1.5796756322920352e-07,0.00017930952091403793,0.5428413626651484,0.0075300103637716,-0.0042328846234531,8.281670396411936e-07,0.0007115019394345278,0.003801257518089268,3.421653824659025e-07,1.0899957314243125e-06,0.0155468623793854
69,6.129122676475625,0.1030103332588657,0.0592398654488564,1.8726554364892012,0.11894295828957326,0.0056450687570346,1.8877850196178836e-06,0.0021428312277327207,0.5449841938928811,0.0113139777559323,-2.384024186291578e-05,2.5223729089644323e-06,0.003801257518089268,0.005926027617579318,1.4236074059404968e-06,9.308991996636237e-07,0.011108571630866816
70,6.188874850476528,0.1006869256614903,0.0603548407365878,1.9324527895819232,0.12274102702990104,0.0056244113560037,1.909265219054375e-06,0.0021672134755268886,0.547151407368408,0.0110847313890039,0.0001640913230036,2.5090936530509126e-06,0.005926027617579318,0.0061755276521569214,2.2100190883852473e-06,6.38521463999924e-07,0.012252831062524101
71,6.249744848559146,0.0984352675020202,0.0614684778931899,1.993364448896812,0.12660987167268395,0.0071550987988395,3.1469056994102887e-06,0.0035720634147162525,0.5507234707831242,0.0124169223855277,0.0018932752121513,3.714193926997081e-06,0.0061755276521569214,0.007636255362698512,2.9424436635174474e-06,7.395195363104595e-07,0.0104680679285611
72,6.311730812751077,0.0962552388533473,0.0625801409558,2.055388758321307,0.13054938702882876,0.0072910520757237,3.326725271543298e-06,0.003776177225621556,0.5544996480087458,0.0123613431407124,0.0022207610107351,3.862992261383661e-06,0.007636255362698512,0.006519534576685905,3.1415555745672157e-06,4.275021783646212e-07,0.0076992018367175
73,6.3748295879969925,0.0941270286086665,0.0636891932089173,2.118523425403666,0.13455942749173502,0.0050352606116108,1.614766214735757e-06,0.0018329266492028483,0.5563325746579487,0.0099199628474526,0.0001505583757691,2.121314305226552e-06,0.006519534576685905,0.003146388663995057,1.54801004990727e-06,2.1974481784050027e-07,0.0059751363475312
74,6.439037453833485,0.0920303836798909,0.0647949981055322,2.1827655210608903,0.1386398070187437,0.0014181115857963,1.303053634288761e-07,0.0001479100633783903,0.556480484721327,0.0061256947233003,-0.0032894715517077,6.089533361938935e-07,0.003146388663995057,0.00012213076998632066,2.2244011445653743e-07,2.2356623224351737e-07,0.0073505420538793
75,6.504350765852152,0.0899653778128367,0.0658969198672128,2.248111480047263,0.14279029916089658,-0.0004782709329853,1.5073464764738675e-08,1.7109941371686947e-05,0.5564975946626988,0.0040610705021716,-0.0050176123681422,4.6768910935514813e-07,0.00012213076998632066,-0.0009193541967757484,1.6426929776368412e-08,3.551442956133516e-07,0.0083498597218926
76,6.57076567703691,0.0879458584132843,0.0669943242386224,2.3145571021001805,0.14701063713571466,-0.0010452627023658,7.319626464614748e-08,8.30853301658796e-05,0.5565806799928646,0.0033322473537504,-0.0054227727584821,5.011246163832052e-07,-0.0009193541967757484,-0.0011074047900667863,6.89964440237867e-08,4.0981078655351404e-07,0.0085741163230646
77,6.638277501008866,0.0859800727975087,0.0680865791384896,2.3820975537887366,0.1513005139446122,-0.0010703530832971,7.800377904430179e-08,8.854235619007432e-05,0.5566692223490547,0.0031513435645825,-0.0052920497311768,4.824998496656223e-07,-0.0011074047900667863,-0.0010834366913580428,8.17035185606041e-08,4.068385853312893e-07,0.0082861698910089
78,6.706880712909767,0.0840697550830422,0.0691730553575737,2.450727371036768,0.15565958253314946,-0.0010775873136487,8.032336579433934e-08,9.117532703779385e-05,0.5567603976760925,0.0029941201598321,-0.0051492947871298,4.625921561901496e-07,-0.0010834366913580428,-0.0010873431007172945,8.149087412562633e-08,3.8190633971921765e-07,0.0080116936392034
79,6.776569087575668,0.0822140032977314,0.0702531272119566,2.5204404623215333,0.16008745599419918,-0.001064943831596,7.967444844077525e-08,9.043873873193035e-05,0.5568508364148244,0.0028623988520736,-0.0049922865152656,4.4086967449689556e-07,-0.0010873431007172945,-0.0010769405839623101,8.226922101111858e-08,3.621733513510535e-07,0.0077149644398158
80,6.847335780665399,0.080411750098765,0.0713261732024962,2.59123011252876,0.16458370781280235,-0.0010657590903863,8.101529451638862e-08,9.196073769502668e-05,0.5569427971525194,0.0027226779245502,-0.0048541961053228,4.2224577022561063e-07,-0.0010769405839623101,-0.0010775231692762741,8.276892733904392e-08,3.4118739164678897e-07,0.007453639788933
81,6.919173335936696,0.0786618807529849,0.0723915766491492,2.6630889874545827,0.1691478721521117,-0.0010553402736568,8.06256184989938e-08,9.151841511586925e-05,0.5570343155676353,0.0025994436836102,-0.0047101242309239,4.02947805034617e-07,-0.0010775231692762741,-0.0010546734216806248,8.228092368742471e-08,3.24348876167673e-07,0.0072066899091256
