panel_index,mid_xi,mid_eta,panel_length,kinematic_residual_midpoint,kinematic_residual_left,kinematic_residual_right,kinematic_integral_panel_linear_exact
0,4.5453434169487545,-0.01677391683668609,0.00411340773987543,-0.06969937498279344,-0.16425432126083006,0.024855571295242962,3.2241776283421535e-05
1,4.541326954305625,-0.017994039810522375,0.0042820184711694406,0.014286266853491991,0.0018986073971070105,0.026673926309876972,1.0929800315752114e-06
2,4.5371532815646285,-0.019285535711047654,0.004455859546394024,0.010816117296769567,0.004748162230087782,0.016884072363451574,5.759722158268369e-07
3,4.532816496118585,-0.020646883043959424,0.004635020475061644,-0.0011832287482851367,0.003394193574499882,-0.005760651071069933,3.886138043611891e-08
4,4.5283108626144895,-0.022077482022530712,0.004819589506134658,-0.009550688106163552,-0.02055667805059369,0.0014553018382668093,6.342238315096567e-07
5,4.523637919797478,-0.023599436966828022,0.0050096536061589435,-0.0010857794112399954,-0.04687107651638134,0.044699517693901125,3.506473947518027e-06
6,4.518805361877288,-0.025251893353925324,0.005205297883463924,0.013496608008190192,-0.0315856584150338,0.05857887443141441,4.474623329543175e-06
7,4.513811958379071,-0.02704573096230435,0.005406606470526178,0.016746632318565435,0.003259927961134945,0.03023333667599637,1.8440858332118502e-06
8,4.508647131614675,-0.02896550236569969,0.005613661214202777,0.009248708518307058,-0.007818099874842055,0.02631551691145617,1.0252262717696866e-06
9,4.503311728866214,-0.03102724701648632,0.005826542440668603,0.006115932316929973,-0.04325269872447457,0.05548456335833474,4.9515426245060865e-06
10,4.497819868347245,-0.03327885639976533,0.006045328068182766,0.012894135752862246,-0.043960962973154105,0.06974923447887882,7.518934138008151e-06
11,4.4921809075832915,-0.035751488946719305,0.0062700947938762,0.017708452891509685,-0.030175213490527764,0.06559211927354713,6.758354218406447e-06
12,4.4863999838505455,-0.038462330046480156,0.006500916305810067,0.013449866759827511,-0.040101186690497226,0.06700092021015158,7.3902678187558974e-06
13,4.4804924505638315,-0.04144660673594852,0.006737864165916963,0.007324099418616115,-0.06195342897049638,0.07660162780772817,1.1140616476623939e-05
14,4.474487487515141,-0.044759205577915816,0.00698100798497916,0.006838467197055831,-0.08006634081164865,0.09374327520575987,1.7901025421907174e-05
15,4.468428013779042,-0.04846635040955588,0.007230414102568301,0.010127651615003508,-0.09411024708001436,0.11436555031002182,2.6929068779761457e-05
16,4.462371855631552,-0.05264008825962344,0.0074861469936702936,0.011812082374970778,-0.1010661578855836,0.12469032263552382,3.283941362788263e-05
17,4.456388351485537,-0.05734692574238888,0.007748266694036238,0.004076794879884105,-0.1081588441446999,0.11631243390446899,3.2663333345046325e-05
18,4.45056240284412,-0.06264812070864677,0.008016835098466684,-0.002535421124488124,-0.1318931671728083,0.12682232492383116,4.4767908632238704e-05
19,4.445028264306248,-0.06862463217596734,0.00829190419703433,-0.002553687603752408,-0.1544167995778114,0.14930942437030614,6.379782448917455e-05
20,4.439966034583916,-0.07535313782828564,0.00857352815799106,0.0037385740904616327,-0.13630337220568212,0.1437805203866045,5.616711924032495e-05
21,4.435548915483183,-0.08285185856746657,0.008861757504236206,0.0020662372564967946,-0.1100029711223196,0.11413544563531275,3.713760367126079e-05
22,4.431944271079972,-0.09108974992728795,0.009156637346998722,-0.004573005612194869,-0.09602158718566489,0.08687557596127427,2.571666081551305e-05
23,4.429340246245805,-0.10000410712389399,0.009458211579291416,-0.0007343181889920558,-0.06646967475341192,0.06500103837542959,1.3628509747140945e-05
24,4.4279031554500605,-0.10948637790758782,0.009766503490243213,0.007446943249832749,-0.011061919841347745,0.02595580634101058,1.6568837498283235e-06
25,4.4276954437726825,-0.11938908370995427,0.010081580865708026,0.0027046546781743785,0.028080666688227396,-0.022671357331880415,2.2377327461131943e-06
