stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.0013308574661584007,-0.0009499724960449535,0.0009499724960449535,189408.18383689682,7.5819116628202945
source,640,0.0007305308069434386,-0.0008735150172024824,0.0008735150172024824,423865.02902464237,7.579556811351694
source,1280,0.0006287592141420336,-0.0008392514494440237,0.0008392514494440237,1018340.8412410956,7.577942183455763
candidate_factor_1,320,0.0010972558023849062,-0.0009500470086656096,0.0009500470086656096,189398.1311652848,7.581104690836682
candidate_factor_1,640,0.0004879989277941732,-0.000873453261706213,0.000873453261706213,423841.61029320466,7.578876530300145
candidate_factor_1,1280,0.00038205765478768484,-0.0008391741092265004,0.0008391741092265004,1018282.7116452614,7.5772693048924795
candidate_factor_0.75,320,0.0011118920313434926,-0.0009500176189220862,0.0009500176189220862,189400.6449857297,7.581312426668026
candidate_factor_0.75,640,0.0005033929907079723,-0.0008734327313611772,0.0008734327313611772,423847.46611245134,7.57908282616032
candidate_factor_0.75,1280,0.0003980273955726528,-0.0008391572076933103,0.0008391572076933103,1018297.247409717,7.577474422222256
candidate_factor_0.5,320,0.0011557026659602667,-0.0009499844985058788,0.0009499844985058788,189403.15845562084,7.581496830096241
candidate_factor_0.5,640,0.0005489439340556575,-0.0008734088804886486,0.0008734088804886486,423853.32101263787,7.5792649733220685
candidate_factor_0.5,1280,0.00044446489160954227,-0.0008391371452239321,0.0008391371452239321,1018311.7806310168,7.57765494365642
candidate_factor_0.25,320,0.0012286908716003858,-0.0009499476473737173,0.0009499476473737173,189405.6715696301,7.581657899751702
candidate_factor_0.25,640,0.0006246555226751862,-0.00087338170959583,0.00087338170959583,423859.1749619762,7.579422969068828
candidate_factor_0.25,1280,0.0005213744426790367,-0.0008391138939081293,0.0008391138939081293,1018326.3115237155,7.5778108647733635
candidate_factor_0.125,320,0.0012761275589272258,-0.0009499278215530162,0.0009499278215530162,189406.92799249853,7.581729684118287
candidate_factor_0.125,640,0.0006738227409414583,-0.0008733668722041081,0.0008733668722041081,423862.1015764122,7.579492909681988
candidate_factor_0.125,1280,0.0005712575847693277,-0.0008391010865459698,0.0008391010865459698,1018333.5759832487,7.577879600594308
