outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact,k_contribution_endpoint_average,k_contribution_within_panel_slope,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,k_contribution_weak_projection_error,s_nu_endpoint_jump_to_next
0,4.55597293714283,-0.0612721636052328,0.0030096487708506,0.0015048243854253,9.580351857339462e-05,-0.5281698550903422,0.0008395818413604911,0.19347029307159286,0.19347029307159286,-0.959530134085838,-0.0968095760948468,0.0010262519860227105,0.0008395818413604917,0.00018667014466221875,-0.8866539584351589,-0.24256192739620483,0.0010634694491413314,1.5984054946303432e-05,-0.3171547067110878
1,4.553152800316321,-0.0624798861992404,0.0031305242142227,0.00457491087796195,0.00029125827805121635,-0.1416079775961971,6.277583644120241e-05,0.014465843442270213,0.20793613651386306,-0.4139642828059346,0.1307483276135395,0.00014018113327818178,6.277583644120283e-05,7.7405296836979e-05,-0.24256192739620483,-0.0018695159634785816,6.187299237171905e-05,2.5289678065705294e-05,-0.21404279963758638
2,4.5503056436657126,-0.0639226488759299,0.0032554110961429,0.0077678785331447495,0.0004945361748079861,0.055837939254363,1.014996636944187e-05,0.0023389226296040974,0.21027505914346717,-0.0832944720240469,0.1949703505327722,3.115586224916904e-05,1.0149966369441744e-05,2.1005895879727292e-05,-0.0018695159634785816,0.12235405513512175,1.600063531109722e-05,6.500373586536454e-06,-0.1210412968354535
3,4.547409680049832,-0.0655452524581757,0.0033844836702145,0.011087825916323448,0.0007058981409401079,0.1200263387517996,4.8757961537092434e-05,0.011235613544081388,0.22151067268754857,0.0739290536973187,0.1661236238062793,5.115525865996464e-05,4.8757961537091947e-05,2.397297122872704e-06,0.12235405513512175,0.13064785179552968,5.417957096698611e-05,2.127257252959956e-06,-0.051190120557203386
4,4.544436465412874,-0.0672973344745434,0.0035177808682511,0.014538958185556249,0.0009256118946890158,0.0990434074482027,3.450801110033857e-05,0.007951904974602342,0.2294625776621509,0.1149335032490759,0.0831533116473308,3.480408529662658e-05,3.450801110033903e-05,2.960741962875522e-07,0.13064785179552968,0.07339757213088961,3.757611430116409e-05,2.2139753401861086e-07,-0.017714277645591595
5,4.541362626525917,-0.0691453629857601,0.0036554367199731,0.01812556697966835,0.001153950660029469,0.0384665998681819,5.408874066812215e-06,0.001246401957905353,0.23070897962005624,0.0654390340017392,0.0114941657346245,6.29533234061233e-06,5.408874066812202e-06,8.864582738001285e-07,0.07339757213088961,-0.0007687717701788873,6.4961602110954084e-06,1.4149331604001375e-07,-0.0385714359262018
6,4.538183182210258,-0.0710889428366422,0.0037975410668336,0.0218520558730717,0.0013911947872316053,-0.0164513552648997,1.0277934390912652e-06,0.00023684111313773435,0.23094582073319397,-0.0270772701915773,-0.0058254403382211,1.1707203124909044e-06,1.027793439091203e-06,1.4292687339970154e-07,-0.0007687717701788873,-0.04249505161779068,2.328005863591164e-06,1.3570830351717745e-06,-0.0904955110461812
7,4.534915727300548,-0.0731638502748178,0.0039441992004001,0.02572292600668855,0.0016376308380644414,-0.0373862218253648,5.512923901180553e-06,0.001270378836581853,0.23221619956977585,-0.0963209513844023,0.0215485077336721,1.0079389349349248e-05,5.512923901180641e-06,4.566465448168606e-06,-0.04249505161779068,-0.04082132269974616,6.845702030437078e-06,4.509680344777249e-06,-0.1314692954225562
8,4.531588390555173,-0.0754184090595479,0.004095519838683,0.0297427855262301,0.0018935521866768196,-0.0321389184982354,4.230303733374118e-06,0.000974816346374899,0.23319101591615077,-0.1099207876888841,0.0456429506924136,1.2489628251630727e-05,4.230303733374078e-06,8.25932451825665e-06,-0.04082132269974616,-0.024262328944563098,4.43061711768623e-06,6.595243252633599e-06,-0.1399575990270846
9,4.5282232111041845,-0.0778857204617543,0.0042516007020383,0.033916345796590745,0.0021592587785896514,-0.0178368384353255,1.3526586906576396e-06,0.0003117019216176745,0.23350271783776844,-0.094314648334671,0.0586409714640203,9.641657942165493e-06,1.3526586906576167e-06,8.288999251507874e-06,-0.024262328944563098,-0.013348453834457501,1.5457493701628586e-06,7.152295803037889e-06,-0.1491687351595526
