case,omega,mode,original_real,original_imag,delta_real,delta_imag,candidate_real,candidate_imag,normal_real,normal_imag,tangent_real,tangent_imag,complex_relative_change
fn167,8.6966,3,-75.15540974253113,-5319.797201026592,-42.455151294660105,-64.28491656731798,-117.61056103719125,-5384.08211759391,80.70944886901992,127.08703617464639,-123.16460016368002,-191.37195274196435,0.014480101209923888
fn167,8.6966,5,1181.4893008094828,-832.3068775653726,-26.84747295729821,-43.61270783715702,1154.6418278521846,-875.9195854025296,52.14354705859552,90.3730184424849,-78.99102001589375,-133.98572627964197,0.03543677048906342
fn226,10.4354,3,-753.5346311490904,-4698.695859119135,-84.40398692323714,-71.46623277762565,-837.9386180723275,-4770.162091896761,151.1675775462154,137.12271815932374,-235.57156446945257,-208.58895093694943,0.023240612146225588
fn226,10.4354,5,681.316928636654,-477.04719994277536,-38.99109840399247,-35.87560482218864,642.3258302326615,-512.922804764964,73.05544799370603,73.61152004801325,-112.04654639769849,-109.48712487020187,0.06370442050248398
fn282,12.10175,3,-1131.5895411280162,-4196.827057992417,-124.10307266083397,-66.00468893298124,-1255.6926137888502,-4262.831746925399,219.95237361525255,128.5240904935133,-344.0554462760866,-194.52877942649462,0.03233801357293743
fn282,12.10175,5,447.72908307563375,-184.80632903131453,-39.966091433470446,-24.65251878097952,407.7629916421633,-209.45884781229404,76.35024665949717,53.06611296005337,-116.31633809296767,-77.71863174103291,0.0969460542916532
