benchmark,source_row,coefficient,row_family,column_family,reference_value,computed_value,current_status,current_gate_error_ratio,station_count,panel_count,row_count,eq31_transport_integral_value,eq32_stokes_body_integral_value,eq32_boundary_proxy_integral_value,longitudinal_end_station_proxy_integral_value,eq32_stokes_plus_boundary_proxy_integral_value,eq31_minus_eq32_proxy_integral_value,normal_variation_integral_value,panel_length_variation_integral_value,lever_variation_integral_value,product_rule_residual_integral_value,section_interior_panel_integral_value,longitudinal_interior_station_integral_value,formula_decomposition_closure_residual_integral_value,formula_decomposition_closure_residual_norm,eq31_eq32_proxy_residual_norm,normal_variation_abs_share,panel_length_variation_abs_share,product_rule_residual_abs_share,boundary_proxy_abs_share,interior_distributed_abs_share,longitudinal_end_station_abs_share,dominant_formula_component,dominant_panel_source_counts,diagnostic_conclusion,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,1,B33,heave_row_N3_m3,heave_radiation,2.1,9.646482723616819,FAIL,23.957088011481964,39,8,312,-7.818122593370486,0.0,-0.9807986789806441,-0.2679763559852101,-0.9807986789806441,-6.837323914389843,-6.181693070746346,-1.6449593453010076,0.0,0.008529822676868202,-6.837323914389843,-7.550146237385276,-1.2281656392062992e-16,8.101364171966823e-17,0.884234461498723,0.7946524447118006,0.20626203265997592,0.0012782176465803406,0.11576553850127712,0.884234461498723,0.035254900865502564,interior_distributed_transport,boundary_proxy:76;interior_distributed_transport:233;normal_variation:2;panel_length_variation:1,panel_product_rule_closes_but_eq31_eq32_proxy_or_gate_remains_open,false,diagnostic-only formula transport identity; it remains outside matched_bie_station_sweep until all Ma 2005 Wigley III coefficients close under one documented derivation.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,A35,heave_row_N3_m3,pitch_radiation,-0.2,-2.8137863584170937,FAIL,43.56310597361823,39,8,312,1.3898884610436417,0.0,0.17436420959655888,0.0476402410640374,0.17436420959655888,1.215524251447083,1.0989676570215725,0.29243721694240127,0.0,-0.0015164129203321247,1.215524251447083,1.3422482199796042,-3.4104113363335015e-17,7.875551370442986e-17,0.8842344614987229,0.7946524447118006,0.2062620326599759,0.0012782176465803406,0.1157655385012771,0.8842344614987229,0.035254900865502606,interior_distributed_transport,boundary_proxy:76;interior_distributed_transport:233;normal_variation:2;panel_length_variation:1,panel_product_rule_closes_but_eq31_eq32_proxy_or_gate_remains_open,false,diagnostic-only formula transport identity; it remains outside matched_bie_station_sweep until all Ma 2005 Wigley III coefficients close under one documented derivation.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,heave_row_N3_m3,pitch_radiation,0.13,6.522275168922202,FAIL,163.9044915108257,39,8,312,-0.8325294441292863,0.0,-0.021183917011073743,-0.2984105706651398,-0.021183917011073743,-0.8113455271182125,-0.8109610168873056,-0.022809432233085278,0.0,0.0012410049911046235,-0.8113455271182125,-0.5341188734641464,3.408169015128991e-17,9.152566116382974e-17,0.9038342167168635,0.8583028755316857,0.14262332830898178,0.0016467991151937608,0.09616578328313682,0.9038342167168635,0.1708258996337524,interior_distributed_transport,boundary_proxy:76;interior_distributed_transport:233;normal_variation:2;panel_length_variation:1,panel_product_rule_closes_but_eq31_eq32_proxy_or_gate_remains_open,false,diagnostic-only formula transport identity; it remains outside matched_bie_station_sweep until all Ma 2005 Wigley III coefficients close under one documented derivation.,diagnostic_formula_transport_identity_not_hard_gate,INFO
