benchmark,candidate_family,candidate_name,row_count,affected_coefficients,pass_count,improved_row_count,worsened_row_count,max_gate_error_ratio,median_gate_error_ratio,candidate_default_gate_eligible,candidate_exclusion_reason,source_files,diagnostic_conclusion,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,eq30_component_scale_fit,least_squares_time_only,8,all_or_summary_defined,2,6,2,6.666666666666667,3.0845638370402506,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_eq30_component_scale_fit_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq30_component_scale_fit,least_squares_time_gradient_stokes_end,8,all_or_summary_defined,4,7,1,9.044760710857862,0.8811888200746703,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_eq30_component_scale_fit_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq30_component_scale_fit,least_squares_time_gradient_end,8,all_or_summary_defined,4,6,2,9.396766712818303,2.451058601607171,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_eq30_component_scale_fit_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq30_component_scale_fit,least_squares_gradient_only,8,all_or_summary_defined,2,6,2,9.808009487760053,3.2186994368326927,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_eq30_component_scale_fit_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq30_component_scale_fit,least_squares_time_gradient,8,all_or_summary_defined,3,7,1,14.332718598615664,2.2497317926903575,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_eq30_component_scale_fit_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_marching_candidate,free_surface_marching_disabled,8,all_or_summary_defined,1,6,2,21.47065846547713,5.5495580953404975,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_free_surface_marching_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_marching_candidate,free_surface_velocity_zero,8,all_or_summary_defined,1,6,2,21.47065846547713,5.5495580953404975,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_free_surface_marching_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_marching_candidate,free_surface_time_step_quarter,8,all_or_summary_defined,0,6,2,61.2186990782585,10.391795005626832,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_free_surface_marching_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,pitch_body_condition_split_candidate,pitch_body_condition_zero,8,all_or_summary_defined,1,3,1,61.93326292791528,6.666666666666666,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_pitch_body_condition_split_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,pressure_sign_candidate,pressure_gradient_flipped_keep_time_end,8,all_or_summary_defined,0,0,0,70.40495501083437,29.037124651676514,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_pressure_sign_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq30_pressure_balance_candidate,gradient_flipped_keep_time_end,8,all_or_summary_defined,0,3,3,70.4049550108344,29.037124651676514,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_eq30_pressure_balance_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq30_pressure_balance_candidate,time_flipped_keep_gradient_end,8,all_or_summary_defined,1,4,4,75.26659626124861,29.697798204586057,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_eq30_pressure_balance_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,pressure_sign_candidate,time_derivative_flipped_keep_gradient_end,8,all_or_summary_defined,1,0,0,75.26659626124861,29.697798204586054,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_pressure_sign_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,startup_pressure_gradient_candidate,phase_aligned_forward,8,all_or_summary_defined,0,4,3,78.4947774692896,34.67833099838393,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_startup_pressure_gradient_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_normal_derivative_source_candidate,imaginary_part_only,8,all_or_summary_defined,1,3,1,88.22500950612718,26.36446487125272,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_free_surface_normal_derivative_source_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq30_pressure_balance_candidate,time_removed_keep_gradient_end,8,all_or_summary_defined,1,7,1,88.22504783608254,15.31187733907432,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_eq30_pressure_balance_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,pitch_body_condition_split_candidate,pitch_oscillation_only,8,all_or_summary_defined,1,4,0,88.22504783608254,26.36446487125272,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_pitch_body_condition_split_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq30_pressure_balance_candidate,time_only_no_gradient_no_end,8,all_or_summary_defined,0,5,1,102.20501988910044,21.876388335851484,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_eq30_pressure_balance_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,pitch_body_condition_split_candidate,pitch_forward_only,8,all_or_summary_defined,1,4,0,102.20501988910044,27.01033971531443,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_pitch_body_condition_split_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,startup_pressure_gradient_candidate,phase_aligned_central,8,all_or_summary_defined,0,4,3,110.05671111666808,55.64695901842049,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_startup_pressure_gradient_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq30_pressure_balance_candidate,time_half_keep_gradient_end,8,all_or_summary_defined,2,7,1,111.13531489960884,25.795193071053138,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_eq30_pressure_balance_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_normal_derivative_source_candidate,real_part_only,8,all_or_summary_defined,1,6,2,116.12019591450826,6.9750066791400815,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_free_surface_normal_derivative_source_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq30_pressure_balance_candidate,gradient_removed_keep_time_end,8,all_or_summary_defined,0,4,2,117.15472326083005,22.767363461612966,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_eq30_pressure_balance_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,startup_pressure_gradient_candidate,mapped_fixed_y_forward,8,all_or_summary_defined,0,4,2,130.2368633108137,37.51010747116355,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_startup_pressure_gradient_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,end_contour_term_candidate,end_flipped,8,all_or_summary_defined,0,4,2,134.0050847673665,34.385523600797875,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_end_contour_term_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq30_pressure_balance_candidate,end_flipped_keep_pressure,8,all_or_summary_defined,0,4,2,134.0050847673665,34.38552360079787,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_eq30_pressure_balance_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,startup_pressure_gradient_candidate,phase_aligned_backward,8,all_or_summary_defined,0,4,3,136.0112994223719,69.19344431910746,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_startup_pressure_gradient_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,startup_pressure_gradient_candidate,scheme_forward,8,all_or_summary_defined,0,4,2,136.88817789150292,34.70865148692262,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_startup_pressure_gradient_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,startup_pressure_gradient_candidate,mapped_normalized_y_forward,8,all_or_summary_defined,0,4,2,137.81658987541996,34.6336953994457,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_startup_pressure_gradient_candidate_summary.csv,candidate_summary_recorded,diagnostic_candidate_impact_summary_not_hard_gate,INFO
