outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction
13,4.852198130769042,0.19913372780708855,0.08569547075294583,0.5941551910456548,0.037730739710242746,0.008462136650773444,6.136460419657253e-06,0.0014129855214560112,0.5939440510391054
14,4.941062285381932,0.18589281178262912,0.0940049026280231,0.6840053777361392,0.04343651163317944,0.007848339630177503,5.790366869765898e-06,0.0013332937868692,0.5952773448259746
15,5.038591905301432,0.1733055646460928,0.1026802772496812,0.7823479676749914,0.04968157810627342,0.00733993478113637,5.531863238005804e-06,0.0012737705659989493,0.5965511153919736
16,5.145109115010165,0.1613841275060959,0.11169085884150384,0.889533535720584,0.05648820174530178,0.006921956071245017,5.351497268018983e-06,0.001232239375911198,0.5977833547678848
17,5.260907533236425,0.15013470459084535,0.12100163700640915,1.0058797836445406,0.06387655762073645,0.0066016311954264495,5.273437010542945e-06,0.0012142651682944673,0.5989976199361792
18,5.386247538706616,0.13955801570636905,0.13057366467904002,1.131667434487265,0.07186447253629434,0.006379085217530944,5.3133986484971355e-06,0.00122346676204419,0.6002210866982235
19,5.521351958986372,0.1296492938820451,0.14036445866192848,1.2671364961577494,0.0804671877556706,0.006229145596040819,5.446457497819335e-06,0.0012541049825713852,0.6014751916807948
20,5.666402272563768,0.1203981695024958,0.1503284506792641,1.4124829508283459,0.08969714876860313,0.006111828241903039,5.615435761434473e-06,0.0012930140316975106,0.6027682057124923
21,5.821535397931452,0.11178916444433226,0.160417480227117,1.5678559162815364,0.09956382502738619,0.006009193188829476,5.792739824062092e-06,0.0013338401849283903,0.6041020458974207
22,5.986841078180177,0.10380304446685255,0.17058131846888602,1.733355315629538,0.11007356196667205,0.00594300245383228,6.024809036969373e-06,0.0013872765986569409,0.6054893224960776
23,6.1623598124009025,0.09641809815258096,0.1807682127613437,1.9090300812446528,0.12122946694734986,0.005938589334881117,6.3751242309719036e-06,0.001467940411868544,0.606957262907946
24,6.3480813154869296,0.08961025729385744,0.19092544128110517,2.0948769082658774,0.13303133010026055,0.005977015663282181,6.820757212596352e-06,0.0015705521632458615,0.6085278150711919
25,6.543943566619303,0.08335276562055174,0.20099986776574996,2.290839562789305,0.14547558039409253,0.006020855664768177,7.286386496545663e-06,0.0016777682767041562,0.6102055833478961
26,6.749832489447024,0.07761694429104535,0.21093848680294638,2.4968087400736527,0.15855527663098262,0.0060683562412204295,7.767798695995502e-06,0.001788618574947082,0.6119942019228432
27,6.965582209921749,0.0723737193522174,0.22068895093550817,2.7126224589428802,0.17226013249233388,0.006147392838285637,8.3399322739065e-06,0.0019203584390774559,0.6139145603619206
28,7.190975819614648,0.0675943532506294,0.23020007196474368,2.938066970393006,0.18657657423823107,0.006269107552033859,9.047256354999877e-06,0.002083227359792819,0.6159977877217134
29,7.425746620521726,0.06324989517587795,0.23942228960126363,3.1728781511760094,0.20148782920443986,0.006399233293970685,9.804387471443043e-06,0.0022575648821128555,0.6182553526038262
30,7.669579859513032,0.0593111361339811,0.24830810219690214,3.4167433470750925,0.21697404285623414,0.0065260967035908335,1.0575426723306155e-05,0.0024351049010897406,0.620690457504916
31,7.922114910962371,0.055749729331396,0.2568124548719534,3.6693036256095204,0.23301242184230056,0.006668366274013127,1.1419707362842619e-05,0.0026295095314674065,0.6233199670363834
32,8.182947825853066,0.052538876453619446,0.2648930821218943,3.9301563941064446,0.24957740025060565,0.0068419465498160414,1.240023657191503e-05,0.002855286849503366,0.6261752538858868
33,8.451634197037214,0.0496528815329352,0.2725108026552853,4.198858336495034,0.26664082610414075,0.007027272243978283,1.3457279752264951e-05,0.0030986823262514544,0.6292739362121382
34,8.727692310812973,0.0470667204805646,0.27962976561521147,4.474928620630282,0.2841721650361596,0.007207345652409769,1.4525600646013378e-05,0.003344674616904864,0.632618610829043
35,9.010606541684254,0.04475663096495585,0.28621764808086375,4.75785232747832,0.3021387180543257,0.007395114998706709,1.565259226998849e-05,0.003604176469532796,0.6362227872985758
36,9.299830925118318,0.0427006430854288,0.29224580477139145,5.047084053904447,0.32050585032918244,0.007603956734416398,1.689769861223558e-05,0.0038908754969774243,0.6401136627955533
37,9.594792855433257,0.040878224821050455,0.2976893716121548,5.342051642096219,0.3392372280243521,0.007823735134743201,1.8221813952772682e-05,0.004195767189739491,0.6443094299852927
38,9.894896871889227,0.0392698420092179,0.302527325469776,5.642159990637184,0.3582950603118089,0.008040681497328492,1.9559165741343227e-05,0.00450370671596706,0.6488131367012597
39,10.199528493040273,0.0378571576647818,0.30674250289048577,5.946794904817315,0.3776403438788079,0.008259179394849561,2.0924146673596996e-05,0.004818008147482824,0.6536311448487426
40,10.508058054184273,0.0366233579015258,0.3103215810926168,6.255326946808866,0.397233107426267,0.008489537890325735,2.2365575687352905e-05,0.0051499125658865325,0.6587810574146291
41,10.819844508772297,0.03555299143246385,0.3132550247656863,6.567115249738018,0.41703265387441746,0.008729587416728052,2.3871817333836156e-05,0.0054967407848834655,0.6642777981995125
42,11.134239163432131,0.0346316037503437,0.31553700240527893,6.8815112633235005,0.4369977982227402,0.00896948571013148,2.538548002223494e-05,0.00584527777800484,0.6701230759775173
43,11.450589319368081,0.03384566982218415,0.31716527599855326,7.197862402525416,0.45708709925074226,0.009206823690904913,2.6884705704296417e-05,0.006190490496294677,0.6763135664738119
44,11.768241793990274,0.033182752635387,0.3181410678723032,7.515515574460844,0.4772590834882875,0.009447582561929263,2.8396258841260414e-05,0.006538541742677659,0.6828521082164896
45,12.086546300325761,0.03263150182410415,0.3184689084335299,7.833820562613761,0.49747246012366353,0.009694588531857888,2.9931315264116867e-05,0.006892004871546886,0.6897441130880365
46,12.404858666974327,0.03218144508988465,0.31815646838492906,8.15213325102299,0.5176863257497459,0.009943911313710162,3.145974817295872e-05,0.0072439428656048774,0.6969880559536413
47,12.722543885257329,0.03182282174881125,0.3172143787917871,8.469818674611346,0.5378603580695771,0.010190652336311952,3.294252133538334e-05,0.007585367215609332,0.7045734231692508
48,13.038978972811764,0.03154657027977685,0.31565604213103005,8.786253885072757,0.5579549978892904,0.010434309491085071,3.436699305041727e-05,0.007913367034954532,0.7124867902042052
49,13.353555645613213,0.0313443795430281,0.31349743717982265,9.100830624728182,0.577931618916445,0.010678642112349312,3.574917782640954e-05,0.008231629835150852,0.7207184200393562
50,13.665682793310708,0.03120863008140965,0.31075692029350865,9.412957803464849,0.5977526850535253,0.010923055153599856,3.707738203778354e-05,0.008537463034073885,0.72925588307343
51,13.974788755458658,0.0311322847045118,0.30745502532398633,9.722063776273595,0.6173818950287892,0.011166595985461575,3.8337448243781735e-05,0.008827606729851344,0.7380834898032814
52,14.28032339827034,0.03110883425272955,0.30361426410187653,10.027598420986525,0.6367843143392,0.011407888233426342,3.951233420310174e-05,0.00909813676448878,0.7471816265677701
53,14.581759993151454,0.0311322381487085,0.2992589291037633,10.329035017589344,0.6559264945927232,0.011644182611718481,4.057561703728383e-05,0.009342968988143196,0.7565245955559133
54,14.878596899806325,0.03119691536920835,0.29441489962314044,10.625871931952798,0.6747765804306142,0.011876699740868378,4.152898711990139e-05,0.009562492627375465,0.7660870881832887
55,15.170359057891272,0.031297745627619604,0.28910945247486713,10.9176341080018,0.6933044042848923,0.012106205024029412,4.237193920084451e-05,0.009756591342953976,0.7758436795262428
56,15.456599292127256,0.03143001343310595,0.28337107800094946,11.203874373239707,0.7114815692832748,0.012331712719643562,4.309256247786245e-05,0.009922522545506638,0.7857662020717494
57,15.736899436411294,0.0315893819933731,0.2772293019039255,11.484174563192145,0.7292815206549265,0.01255445134550813,4.369528810581118e-05,0.010061306555743863,0.7958275086274932
58,16.010871282910166,0.0317718471934686,0.27071451320919143,11.758146470748702,0.7466796060166696,0.012771157570754803,4.415420460439512e-05,0.010166976978709389,0.8059944856062027
59,16.27815736228407,0.0319737132920807,0.26385779848364094,12.02543262659512,0.7636531249329045,0.012982970447188096,4.447521657582582e-05,0.010240893412097054,0.8162353790182997
60,16.538431561271224,0.03219158010375995,0.2566907822580256,12.285706916965953,0.7801813681448627,0.01318728770288189,4.463969676393325e-05,0.010278766731318289,0.826514145749618
61,16.79139958373723,0.032422333724928754,0.24924547349138476,12.538675044840659,0.7962456468580221,0.013386633613728945,4.466527724820967e-05,0.010284656910907589,0.8367988026605256
62,17.036799261091893,0.03266314387696175,0.24155411779345665,12.784074840483079,0.8118293124623499,0.013580338547405233,4.4548761913768616e-05,0.010257828011292196,0.8470566306718179
63,17.274400717637903,0.03291147466073295,0.2336490550674363,13.021676426913526,0.8269177670403038,0.013775444319945172,4.433791437730104e-05,0.010209278115116056,0.857265908786934
64,17.50400639609356,0.0331650944346836,0.22556258217824612,13.25128224553637,0.8414984649942666,0.013975920469885866,4.405831654575801e-05,0.010144897729554495,0.8674108065164884
65,17.725450948367374,0.03342185992400275,0.2173268202414662,13.472726946746224,0.8555609060996906,0.014158303806113208,4.3564805556906924e-05,0.010031261555891213,0.8774420680723797
66,17.93860099585644,0.033679448003661,0.2089735861373485,13.685877149935632,0.8690966202648251,0.014280462399491125,4.261631910430523e-05,0.009812862424605327,0.887254930496985
67,18.143354762846535,0.0339354067540995,0.20053426788419992,13.890631076946406,0.8820991442537134,0.014317637323357932,4.110846980986533e-05,0.009465664027503918,0.8967205945244889
68,18.33964158620279,0.0341878546290659,0.1920397035639176,14.086918062670465,0.8945639906077925,0.014347410058313286,3.953102257941531e-05,0.009102439962642882,0.9058230344871318
69,18.527421304789463,0.03443673415017885,0.183520063561567,14.274697946233207,0.9064886089841067,0.014604831694762527,3.9145033050663774e-05,0.00901356175301369,0.9148365962401453
70,18.706683534042906,0.0346839279737345,0.17500473599271166,14.453960346010346,0.917872340116576,0.01525590063150739,4.073104048052784e-05,0.009378756895174282,0.9242153531353198
71,18.877446830146464,0.0349314424998294,0.1665222152372589,14.62472382162533,0.9287163626001738,0.016224659391367628,4.383523672847736e-05,0.010093531220135336,0.934308884355455
72,19.03975774411595,0.0351800324518438,0.15809999373582695,14.787034926111875,0.9390236327002397,0.017381005535531967,4.7761905884278464e-05,0.01099768871244501,0.9453065730679
73,19.193689769341887,0.0354282441668258,0.1497644571691446,14.94096715156436,0.9487988173979356,0.01834944848607915,5.042603115807552e-05,0.011611131997626424,0.9569177050655264
74,19.339342184722945,0.03567251235295875,0.14154078334928957,15.086619771823578,0.9580482208971186,0.018904798580212955,5.0585460042897634e-05,0.01164784220034099,0.9685655472658674
75,19.476838796168728,0.035908778559813254,0.1334528455560768,15.22411658627626,0.9667797048516248,0.018959003158061594,4.7968798027230613e-05,0.011045327837038389,0.9796108751029059
76,19.606326591043995,0.03612933331610095,0.12552311998377624,15.353604569046187,0.9750026025846197,0.017229482710128398,3.7262175129061355e-05,0.008580013616100656,0.9881908887190065
77,19.727974296097912,0.036323346408232204,0.11777260031539888,15.475252429195777,0.9827276276568311,0.013295202127678197,2.081776744074465e-05,0.004793513193466261,0.9929844019124728
78,19.84197082332873,0.03649576451276555,0.11022071492602123,15.589249086816487,0.9899667770934538,0.013330503840475641,1.9586478147705584e-05,0.004509995689105794,0.9974943976015787
79,19.9485236678959,0.0366694190543871,0.10288525880698449,15.695802073682989,0.9967332298206169,0.010284178681767002,1.0881590583791003e-05,0.002505602398421,0.9999999999999996
