frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,lambda_over_l
0,5.655284970861961,20.657180752563452,3.2612816916742378,1.9265999999999999,0.01,0.03141604831400792,0.0111596516003984,0.07115564145884443,0.13452281600588456,0.03333925487335244,0.15218250010291162,0.04666340245659246,0.20885056471888114,109.55612536209208,152.12346535774896,145.92434248817102,-109.55612536209208,152.12346535774896,14.226497389128722,89.12052848745779,0.014506990041582726,0.09087764780782204,6.667780540714318,1.162490987967314e-16,0.6025414721396578,0.7518694697881603,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.014
1,5.620244580566254,20.436811509004407,3.2209928105300336,1.9506983333333334,0.01,0.03246150784148656,0.014205829581069883,0.06592882748632789,0.13874438850809223,0.035433812741917765,0.15361189939651948,0.04769085447640031,0.21282895542380725,113.63518470416608,154.5837771912196,148.31951934021254,-113.63518470416608,154.5837771912196,14.799401908948251,88.89083633533036,0.015091190068931034,0.09064342699630389,6.6974434489550765,1.8461877741012057e-16,0.6109891659460216,0.7573833718940609,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.0266833333333334
2,5.585847557002136,20.221608747450148,3.181687215314785,1.9747966666666668,0.01,0.03350937306996508,0.017375436174725038,0.06056708953167973,0.14303574647795753,0.03774630930043418,0.15533060582140612,0.0488201998844309,0.2172676819603667,117.40785261831257,157.0502461258415,150.68651498691037,-117.40785261831257,157.0502461258415,15.434973950913935,88.84367964936744,0.015739293184638934,0.09059534055907723,6.727748916366656,2.036679746711815e-16,0.619188031365281,0.7627228823688765,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.0393666666666668
3,5.552074450332887,20.011389428371302,3.1433293430518296,1.9988949999999999,0.01,0.03455762878910141,0.02066903736891328,0.05506976270498501,0.147396438921886,0.04026709342978289,0.15734798686744178,0.05005774759658944,0.22217289417551797,120.88378989336996,159.51347503565563,153.01673674680086,-120.88378989336996,159.51347503565563,16.125187362376977,88.9704033808406,0.0164431149907226,0.09072456280262946,6.758710487253668,2.3000240684397277e-16,0.6271468142697088,0.767894906955513,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.05205
4,5.518906624083483,19.805979120463157,3.105885325299929,2.022993333333333,0.01,0.03560431056622545,0.024087293427186376,0.04943594464790622,0.15182602602068968,0.042986796060460346,0.15967170945557635,0.05140940270876137,0.22754855855161105,124.07943033126242,161.9642761663752,155.30257703464804,-124.07943033126242,161.9642761663752,16.862723184301775,89.26202242302239,0.01719519222599132,0.09102193146795531,6.790342113304837,3.2720046428788623e-16,0.6348739444869563,0.7729060369655527,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.0647333333333333
5,5.486326211925033,19.60521149862499,3.0693228884130344,2.0470916666666668,0.01,0.03664749734680052,0.0276309597414504,0.04366450296276576,0.15632407743824556,0.04589672099417783,0.16230775091135966,0.05288063746049195,0.2333966780624765,127.01504422783728,164.39386760078054,157.53749961655103,-127.01504422783728,164.39386760078054,17.641061859040775,89.70935496496745,0.01798887679181043,0.09147808371356932,6.822658166728829,2.0419002794207742e-16,0.6423775434979919,0.7777625643657532,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.0774166666666667
6,5.45431607723286,19.408927876742364,3.033611260762936,2.07119,0.01,0.03768530423839727,0.03130088769043336,0.037754081652083285,0.16089017047038742,0.04898905720413168,0.16526045393675554,0.054476476954793955,0.23971754425853786,129.7125488486446,166.79404821194038,159.7160791867758,-129.7125488486446,166.79404821194038,18.45449536277735,90.30315260940472,0.018818348123750057,0.09208358879883011,6.855673453931799,3.371018328419908e-16,0.6496654326631937,0.7824704962200847,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.0901
7,5.422859775210269,19.21697677248563,2.998721086364209,2.0952883333333334,0.01,0.03871587546002916,0.03509802552084195,0.031703106629207625,0.16552388803695142,0.05225696516348955,0.1685326214144079,0.05620149942612529,0.2465100073424503,132.19400031012162,169.15734288772364,161.8339982820753,-132.19400031012162,169.15734288772364,19.298089435852145,91.0342220150755,0.019678574677236514,0.09282907212460476,6.889403229757354,2.5497387981907517e-16,0.6567451418291659,0.7870355684940792,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.1027833333333334
8,5.391941517387847,19.029213501590554,2.9646243443918934,2.1193866666666663,0.01,0.039737377437162415,0.03902341926546566,0.025509790354817943,0.17022481651760016,0.05569458157443883,0.1721256446971148,0.05805984998494687,0.2537717511197117,134.48063413161344,171.4771125830988,163.88800790842146,-134.48063413161344,171.4771125830988,20.16761876212697,91.89353406559427,0.02056524782889873,0.09370532655452604,6.923863212310667,2.3631394939550153e-16,0.6636239181928999,0.79146325923266,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.1154666666666666
9,5.361546138324173,18.84549979931368,2.931294274128154,2.143485,0.01,0.04074799202150767,0.04307821371048771,0.01917213564861808,0.1749925434299249,0.05929697589482371,0.17603965758147555,0.06005526607656425,0.26149956165559957,136.5923122462188,173.7476267858541,165.8758595943694,-136.5923122462188,173.7476267858541,21.05949073766534,92.87231791310253,0.021474704142255857,0.09470340831283112,6.959069598389189,1.4330141231979333e-16,0.6703087353204211,0.7957588011260103,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.12815
10,5.331659064348433,18.66570346695937,2.8987053049154214,2.1675833333333334,0.01,0.04174590981373668,0.04726365342252361,0.012687938720501337,0.17982665494632818,0.06306008183487447,0.18027370750656063,0.062191112425559476,0.26968958087384165,138.54725245770078,175.9640988753536,167.79621697699497,-138.54725245770078,175.9640988753536,21.970667633856618,93.96213853969961,0.02240384599619301,0.09581471607500994,6.995039079543409,1.3133926258028032e-16,0.6768063022345392,0.7999271934805742,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.1408333333333334
11,5.302266284198574,18.48969804155967,2.866832990730673,2.1916816666666668,0.01,0.042729323566488966,0.05158108384440234,0.00605479146077546,0.18472673324430028,0.06698061886107781,0.18482593561171104,0.06447042301009806,0.2783375388599482,140.36194339100598,178.12268729730863,169.64855465234143,-140.36194339100598,178.12268729730863,22.898592746463116,95.15495760984146,0.023350066277947227,0.09703105301998284,7.031788858791894,1.4957556447596583e-16,0.6831230725012001,0.8039732136141523,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.1535166666666667
12,5.273354321420639,18.317362486954266,2.8356539490290493,2.2157799999999996,0.01,0.04369642164438112,0.056031952467378375,-0.0007299169752920266,0.18969235368287887,0.07105601284782372,0.1896937580009981,0.06689594760529605,0.2874389610214183,142.05117429160845,-179.7795327283195,171.43305111486575,-142.05117429160845,-179.7795327283195,23.841123315782756,96.44317828736706,0.024311179980709783,0.0983446725307491,7.069336668015719,2.546910660037217e-16,0.6892652532565917,0.8079014276953341,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.1662
13,5.244910208405784,18.14858090466805,2.8051458035352757,2.239878333333333,0.01,0.04464538151716314,0.060617810086305506,-0.007668999257373315,0.19472308179631206,0.07528432101355802,0.1948740417137768,0.06947020061067076,0.2969893483337561,143.62813078620798,-177.7446211761518,173.15048140211684,-143.62813078620798,-177.7446211761518,24.796471257383512,97.81967533958102,0.02528536376579516,0.09974830889200802,7.107700786058368,1.6716789833213328e-16,0.6952388141279183,0.8117162010483528,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.1788833333333333
14,5.216921461951359,17.98324226311955,2.7752871306887377,2.2639766666666667,0.01,0.04557436326164495,0.0653403121432725,-0.014765469616911822,0.19981847009420128,0.07966416369789277,0.20036327029621762,0.07219551018005615,0.3069843305747972,145.10452418929674,-175.77384268089804,174.80211375087663,-145.10452418929674,-175.77384268089804,25.763151730160935,99.27781225913483,0.026271103516655472,0.10123519474961873,7.146900057557939,1.5107057866517746e-16,0.7010494960098829,0.815421707944918,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.1915666666666667
15,5.189376060241433,17.82124014381653,2.7460574094728476,2.288075,0.01,0.04648150304750768,0.07020122016427356,-0.02202254420682265,0.20497805465564775,0.08419466395270116,0.20615769532994682,0.07507406604784796,0.3174197936982298,146.49073372095245,-173.86774749747428,176.38961330808252,-146.49073372095245,-173.86774749747428,26.7399390317123,100.81144733492405,0.027267149364678358,0.10279906730119263,7.186953912539392,4.2249324714649486e-16,0.7067028196666547,0.8190219409047432,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.20425
16,5.162262421150358,17.66247250330658,2.717436974381788,2.3121733333333334,0.01,0.047364906581596915,0.075202403292653,-0.029443642063202623,0.21020135150317495,0.08887539500038372,0.2122534716599644,0.07810796484369308,0.3282919833470193,147.795949088439,-172.026258544911,177.91495481992263,-147.795949088439,-172.026258544911,27.72582906738818,102.41493063894687,0.02827247741827044,0.10443416522354412,7.227882386795489,2.0709275963615844e-16,0.7122040941356522,0.82252071952643,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.2169333333333334
17,5.135569381780428,17.506841449751732,2.68940697129811,2.3362716666666663,0.01,0.04822264248474261,0.08034583992228268,-0.03703238665114865,0.21548785274038884,0.09370633511683389,0.21864677527862988,0.08129925207009281,0.3395975870141479,149.02830625607828,-170.24875996678637,179.38034529483895,-149.02830625607828,-170.24875996678637,28.720007566905355,104.0830938120533,0.029286257352822177,0.10613521825705345,7.269706143085694,2.431564073569761e-16,0.717558424914985,0.825921698870108,zarnick_momentum_strip_plus_matched_bie_dynamic_correction,heave_pitch_2x2_v1,FnB=2.26,1.2296166666666666
