index,time_s,x_from_transom_m,saved_force_n_m,replayed_force_n_m,absolute_difference,integrated_force_n_m,integration_passed,replay_passed,potential_bvp_residual,pressure_bvp_residual
0,0.0,1.0985454545454545,18.663754587569276,18.663754587569276,0.0,18.663754587569276,True,True,6.045259848646508e-16,9.319435001657307e-16
1,0.0007775962305832998,1.0951125,27.869952411857653,27.869952411857653,0.0,27.869952411857653,True,True,7.349350482390581e-16,1.8971746807342062e-15
2,0.0015551924611665996,1.0916795454545454,29.198057184316802,29.198057184316802,0.0,29.198057184316802,True,True,8.932322421701693e-16,1.1181843608617352e-15
3,0.0023327886917498993,1.0882465909090908,28.39470906204199,28.39470906204199,0.0,28.39470906204199,True,True,5.7781507876951e-16,1.8605162934724146e-15
4,0.0031103849223331993,1.0848136363636363,28.081141367620837,28.081141367620837,0.0,28.081141367620837,True,True,9.59377592037296e-16,1.4870647087075604e-15
5,0.0038879811529164993,1.0813806818181817,28.451950206155505,28.451950206155505,0.0,28.451950206155505,True,True,6.421878720572351e-16,7.91965357276997e-16
6,0.0046655773834997985,1.0779477272727271,29.074308846218454,29.074308846218454,0.0,29.074308846218454,True,True,6.100969448641277e-16,1.1747552119938953e-15
7,0.0054431736140830985,1.0745147727272726,29.69772051991355,29.69772051991355,0.0,29.69772051991355,True,True,1.1027412467949161e-15,1.0402770348944853e-15
8,0.006220769844666399,1.071081818181818,30.23819239560223,30.23819239560223,0.0,30.23819239560223,True,True,6.626461606981562e-16,1.2207430072312984e-15
9,0.006998366075249699,1.0676488636363637,30.67888781742993,30.67888781742993,0.0,30.67888781742993,True,True,5.925361981276995e-16,2.9566025516599707e-15
10,0.007775962305832999,1.0642159090909091,31.012566691092054,31.012566691092054,0.0,31.012566691092054,True,True,5.724428471368684e-16,1.106857383358798e-15
11,0.008553558536416298,1.0607829545454546,39.776180138848154,39.776180138848154,0.0,39.776180138848154,True,True,1.1541746805483823e-15,1.2608291488237149e-15
12,0.009331154766999597,1.05735,37.60791906628753,37.60791906628753,0.0,37.60791906628753,True,True,1.2430877351608989e-15,1.0957973712108629e-15
13,0.010108750997582898,1.0539170454545455,35.00859590074758,35.00859590074758,0.0,35.00859590074758,True,True,8.527264671107635e-16,1.6878621437272733e-15
