xi,eta,arc_length
3.2405680836210924,0.1794703245511473,0.0
3.2565445238970714,0.1853266013623421,0.017015951985747426
3.273913916651796,0.17949095720948638,0.035339449123211186
3.292764137641099,0.17691481549273513,0.05436488834259168
3.3125412964133867,0.1740355374601204,0.07435053947267432
3.333366176975507,0.17147227188973338,0.09533257895435739
3.35525032270765,0.16892715163013805,0.11736422600040156
3.378245243571905,0.1664022477815601,0.1404973521401589
3.402401647602943,0.16386008570736302,0.16478715336870411
3.4277761212236078,0.1612901027571389,0.1902914417118485
3.454428394595811,0.15868278511132886,0.21707094471718483
3.4824217502749666,0.1560330952714932,0.2451894229552942
3.51182285914739,0.15333770743753528,0.27471382504074804
3.5427018973546756,0.1505947934262546,0.305714447258379
3.575132651737703,0.14780352104971659,0.33826510057489895
3.609192667737961,0.14496385428729439,0.37244328656039927
3.644963412605544,0.14207639529239133,0.40833038184309056
3.6825304552621474,0.13914228833291684,0.44601183188966764
3.7219836593971376,0.13616315121167885,0.4855773544377694
3.763417389275591,0.13314102667740338,0.5271211531126776
3.8069307278195748,0.1300783455160841,0.5707421417206775
3.8526277070160972,0.12697789704447768,0.6165441797584383
3.9006175508884944,0.12384280390155893,0.6646363196974329
3.951014931426956,0.1206764991299284,0.7151330666327093
4.003940237976307,0.1174827041518396,0.7681546509140647
4.059519860659578,0.11426540668641384,0.82382731440878
4.117886488479568,0.11102883795630535,0.8822836110775047
4.17917942279471,0.1077774487543336,0.9436627225789184
4.24354490691359,0.10451588410860503,1.0081107896546355
4.311136472596767,0.1012489564172136,1.0757812600833536
4.382115304296744,0.09798161703150107,1.1468352540327091
4.456650622008228,0.09471892635693781,1.22144194767872
4.534920083642006,0.09146602261703092,1.2997789760062137
4.617110207877541,0.08822808949066253,1.3820328557492603
4.703416818492508,0.08501032288814976,1.4683994294786364
4.794045511212306,0.08181789717667458,1.5590843318936625
4.889212144169766,0.07865593120169624,1.6543034794286344
4.989143353115182,0.0755294544774709,1.7542835843395594
5.094077092570027,0.07244337393672073,1.859262694495253
5.2042632041744055,0.06940244163673241,1.9694907601579767
5.319964013539138,0.06641122381673059,2.0852302291031077
5.441454956978397,0.06347407168945388,2.2067566714947944
5.569025239568446,0.060595094328846716,2.334359436005395
5.702978526052419,0.05777813398627141,2.46834233874089
5.843633666190376,0.05502674413045727,2.6090243866125604
5.991325456238222,0.05234417046257277,2.756740536877251
6.14640543832855,0.049733335108522625,2.911842494654651
6.3092427396210375,0.04719682413719334,3.0746995503204344
6.480224953189835,0.044736878497336645,3.245699458769056
6.659759062720347,0.04235538840859536,3.425249362639698
6.848272413197951,0.04005389118533597,3.613776761703496
7.046213729886669,0.03783357241691203,3.811730530720145
7.254054188016483,0.03569527037608812,4.01958198818732
7.472288535724164,0.0336394834798179,4.23782601852758
7.701436272924158,0.03166638058442417,4.466982250384611
7.942042888923514,0.029775813861294163,4.707596293834273
8.194681161738359,0.027967333970082518,4.960241039456233
8.459952522219027,0.026240207224471436,5.225518022359122
8.738488486247546,0.02459343443090156,5.504058854407011
9.030952158434438,0.023025771073271823,5.796526728057169
9.338039810912843,0.021535748516115564,6.10361799538973
9.660482541006798,0.02012169590471405,6.426063826088828
9.999048011737914,0.018781762452391104,6.7646319483228
10.354542279331016,0.017513939822099076,7.120128476668405
10.727811712085293,0.016316084330534067,7.493399831431236
11.119745005193602,0.015185938727545735,7.885334753932163
11.531275296319425,0.014121153330633148,8.296866422558098
11.963382386979251,0.013119306323016887,8.728974674615296
12.417095075028389,0.01217792305312456,9.182688339275327
12.893493603811125,0.01129449420324653,9.65908768716834
13.393712233812435,0.010466492721787986,10.159307002455986
13.918941942938728,0.009691389448539764,10.684537283507996
14.470433261860059,0.00896666735293139,11.236029078612606
15.049499251166848,0.008289834460873674,11.81509546347242
15.657518627430484,0.007658434980983064,12.423115167575276
16.29593904561247,0.007070060468034023,13.061535856883063
16.966280545631683,0.00652235242788679,13.731877580656919
17.670139171319242,0.006013035197901219,14.435736390617283
18.409190770207864,0.0055397008347445225,15.174788141082193
19.18519498481558,0.005102136219641407,15.950792479054432
19.999999445380684,0.004710071375746774,16.765597033945745
