iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_angle_deg,accepted_time_step,maximum_displacement_ratio
0,0.0,1.8035269004959327,5.632477181287226,26.25513061477261,,
1,0.00047128560249958527,1.756746729993517,5.641427494940208,12.888914547185609,0.00047128560249958527,0.20006607714625646
2,0.0009570335891064146,1.6885941914534899,5.6494004239441935,0.1307669597557541,0.00048574798660682935,0.1981844408028685
