node,y_over_Vt,z_over_Vt,supplied_psi_over_V2,similarity_psi_over_V2,difference_over_V2
0,4.52071696281176,0.6454064120057913,-19.053929516350077,-24.187155911318875,5.133226394968798
1,4.775125969179798,0.3162644510626501,-1.5971209834508215,-4.386632310375887,2.7895113269250658
2,5.1017738352995945,0.10461361440087794,-0.8157275740253704,-3.4561655025833504,2.64043792855798
3,5.505011217714374,0.0828568048068649,-1.0201247031194065,-4.058523540181509,3.038398837062103
4,5.897973339633728,0.15692168216740027,-1.3405425494686793,-2.6467575447780636,1.3062149953093842
5,6.299383049398934,0.13972901791596828,-0.8934607804634928,-0.7900241867490166,-0.10343659371447611
6,6.697809128399511,0.09962622594539927,-0.28326828054245534,-0.2124829744460514,-0.07078530609640393
7,7.193424653586522,0.07853117222477521,-0.7682474817165583,-0.8241041045378346,0.055856622821276236
8,7.790845733446061,-0.05518212784898955,0.14283998878635376,-0.11784219305343388,0.26068218183978764
9,8.51183220862857,0.18668447484987663,-0.715271685885227,-1.0201553879817802,0.30488370209655313
10,9.43007893535724,-0.011226531255522849,0.11985572255386392,0.5544203642770814,-0.4345646417232175
11,10.585795920074087,0.11586176529956059,-0.595079603146967,-0.765096038559274,0.17001643541230704
12,11.96349568156485,-0.3174095046798173,0.32819520303979266,-1.1202892569517293,1.4484844599915219
13,13.4874362547031,0.6089042221449412,-0.7429639393050128,-1.6427490029726335,0.8997850636676207
14,15.33778216506334,-0.5554331802342437,0.3478445810133639,1.6181808487468035,-1.2703362677334396
15,17.84691215826832,0.40764222781114184,-0.406438132064074,-1.1941957106490868,0.7877575785850128
16,21.128963248192296,-0.24297818590449013,0.1240110818769618,0.9345934182543386,-0.8105823363773768
17,25.269456310582456,0.15037407969538272,-0.1098282182538401,-0.5248277996519913,0.41499958139815124
18,30.41957336597812,-0.07216148561829974,0.023480513978703443,0.2964317444615424,-0.272951230482839
19,36.79923227433017,0.03881521439081597,-0.025626933557290402,-0.16538930758645554,0.13976237402916514
20,44.69410192729889,-0.013310002520072575,-0.0006507195410939552,0.06860132041317513,-0.06925203995426908
21,54.46220832970832,0.0069840081553614155,-0.006497020238028911,-0.03628841158194087,0.02979139134391196
22,66.5476769961895,-0.0008066231404477868,-0.0025139931930473836,0.008829628730229295,-0.011343621923276679
23,81.50022058897946,0.0010685373841832675,-0.002337560936731464,-0.005986440520881797,0.003648879584150333
24,99.99999999999999,0.0006554180493652779,-0.0019323228452066197,0.005882230271362093,-0.007814553116568713
