iteration,residual_mode,shape_mode,value,finite_difference_step,jacobian_condition_number
1,0,0,1.8123859383164616,0.0009091212887278562,908.107457497082
1,0,1,3.762891182299183,0.00044039566761804006,908.107457497082
1,0,2,5.365681727507719,0.0003122528968106371,908.107457497082
1,0,3,6.597862526304115,0.0002582271260457899,908.107457497082
1,0,4,0.994486048985661,0.00045801845022792854,908.107457497082
1,0,5,0.9836871245516413,0.0007724357550771089,908.107457497082
1,0,6,1.0778669859510852,0.0009539596901122431,908.107457497082
1,0,7,1.0879584636045136,0.0010408397699330284,908.107457497082
1,0,8,1.173395798133601,0.0010757467377448709,908.107457497082
1,0,9,1.2095951312694546,0.0013933451602655869,908.107457497082
1,0,10,1.1353352946679,0.0013027902387606769,908.107457497082
1,0,11,1.388604693171346,0.0012410254723125404,908.107457497082
1,1,0,-4.312059155821476,0.0009091212887278562,908.107457497082
1,1,1,-8.921715676159229,0.00044039566761804006,908.107457497082
1,1,2,-12.638439750157026,0.0003122528968106371,908.107457497082
1,1,3,-15.388199156280468,0.0002582271260457899,908.107457497082
1,1,4,-2.3118518587353605,0.00045801845022792854,908.107457497082
1,1,5,-2.287892428307062,0.0007724357550771089,908.107457497082
1,1,6,-2.506873693825669,0.0009539596901122431,908.107457497082
1,1,7,-2.5285930694463636,0.0010408397699330284,908.107457497082
1,1,8,-2.725697134885282,0.0010757467377448709,908.107457497082
1,1,9,-2.807597793148469,0.0013933451602655869,908.107457497082
1,1,10,-2.6354815136015874,0.0013027902387606769,908.107457497082
1,1,11,-3.218804105935762,0.0012410254723125404,908.107457497082
1,2,0,1.131550761652844,0.0009091212887278562,908.107457497082
1,2,1,2.3337702911475375,0.00044039566761804006,908.107457497082
1,2,2,3.2851302362202173,0.0003122528968106371,908.107457497082
1,2,3,3.9578789904140605,0.0002582271260457899,908.107457497082
1,2,4,0.5903846619728842,0.00045801845022792854,908.107457497082
1,2,5,0.582744306463096,0.0007724357550771089,908.107457497082
1,2,6,0.637648752588748,0.0009539596901122431,908.107457497082
1,2,7,0.6434223343728378,0.0010408397699330284,908.107457497082
1,2,8,0.6934966915792508,0.0010757467377448709,908.107457497082
1,2,9,0.7139920247859783,0.0013933451602655869,908.107457497082
