panel_index,mid_xi,mid_eta,panel_length,kinematic_residual_midpoint,kinematic_residual_left,kinematic_residual_right,kinematic_integral_panel_linear_exact
0,4.527426426172681,0.06259900172861121,0.004117835342586787,-0.04758611235662191,-0.13156886904226583,0.03639664432902179,1.9005756041523425e-05
1,4.5234325048878725,0.06129236064899917,0.0042866275639648396,0.02769419383477434,0.024936934797863852,0.030451452871684603,3.298570761169523e-06
2,4.5192798978151805,0.05991957631433109,0.004460655758280322,0.01701559578813594,0.015296311944684948,0.01873487963158671,1.29589103117108e-06
3,4.514963780837734,0.05847852438949051,0.004640009534137862,0.0018122463495202634,0.008239260073255261,-0.004614767374214734,7.912641651032153e-08
4,4.510479102338731,0.056967513334407346,0.0048247772389547585,-0.008627356486941684,-0.017645633762108925,0.0003909207882260013,4.899129707745641e-07
5,4.505827718480439,0.05536455433648581,0.00501504584308306,-0.0027997858085992977,-0.045002214268136775,0.03940264265093796,3.016652665074396e-06
6,4.5010174124902385,0.05363204767477138,0.005210900823439756,0.008468622460400255,-0.03265999177498213,0.04959723669578198,3.3119019773566905e-06
7,4.496046795609002,0.051759701795339966,0.005412426046784063,0.008850357315834723,-0.002180787584985744,0.01988150221665519,6.434880806207444e-07
8,4.49090534981751,0.04976171747813149,0.00561970365284208,-0.0004201996733657065,-0.016390206676464514,0.0155498073297331,4.78744103304724e-07
9,4.485594710840152,0.04762047231810047,0.005832813937432875,-0.0037325797467593347,-0.05330908819069857,0.04584392869717946,4.85995237620278e-06
10,4.480130423091987,0.04528646286105692,0.006051835235805406,0.0038951422821886794,-0.054495652380685655,0.06228593694506279,6.969699538839578e-06
11,4.47452300979584,0.04272713179292832,0.006276843806352765,0.009553194282077904,-0.039031964532493024,0.05813835309664839,5.511713744932199e-06
12,4.468777737165127,0.03992582080743831,0.006507913714865954,0.006492984099333077,-0.04762014955421856,0.06060611775288449,6.6265915116650695e-06
13,4.462910779687436,0.03684723622116454,0.0067451167195604145,0.0016423431220569107,-0.06984210272505198,0.07312678896916536,1.1507434141139381e-05
14,4.45695358862989,0.03343471450230265,0.006988522157000281,0.0032634065062158157,-0.0861695834381857,0.09269639645061645,1.870643153844518e-05
15,4.450951252573084,0.02962160696306687,0.007238196829144435,0.00866423643684966,-0.09749089245557219,0.11481936532927062,2.7732230378080892e-05
16,4.444963354826002,0.025337030277002043,0.0074942048917066425,0.011341766210875015,-0.10231808866554593,0.1250016210872964,3.323547370149681e-05
17,4.439061119110943,0.020515864872361442,0.0077566077439283196,0.007292094490407575,-0.10933489776900363,0.12391908674981966,3.5580540284984674e-05
18,4.43333575931676,0.01509434004993655,0.008025463919895108,0.002415042713429738,-0.12989606597695236,0.13472615140381228,4.6878678996439377e-05
19,4.427923382716488,0.008995703193351592,0.008300828982031508,0.004063015061241515,-0.14527250920919688,0.15339853933167902,6.184289995207918e-05
20,4.423000759328997,0.002153263411390591,0.008582755417509377,0.008064072135387956,-0.129859075257865,0.1459872195286409,5.49807946606357e-05
21,4.418740983374102,-0.005446659751093521,0.008871292531731956,0.0035552512890943966,-0.10516301185796406,0.1122735144361533,3.506402082257878e-05
22,4.415307061155754,-0.013767871850924767,0.009166486354430771,-0.008096611881725835,-0.09386087882703098,0.07766765506357931,2.3075635922963636e-05
23,4.4128792975524185,-0.022742603862746125,0.009468379532822084,-0.008824812649459446,-0.07209450322271138,0.05444487792379249,1.337151605670118e-05
24,4.411629320357562,-0.03226144834691002,0.00977701126064198,-0.00021767037702069558,-0.02040243778900397,0.019967097034962578,1.328262306740447e-06
25,4.411629117915866,-0.042176585096388844,0.010092417130803246,-0.0013898587671281604,0.024064662296992445,-0.026844379831250542,2.1992310973875126e-06
26,4.412866656923192,-0.052337488423816816,0.010414629124844203,-0.010013748493636676,0.0405363150773379,-0.060563812064611255,9.915193515119382e-06
27,4.41532620714265,-0.06261009396155053,0.01074367545694268,-0.007695491291145551,0.05895997858475077,-0.07435096116704187,1.654745700961422e-05
28,4.418975175084651,-0.072878371468544,0.011079580533541298,0.0020976335355662457,0.08307076133174895,-0.0788754942606178,2.426371861604679e-05
29,4.42373351173997,-0.08306122214486307,0.011422364851223415,0.0033524888470704006,0.0942874320824365,-0.08758245438829526,3.161284706280702e-05
30,4.429496912002001,-0.09311486373785018,0.011772044936147003,-0.003241650598923229,0.08911236008524126,-0.09559566128308594,3.359266106860016e-05
31,4.436188210870014,-0.10300719033244293,0.012128633264592821,-0.0034608661432820043,0.08589099390507826,-0.09281272619164138,3.242261691227059e-05
32,4.443753941851574,-0.11271020499447985,0.012492138193193204,0.001863693904460284,0.08821531666017357,-0.08448792885125211,3.1093026975785404e-05
33,4.452135586185015,-0.12221464233110382,0.012862563899585143,0.004011616689971298,0.08709797230279026,-0.079074738922849,2.9805226083413716e-05
34,4.461271784712196,-0.1315291658095409,0.013239910318815927,0.001261601824841918,0.07982697490010571,-0.07730377125042232,2.726226740258401e-05
35,4.4711157716584005,-0.14066292287763432,0.013624173089535134,-0.0003054598598906111,0.07316926901409193,-0.07378018873387182,2.451813319305253e-05
36,4.481635252327296,-0.14962104089554656,0.014015343499279524,-0.0005051591080853512,0.06808230995982623,-0.06909262817599604,2.198076061593299e-05
37,4.492804785223511,-0.1584085522952431,0.014413408439991197,0.001464482686233115,0.0653945353166625,-0.06246556994419672,1.966702739084618e-05
38,4.5046032288624644,-0.16703175372943257,0.014818350362721909,0.0037699844703347196,0.06357468680917355,-0.05603471786850456,1.7877059261719584e-05
39,4.5170080941527155,-0.17550503988165278,0.015230147240118477,0.0025237416463377293,0.058602436234841626,-0.05355495294216617,1.6062362096104172e-05
