iteration,residual_mode,shape_mode,value,finite_difference_step,jacobian_condition_number
1,0,0,-0.26138594494203143,0.0008466437540922355,3.6980463697250396
1,0,1,-0.6745896580290783,0.0005987311262657535,3.6980463697250396
1,1,0,0.9246508490489828,0.0008466437540922355,3.6980463697250396
1,1,1,0.6501061667233697,0.0005987311262657535,3.6980463697250396
2,0,0,-0.2611808052646283,0.0008466296430765524,3.6992685623893515
2,0,1,-0.6743167229025268,0.000598721147211083,3.6992685623893515
2,1,0,0.9248300594066384,0.0008466296430765524,3.6992685623893515
2,1,1,0.6503908286838934,0.000598721147211083,3.6992685623893515
