panel_count,shape_mode,value,source_signed_root_defect,finite_difference_step
320,0,0.0,1.858614701997442e-07,2.3988498906948582e-05
320,1,0.0,1.858614701997442e-07,1.1103260100545526e-05
320,2,0.0,1.858614701997442e-07,7.620976612610284e-06
320,3,0.0,1.858614701997442e-07,6.240246448633932e-06
320,4,0.0,1.858614701997442e-07,5.55979936492453e-06
320,5,0.0,1.858614701997442e-07,5.172705102994981e-06
320,6,0.0,1.858614701997442e-07,4.928829087411584e-06
320,7,0.0,1.858614701997442e-07,4.763045510306771e-06
320,8,0.0,1.858614701997442e-07,4.643560919306928e-06
320,9,0.0,1.858614701997442e-07,4.5533868405873945e-06
320,10,0.0,1.858614701997442e-07,4.482774893243991e-06
320,11,0.0,1.858614701997442e-07,4.425799601438922e-06
320,12,0.0,1.858614701997442e-07,4.378684409489961e-06
320,13,0.0,1.858614701997442e-07,4.3389251295942445e-06
320,14,0.0,1.858614701997442e-07,4.304804611374083e-06
320,15,0.0,1.858614701997442e-07,4.275110980515578e-06
320,16,0.0,1.858614701997442e-07,4.248967273155292e-06
320,17,0.0,1.858614701997442e-07,4.225724751675194e-06
320,18,0.0,1.858614701997442e-07,4.20489404539148e-06
320,19,0.0,1.858614701997442e-07,4.186099523980234e-06
320,20,0.0,1.858614701997442e-07,4.16904836503424e-06
320,21,0.0,1.858614701997442e-07,4.153509152600234e-06
320,22,0.0,1.858614701997442e-07,4.139296788633648e-06
320,23,0.0,1.858614701997442e-07,4.126261656936878e-06
320,24,0.0,1.858614701997442e-07,4.1142816920668265e-06
320,25,0.0,1.858614701997442e-07,4.1032564603219625e-06
320,26,0.0,1.858614701997442e-07,4.093102658510348e-06
320,27,0.0,1.858614701997442e-07,4.083750635922443e-06
320,28,0.0,1.858614701997442e-07,4.075141678671272e-06
320,29,0.0,1.858614701997442e-07,4.067225882634279e-06
320,30,0.0,1.858614701997442e-07,4.059960494545573e-06
320,31,0.0,1.858614701997442e-07,4.05330863055108e-06
