stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.0010923373161968897,-0.0009486888028167015,0.0009486888028167015,189393.42927349743,7.580102229338299
source,640,0.00048074704712532405,-0.0008727540894525885,0.0008727540894525885,423833.35940745875,7.577757290468633
source,1280,0.0003737259210640381,-0.0008384292858912221,0.0008384292858912221,1018251.5932899115,7.576150072542703
candidate_factor_1,320,0.0010851110420989334,-0.0009455855033855422,0.0009455855033855422,189393.58061374255,7.580034667135451
candidate_factor_1,640,0.00046968193972919757,-0.0008696640851379862,0.0008696640851379862,423833.49135529465,7.57780630105084
candidate_factor_1,1280,0.0003611862292792129,-0.0008354120532433,0.0008354120532433,1018251.4212389272,7.576199059634124
candidate_factor_0.75,320,0.0010850053360862378,-0.0009465334978337069,0.0009465334978337069,189393.5429784819,7.580022453311531
candidate_factor_0.75,640,0.00047038297245810263,-0.0008705870622828839,0.0008705870622828839,423833.4612359153,7.577794091440595
candidate_factor_0.75,1280,0.00036220394311074506,-0.0008363179332413198,0.0008363179332413198,1018251.4712653513,7.576186857924756
candidate_factor_0.5,320,0.0010861752629791007,-0.0009473557443153973,0.0009473557443153973,189393.50513032754,7.580010212531768
candidate_factor_0.5,640,0.00047246076405186893,-0.0008713822857319413,0.0008713822857319413,423833.42903996113,7.57778185362072
candidate_factor_0.5,1280,0.0003646331194351208,-0.000837095282874084,0.000837095282874084,1018251.5164418496,7.5761746227681686
candidate_factor_0.25,320,0.0010886210249303188,-0.0009480522068817127,0.0009480522068817127,189393.467071512,7.579997944377553
candidate_factor_0.25,640,0.00047591559197424104,-0.0008720497205041367,0.0008720497205041367,423833.3947506049,7.577769586312371
candidate_factor_0.25,1280,0.000368474040477775,-0.0008377441045760271,0.0008377441045760271,1018251.5565222135,7.576162363498372
candidate_factor_0.125,320,0.0010903224067912885,-0.0009483532547814224,0.0009483532547814224,189393.44796270158,7.579991799968431
candidate_factor_0.125,640,0.00047815947577718634,-0.0008723354948075291,0.0008723354948075291,423833.3768052436,7.577763442527981
candidate_factor_0.125,1280,0.0003709240070460825,-0.0008380202967123964,0.0008380202967123964,1018251.5748128543,7.576156220266676
