stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.013944387866334427,-0.0007728749880773438,0.0007728749880773438,253076.17842441873,7.742268816534629
source,640,0.013557248244656284,-0.0006928894712168556,0.0006928894712168556,570296.810050111,7.74041049026533
source,1280,0.013524125986036053,-0.0006570119613814657,0.0006570119613814657,1375965.9633690116,7.739077397440266
candidate_factor_1,320,0.013784813497675411,-0.000945810222031274,0.000945810222031274,253078.21285791698,7.743011950423628
candidate_factor_1,640,0.013398560582232696,-0.0008656733430405458,0.0008656733430405458,570301.9285579943,7.74115844573398
candidate_factor_1,1280,0.013366872992151045,-0.0008297735052748213,0.0008297735052748213,1375978.694579596,7.739825193875526
candidate_factor_0.5,320,0.013840223767011014,-0.000860358287553789,0.000860358287553789,253077.20000439734,7.742644622479445
candidate_factor_0.5,640,0.01345350655858108,-0.000780296316582624,0.000780296316582624,570299.3809833576,7.740790862386625
candidate_factor_0.5,1280,0.01342109803721528,-0.0007443924445563746,0.0007443924445563746,1375972.0794692629,7.739457702958572
candidate_factor_0.25,320,0.013886208084218785,-0.0008168718523898955,0.0008168718523898955,253076.6898543019,7.74245617501364
candidate_factor_0.25,640,0.013499277861196663,-0.0007368464774944805,0.0007368464774944805,570298.0984367891,7.740602276171271
candidate_factor_0.25,1280,0.013466511874527633,-0.0007009490086112597,0.0007009490086112597,1375968.905762799,7.739269149705204
