method,stations,dt_s,duration_s,history_duration_s,max_norm,final_norm,equation_error
explicit_staggered,81,0.03456841270825927,2.2123784133285933,4.424756826657187,6.719808647329761e+62,6.719808647329761e+62,1.8701917278916276e-14
implicit_trapezoid,81,0.03456841270825927,2.2123784133285933,4.424756826657187,6.32664012977043,4.942668493466823,1.0855465692750478e-14
explicit_staggered,161,0.017284206354129635,2.2123784133285933,4.424756826657187,5.632975479294279,4.497903412869482,7.941616203027705e-15
implicit_trapezoid,161,0.017284206354129635,2.2123784133285933,4.424756826657187,6.251803309545282,4.917964291802504,1.0265684951918367e-14
explicit_staggered,321,0.008642103177064818,2.2123784133285933,4.424756826657187,6.037595575670582,5.030732853519805,8.448171237177947e-15
implicit_trapezoid,321,0.008642103177064818,2.2123784133285933,4.424756826657187,6.184036860722283,5.24889399073788,1.2012828405941665e-14
