outer_iteration,node_index,normal_displacement
1,0,-2.5767484745307137e-07
1,1,-2.576353726781523e-07
1,2,-2.5751061307834894e-07
1,3,-2.572905843108737e-07
1,4,-2.569646684500683e-07
1,5,-2.565216348839346e-07
1,6,-2.559496759271049e-07
1,7,-2.5523645984447885e-07
1,8,-2.5436920419548916e-07
1,9,-2.533347725880382e-07
1,10,-2.5211979803972e-07
1,11,-2.507108361648449e-07
1,12,-2.490945512920868e-07
1,13,-2.4725793833995216e-07
1,14,-2.451885827828989e-07
1,15,-2.4287496027763045e-07
1,16,-2.4030677643746876e-07
1,17,-2.3747534577522894e-07
1,18,-2.3437400693944445e-07
1,19,-2.3099856898566475e-07
1,20,-2.273477805326179e-07
1,21,-2.2342381023666866e-07
1,22,-2.1923272311185455e-07
1,23,-2.1478493290236158e-07
1,24,-2.100956061275672e-07
1,25,-2.0518498879557795e-07
1,26,-2.000786224480605e-07
1,27,-1.9480741260296836e-07
1,28,-1.8940751036794295e-07
1,29,-1.839199676945411e-07
1,30,-1.783901292239078e-07
1,31,-1.728667297948398e-07
1,32,-1.674006773004419e-07
1,33,-1.6204351643872935e-07
1,34,-1.5684559050919803e-07
1,35,-1.5185394583519645e-07
1,36,-1.4711005606984283e-07
1,37,-1.4264748011882378e-07
1,38,-1.3848960512595514e-07
1,39,-1.3464766107468476e-07
1,40,-1.3111922087877395e-07
1,41,-1.2788741297952896e-07
1,42,-1.2492106525608216e-07
1,43,-1.221759622988364e-07
1,44,-1.1959732679679225e-07
1,45,-1.1712352677656223e-07
1,46,-1.1469086532816922e-07
1,47,-1.1223913675413757e-07
1,48,-1.0971744992252721e-07
1,49,-1.0708965265807219e-07
1,50,-1.0433857571006748e-07
1,51,-1.0146829221187607e-07
1,52,-9.850369890991842e-08
1,53,-9.548699879150818e-08
1,54,-9.247110845885593e-08
1,55,-8.951059919435065e-08
1,56,-8.665143291022651e-08
1,57,-8.392134723913383e-08
1,58,-8.132311010731667e-08
1,59,-7.883281955105791e-08
1,60,-7.64048153362411e-08
1,61,-7.398353274457538e-08
1,62,-7.152086139429644e-08
1,63,-6.899557718903905e-08
1,64,-6.64297112280517e-08
1,65,-6.38959684488471e-08
1,66,-6.151115658583715e-08
1,67,-5.941341473664354e-08
1,68,-5.7725677824441735e-08
1,69,-5.651335503602393e-08
1,70,-5.574893536146282e-08
1,71,-5.529799270656354e-08
1,72,-5.493790266680807e-08
1,73,-5.441175704059583e-08
1,74,-5.350686715740563e-08
1,75,-5.21338441011692e-08
1,76,-5.037442924418736e-08
1,77,-4.846989088753379e-08
1,78,-4.673974145385745e-08
1,79,-4.544961738431368e-08
1,80,-4.467708369392715e-08
1,81,-4.423968476238763e-08
1,82,-4.373702382725931e-08
1,83,-4.271439198218274e-08
1,84,-4.0892721029252456e-08
1,85,-3.83579039583318e-08
1,86,-3.559615767021153e-08
1,87,-3.3320271875674824e-08
1,88,-3.213938683074741e-08
1,89,-3.2229707228056885e-08
1,90,-3.3196556656138224e-08
1,91,-3.423726292004077e-08
1,92,-3.4544266651072835e-08
1,93,-3.372502746172499e-08
1,94,-3.197802785767142e-08
1,95,-2.99063434159763e-08
1,96,-2.809808410436213e-08
1,97,-2.6779541240221712e-08
1,98,-2.579583487897711e-08
1,99,-2.49046490571598e-08
1,100,-2.4090646647514313e-08
1,101,-2.35809927830072e-08
1,102,-2.353082652688617e-08
1,103,-2.3706122134616167e-08
1,104,-2.354821155244202e-08
1,105,-2.263800693351817e-08
1,106,-2.1119678358528278e-08
1,107,-1.9606884944950304e-08
1,108,-1.8608948442030537e-08
1,109,-1.8069362756374426e-08
1,110,-1.753460156713777e-08
1,111,-1.6754695615240137e-08
1,112,-1.5972319049373403e-08
1,113,-1.552242652390485e-08
1,114,-1.527583713042762e-08
1,115,-1.4727460984199783e-08
1,116,-1.3675494885509568e-08
1,117,-1.2548993672896322e-08
1,118,-1.1852236571565284e-08
1,119,-1.1477542518445327e-08
