outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,-4.217935593996328e-08,-4.217935593996328e-08,1.0
1,1,-1.0595259208916267e-07,-1.0595259208916267e-07,1.0
1,2,-3.207627600451514e-08,-3.207627600451514e-08,1.0
1,3,-3.397274408813523e-08,-3.397274408813523e-08,1.0
1,4,-2.146050239530132e-08,-2.146050239530132e-08,1.0
1,5,-2.074973525208056e-08,-2.074973525208056e-08,1.0
1,6,-1.513409481965889e-08,-1.513409481965889e-08,1.0
1,7,-1.4342837090768032e-08,-1.4342837090768032e-08,1.0
1,8,-1.1251876468064961e-08,-1.1251876468064961e-08,1.0
1,9,-1.0332913558583738e-08,-1.0332913558583738e-08,1.0
1,10,-8.317682892395e-09,-8.317682892395e-09,1.0
1,11,-7.580851241047288e-09,-7.580851241047288e-09,1.0
1,12,-6.139618331867994e-09,-6.139618331867994e-09,1.0
1,13,-5.5590060408323984e-09,-5.5590060408323984e-09,1.0
1,14,-4.655611105655984e-09,-4.655611105655984e-09,1.0
1,15,-4.707801365217731e-09,-4.707801365217731e-09,1.0
1,16,-5.0651556369526504e-09,-5.0651556369526504e-09,1.0
1,17,-5.0106342348461176e-09,-5.0106342348461176e-09,1.0
1,18,-3.8800784342882966e-09,-3.8800784342882966e-09,1.0
1,19,-3.055621470684819e-09,-3.055621470684819e-09,1.0
1,20,-2.647065927662331e-09,-2.647065927662331e-09,1.0
1,21,-2.871756655039116e-09,-2.871756655039116e-09,1.0
1,22,-2.705629864704183e-09,-2.705629864704183e-09,1.0
1,23,-2.4017712056769774e-09,-2.4017712056769774e-09,1.0
1,24,-1.6375307676619375e-09,-1.6375307676619375e-09,1.0
1,25,-1.1881020615909648e-09,-1.1881020615909648e-09,1.0
1,26,-8.086999996358319e-10,-8.086999996358319e-10,1.0
1,27,-8.830902502872786e-10,-8.830902502872786e-10,1.0
1,28,-9.905557472131659e-10,-9.905557472131659e-10,1.0
1,29,-1.2014691850176493e-09,-1.2014691850176493e-09,1.0
1,30,-1.0661176307061964e-09,-1.0661176307061964e-09,1.0
1,31,-8.321074112182167e-10,-8.321074112182167e-10,1.0
