station,x,exponent,count,potential,field,normalized_rms,passed,solve_residual
12,0.2557645563861015,1.0,96,linear_z,body_phi,6.0794170971090476e-05,True,3.974129809079123e-16
12,0.2557645563861015,1.0,96,linear_z,free_q,0.012043272249460888,True,3.974129809079123e-16
12,0.2557645563861015,1.0,96,quadratic,body_phi,0.00013554549911855743,True,4.3484147070796693e-16
12,0.2557645563861015,1.0,96,quadratic,free_q,0.013536954364086362,True,4.3484147070796693e-16
12,0.2557645563861015,1.0,144,linear_z,body_phi,7.26142881296074e-05,True,4.2496396480837083e-16
12,0.2557645563861015,1.0,144,linear_z,free_q,0.019837602995820092,True,4.2496396480837083e-16
12,0.2557645563861015,1.0,144,quadratic,body_phi,6.003188752503535e-05,True,3.9872666346226247e-16
12,0.2557645563861015,1.0,144,quadratic,free_q,0.006950216363244641,True,3.9872666346226247e-16
12,0.2557645563861015,1.0,192,linear_z,body_phi,8.06046355500999e-05,True,4.326862138465075e-16
12,0.2557645563861015,1.0,192,linear_z,free_q,0.026521135360636213,False,4.326862138465075e-16
12,0.2557645563861015,1.0,192,quadratic,body_phi,3.4799689838957296e-05,True,4.558539088187035e-16
12,0.2557645563861015,1.0,192,quadratic,free_q,0.003965168614490468,True,4.558539088187035e-16
12,0.2557645563861015,1.5,96,linear_z,body_phi,4.7133160814937204e-05,True,3.757218046134128e-16
12,0.2557645563861015,1.5,96,linear_z,free_q,0.006861680894016787,True,3.757218046134128e-16
12,0.2557645563861015,1.5,96,quadratic,body_phi,0.0002972664248833189,True,4.276492925757433e-16
12,0.2557645563861015,1.5,96,quadratic,free_q,0.022581303047449958,False,4.276492925757433e-16
12,0.2557645563861015,1.5,144,linear_z,body_phi,5.810877942735669e-05,True,4.2788779294604615e-16
12,0.2557645563861015,1.5,144,linear_z,free_q,0.012119434352308209,True,4.2788779294604615e-16
12,0.2557645563861015,1.5,144,quadratic,body_phi,0.0001303561048040962,True,4.3411917443169094e-16
12,0.2557645563861015,1.5,144,quadratic,free_q,0.013472239661266705,True,4.3411917443169094e-16
12,0.2557645563861015,1.5,192,linear_z,body_phi,6.663485236765511e-05,True,4.4427639108735e-16
12,0.2557645563861015,1.5,192,linear_z,free_q,0.01741493009347708,True,4.4427639108735e-16
12,0.2557645563861015,1.5,192,quadratic,body_phi,7.184384994206151e-05,True,4.802637048123583e-16
12,0.2557645563861015,1.5,192,quadratic,free_q,0.008544555633939546,True,4.802637048123583e-16
42,0.8951311907918157,1.0,96,linear_z,body_phi,6.0794170971090476e-05,True,3.974129809079123e-16
42,0.8951311907918157,1.0,96,linear_z,free_q,0.012043272249460888,True,3.974129809079123e-16
42,0.8951311907918157,1.0,96,quadratic,body_phi,0.00013554549911855743,True,4.3484147070796693e-16
42,0.8951311907918157,1.0,96,quadratic,free_q,0.013536954364086362,True,4.3484147070796693e-16
42,0.8951311907918157,1.0,144,linear_z,body_phi,7.26142881296074e-05,True,4.2496396480837083e-16
42,0.8951311907918157,1.0,144,linear_z,free_q,0.019837602995820092,True,4.2496396480837083e-16
42,0.8951311907918157,1.0,144,quadratic,body_phi,6.003188752503535e-05,True,3.9872666346226247e-16
42,0.8951311907918157,1.0,144,quadratic,free_q,0.006950216363244641,True,3.9872666346226247e-16
42,0.8951311907918157,1.0,192,linear_z,body_phi,8.06046355500999e-05,True,4.326862138465075e-16
42,0.8951311907918157,1.0,192,linear_z,free_q,0.026521135360636213,False,4.326862138465075e-16
42,0.8951311907918157,1.0,192,quadratic,body_phi,3.4799689838957296e-05,True,4.558539088187035e-16
42,0.8951311907918157,1.0,192,quadratic,free_q,0.003965168614490468,True,4.558539088187035e-16
42,0.8951311907918157,1.5,96,linear_z,body_phi,4.7133160814937204e-05,True,3.757218046134128e-16
42,0.8951311907918157,1.5,96,linear_z,free_q,0.006861680894016787,True,3.757218046134128e-16
42,0.8951311907918157,1.5,96,quadratic,body_phi,0.0002972664248833189,True,4.276492925757433e-16
42,0.8951311907918157,1.5,96,quadratic,free_q,0.022581303047449958,False,4.276492925757433e-16
42,0.8951311907918157,1.5,144,linear_z,body_phi,5.810877942735669e-05,True,4.2788779294604615e-16
42,0.8951311907918157,1.5,144,linear_z,free_q,0.012119434352308209,True,4.2788779294604615e-16
42,0.8951311907918157,1.5,144,quadratic,body_phi,0.0001303561048040962,True,4.3411917443169094e-16
42,0.8951311907918157,1.5,144,quadratic,free_q,0.013472239661266705,True,4.3411917443169094e-16
42,0.8951311907918157,1.5,192,linear_z,body_phi,6.663485236765511e-05,True,4.4427639108735e-16
42,0.8951311907918157,1.5,192,linear_z,free_q,0.01741493009347708,True,4.4427639108735e-16
42,0.8951311907918157,1.5,192,quadratic,body_phi,7.184384994206151e-05,True,4.802637048123583e-16
42,0.8951311907918157,1.5,192,quadratic,free_q,0.008544555633939546,True,4.802637048123583e-16
80,1.7049955943723871,1.0,96,linear_z,body_phi,9.935116603449065e-06,True,4.017625408527054e-16
80,1.7049955943723871,1.0,96,linear_z,free_q,0.008952041463608527,True,4.017625408527054e-16
80,1.7049955943723871,1.0,96,quadratic,body_phi,2.0943342765022653e-05,True,4.57357212206215e-16
80,1.7049955943723871,1.0,96,quadratic,free_q,0.01549104878280176,True,4.57357212206215e-16
80,1.7049955943723871,1.0,144,linear_z,body_phi,1.1439191151112e-05,True,4.308196196254976e-16
80,1.7049955943723871,1.0,144,linear_z,free_q,0.015267924482746827,True,4.308196196254976e-16
80,1.7049955943723871,1.0,144,quadratic,body_phi,9.198285456074132e-06,True,4.938755298685724e-16
80,1.7049955943723871,1.0,144,quadratic,free_q,0.008438047284015121,True,4.938755298685724e-16
80,1.7049955943723871,1.0,192,linear_z,body_phi,1.2494182474269626e-05,True,4.445189134339456e-16
80,1.7049955943723871,1.0,192,linear_z,free_q,0.021033410066861467,False,4.445189134339456e-16
80,1.7049955943723871,1.0,192,quadratic,body_phi,5.583690181161419e-06,True,4.636246272161449e-16
80,1.7049955943723871,1.0,192,quadratic,free_q,0.005012864065965157,True,4.636246272161449e-16
80,1.7049955943723871,1.5,96,linear_z,body_phi,6.74832580980754e-06,True,3.9145321028992354e-16
80,1.7049955943723871,1.5,96,linear_z,free_q,0.0050343704050630775,True,3.9145321028992354e-16
