station,exponent,count,potential,y,computed_q,exact_q
12,1.0,96,linear_z,-1.2609583333333334,-1.0827599207270722,-1.0
12,1.0,96,linear_z,-1.2388750000000002,-0.9909446014498172,-1.0
12,1.0,96,linear_z,-1.2167916666666667,-1.0001359933402603,-1.0
12,1.0,96,linear_z,-1.1947083333333333,-1.000317811991174,-1.0
12,1.0,96,linear_z,-1.172625,-1.00057639010876,-1.0
12,1.0,96,linear_z,-1.1505416666666668,-1.0006827534036378,-1.0
12,1.0,96,linear_z,-1.1284583333333333,-1.000736120950131,-1.0
12,1.0,96,linear_z,-1.1063749999999999,-1.000762431033972,-1.0
12,1.0,96,linear_z,-1.0842916666666667,-1.000774308486449,-1.0
12,1.0,96,linear_z,-1.0622083333333334,-1.0007780473412085,-1.0
12,1.0,96,linear_z,-1.040125,-1.0007770607506277,-1.0
12,1.0,96,linear_z,-1.0180416666666667,-1.0007733017669072,-1.0
12,1.0,96,linear_z,-0.9959583333333334,-1.0007679357206565,-1.0
12,1.0,96,linear_z,-0.973875,-1.0007616805821409,-1.0
12,1.0,96,linear_z,-0.9517916666666667,-1.000754989753189,-1.0
12,1.0,96,linear_z,-0.9297083333333334,-1.0007481550149013,-1.0
12,1.0,96,linear_z,-0.907625,-1.0007413668544631,-1.0
12,1.0,96,linear_z,-0.8855416666666667,-1.0007347510230546,-1.0
12,1.0,96,linear_z,-0.8634583333333334,-1.000728391352099,-1.0
12,1.0,96,linear_z,-0.841375,-1.0007223443649629,-1.0
12,1.0,96,linear_z,-0.8192916666666668,-1.000716648876116,-1.0
12,1.0,96,linear_z,-0.7972083333333333,-1.0007113324527355,-1.0
12,1.0,96,linear_z,-0.7751250000000001,-1.0007064158952366,-1.0
12,1.0,96,linear_z,-0.7530416666666666,-1.0007019164553685,-1.0
12,1.0,96,linear_z,-0.7309583333333334,-1.0006978502632924,-1.0
12,1.0,96,linear_z,-0.7088749999999999,-1.0006942342811782,-1.0
12,1.0,96,linear_z,-0.6867916666666667,-1.0006910880145392,-1.0
12,1.0,96,linear_z,-0.6647083333333335,-1.0006884351618164,-1.0
12,1.0,96,linear_z,-0.642625,-1.000686305364174,-1.0
12,1.0,96,linear_z,-0.6205416666666668,-1.0006847362223656,-1.0
12,1.0,96,linear_z,-0.5984583333333333,-1.0006837757755207,-1.0
