x_aft_m,integration_dx_m,waterline_height_source_m,submerged_area_m2,waterplane_width_m
1.2366625,0.047625,0.4023037525292983,0.08151145056132543,0.7537104242958417
1.2842875,0.047625,0.4046597351066248,0.08962400326515256,0.7927057335078033
1.3319125,0.047625,0.4070157176839515,0.09815601233073977,0.8327327667525188
1.3795374999999999,0.047625,0.40937170026127845,0.10712066662290602,0.8738099091097571
1.4271625,0.047625,0.41172768283860495,0.11653147024224034,0.9159559850932208
1.4747875,0.047625,0.41408366541593167,0.12640225200004315,0.9591902718584772
1.5128875,0.02857499999999999,0.41596845147779304,0.1344073815557675,0.9921841739502386
1.5414625,0.02857499999999999,0.4173820410241891,0.14028538688640518,1.014023364983315
1.5700375,0.02857499999999999,0.4187956305705851,0.14627398123307467,1.0260965
1.5986125,0.02857499999999999,0.42020922011698114,0.15230900415751183,1.0295255
1.6271874999999998,0.02857499999999999,0.4216228096633772,0.15838097214039568,1.0329545
1.6557624999999998,0.02857499999999999,0.4230363992097732,0.16448988518172633,1.0363835000000001
1.6843374999999998,0.02857499999999999,0.42444998875616924,0.17063574328150363,1.0398125
1.7129124999999998,0.02857499999999999,0.42586357830256527,0.17681854643972775,1.0432415000000002
1.7605374999999999,0.06667499999999998,0.428219560879892,0.18540500847042737,1.0484167500000001
1.8272125,0.06667499999999998,0.4315179364881494,0.19646417723200474,1.05533825
1.8938874999999997,0.06667499999999998,0.4348163120964068,0.20765235486323186,1.06225975
1.9605624999999998,0.06667499999999998,0.438114687704664,0.2189695413641084,1.06918125
2.0272375,0.06667499999999998,0.4414130633129216,0.23041573673463528,1.07610275
2.0939124999999996,0.06667499999999998,0.44471143892117904,0.24199094097481152,1.08302425
2.1605874999999997,0.06667499999999998,0.4480098145294362,0.2536951540846372,1.08994575
2.2272624999999997,0.06667499999999998,0.45130819013769363,0.2655283760641129,1.0968672499999998
2.2971125,0.073025,0.4547636312511061,0.27580905921528837,1.10236
2.3701375,0.073025,0.4583761378696738,0.2844826329251455,1.106424
2.4431624999999997,0.073025,0.4619886444882413,0.2932124546872945,1.110488
2.5161874999999996,0.073025,0.4656011511068092,0.3019985245017365,1.114552
2.5892125,0.073025,0.4692136577253767,0.3108408423684699,1.118616
2.6622375,0.073025,0.4728261643439444,0.319739408287496,1.12268
2.7352624999999997,0.073025,0.4764386709625119,0.32869422225881406,1.126744
2.8082874999999996,0.073025,0.4800511775810796,0.3377052842824245,1.130808
2.8559124999999996,0.022224999999999995,0.48240716015840635,0.34320715311207833,1.1331575
2.8781375,0.022224999999999995,0.4835066186944921,0.3451591209844603,1.1337925
2.9003625,0.022224999999999995,0.4846060772305778,0.34711305989138097,1.1344275
2.9225874999999997,0.022224999999999995,0.48570553576666375,0.3490689698328405,1.1350625
2.9448125,0.022224999999999995,0.4868049943027495,0.35102685080883866,1.1356975
2.9670374999999996,0.022224999999999995,0.4879044528388352,0.3529867028193754,1.1363325
2.9892624999999997,0.022224999999999995,0.48900391137492094,0.35494852586445075,1.1369675
3.0114875,0.022224999999999995,0.49010336991100667,0.3569123199440649,1.1376024999999998
3.0464124999999997,0.04762500000000003,0.491831090467713,0.3597995498677007,1.1382374999999998
3.0940374999999998,0.04762500000000003,0.49418707304503995,0.3636117578358761,1.1388724999999997
3.1416625,0.04762500000000003,0.49654305562236645,0.3674279931059471,1.1395075
3.1892875,0.04762500000000003,0.49889903819969317,0.3712482556779142,1.1401424999999998
3.2369125,0.04762500000000003,0.5012550207770201,0.3750725455517777,1.1407775
3.2845375,0.04762500000000003,0.5036110033543466,0.3789008627275366,1.1414125
3.3321625,0.04762500000000003,0.5059669859316733,0.3827332072051916,1.1420474999999999
3.3797875,0.04762500000000003,0.508322968509,0.38656957898474276,1.1426825
3.42265,0.03809999999999997,0.5104433528285939,0.38993035906222273,1.1428095
3.46075,0.03809999999999997,0.5123281388904555,0.39281102087803454,1.1424285
3.49885,0.03809999999999997,0.5142129249523169,0.39568967458294513,1.1420475
3.53695,0.03809999999999997,0.516097711014178,0.3985663201769541,1.1416665000000001
3.5750499999999996,0.03809999999999997,0.5179824970760396,0.4014409576600623,1.1412855
3.6131499999999996,0.03809999999999997,0.519867283137901,0.4043135870322692,1.1409045
3.6512499999999997,0.03809999999999997,0.5217520691997621,0.40718420829357477,1.1405235
3.6893499999999997,0.03809999999999997,0.5236368552616235,0.4100528214439795,1.1401425
3.7607874999999997,0.10477500000000001,0.5271708291276136,0.41515995851155174,1.13884075
3.8655625,0.10477500000000001,0.5323539907977324,0.42248326963215466,1.1366182500000002
3.9703375,0.10477500000000001,0.5375371524678514,0.4297747728230069,1.13439575
4.0751124999999995,0.10477500000000001,0.54272031413797,0.43703446808410773,1.1321732500000001
4.1798874999999995,0.10477500000000001,0.5479034758080887,0.44426235541545805,1.12995075
4.2846625,0.10477500000000001,0.5530866374782075,0.4514584348170576,1.12772825
4.3894375,0.10477500000000001,0.5582697991483263,0.45862270628890617,1.1255057499999999
4.4942125,0.10477500000000001,0.5634529608184449,0.4657551698310039,1.12328325
4.5704125,0.04762500000000003,0.5672225329421678,0.3361139012944674,1.084961
4.6180375,0.04762500000000003,0.5695785155194943,0.3312085572039973,1.078611
4.6656625,0.04762500000000003,0.5719344980968211,0.32633780813479546,1.072261
4.7132875,0.04762500000000003,0.574290480674148,0.3215016540868618,1.065911
4.7609125,0.04762500000000003,0.5766464632514745,0.3167000950601956,1.059561
4.8085375,0.04762500000000003,0.5790024458288012,0.31193313105479764,1.0532110000000001
4.8561625,0.04762500000000003,0.5813584284061282,0.30720076207066777,1.046861
4.9037875,0.04762500000000003,0.5837144109834547,0.3025029881078054,1.040511
4.968875,0.08255000000000001,0.5869342538391344,0.2965158933161695,1.032129
5.051425,0.08255000000000001,0.5910179569731675,0.28927844327477736,1.0217150000000002
5.133975,0.08255000000000001,0.5951016601072003,0.2821275423600093,1.011301
5.216525,0.08255000000000001,0.5991853632412334,0.2750631905718659,1.000887
5.299075,0.08255000000000001,0.6032690663752664,0.2680853879103468,0.990473
5.381625,0.08255000000000001,0.6073527695092995,0.261194134375452,0.980059
5.464175,0.08255000000000001,0.6114364726433323,0.2543894299671815,0.9696450000000001
5.546725,0.08255000000000001,0.6155201757773652,0.24767127468553526,0.959231
5.629275,0.08255000000000001,0.6196038789113982,0.2408031913816726,0.94688025
5.711825,0.08255000000000001,0.6236875820454311,0.23379775657830235,0.93259275
5.7943750000000005,0.08255000000000001,0.6277712851794641,0.22689563959850223,0.91830525
5.876925,0.08255000000000001,0.631854988313497,0.22009684044227198,0.90401775
5.959475,0.08255000000000001,0.63593869144753,0.21340135910961186,0.88973025
6.042025,0.08255000000000001,0.6400223945815628,0.2068091956005216,0.87544275
6.124575,0.08255000000000001,0.6441060977155961,0.20032034991500178,0.86115525
6.2071250000000004,0.08255000000000001,0.648189800849629,0.19393482205305151,0.84686775
6.289675,0.0825499999999999,0.652273503983662,0.18740897128528589,0.8300085
6.372225,0.0825499999999999,0.6563572071176949,0.18074709568900582,0.8105775000000001
6.454775,0.0825499999999999,0.6604409102517279,0.1741942686860311,0.7911465
6.537325,0.0825499999999999,0.6645246133857607,0.16775049027636157,0.7717155
6.6198749999999995,0.0825499999999999,0.6686083165197938,0.16141576045999736,0.7522845
6.702425,0.0825499999999999,0.6726920196538266,0.15519007923693817,0.7328535
6.784974999999999,0.0825499999999999,0.6767757227878595,0.1490734466071842,0.7134225000000001
6.867525,0.0825499999999999,0.6808594259218925,0.14306586257073559,0.6939915
6.950074999999999,0.08255000000000001,0.6849431290559254,0.1365895276123168,0.671195
7.0326249999999995,0.08255000000000001,0.6890268321899584,0.12966031333161046,0.645033
7.115175,0.08255000000000001,0.6931105353239915,0.12286130977711893,0.618871
7.197724999999999,0.08255000000000001,0.6971942384580245,0.11619251694884225,0.5927089999999999
7.280275,0.08255000000000001,0.7012779415920574,0.10965393484678032,0.566547
7.362824999999999,0.08255000000000001,0.7053616447260904,0.10324556347093336,0.5403849999999999
7.445374999999999,0.08255000000000001,0.7094453478601233,0.09696740282130116,0.514223
7.527925,0.08255000000000001,0.7135290509941562,0.09081945289788385,0.4880609999999999
7.6120624999999995,0.08572499999999994,0.7176912868807669,0.08437651039940482,0.45656499999999994
7.6977875,0.08572499999999994,0.7219320555199549,0.07754430691335576,0.41973499999999997
7.7835125,0.08572499999999994,0.726172824159143,0.07071662293684411,0.38290499999999994
7.8692375,0.08572499999999994,0.7304135927983311,0.06389345846986992,0.346075
7.954962499999999,0.08572499999999994,0.734654361437519,0.057074813512433084,0.309245
8.040687499999999,0.08572499999999994,0.7388951300767072,0.05026068806453367,0.27241499999999996
8.126412499999999,0.08572499999999994,0.7431358987158952,0.04345108212617167,0.23558499999999996
8.212137499999999,0.08572499999999994,0.7473766673550832,0.036645995697347056,0.19875499999999996
8.270874999999998,0.03175000000000017,0.7502823792004529,0.025435367437015976,0.19103974999999998
8.302624999999999,0.03175000000000017,0.751853034252004,0.02704526525692615,0.20837524999999998
8.334375,0.03175000000000017,0.7534236893035552,0.028538994599378673,0.22571075
8.366125,0.03175000000000017,0.7549943443551064,0.02991655546437353,0.24304625
8.397874999999999,0.03175000000000017,0.7565649994066574,0.031177947851910685,0.26038174999999997
8.429625,0.03175000000000017,0.7581356544582086,0.03232317176199018,0.27771725
8.461375,0.03175000000000017,0.7597063095097598,0.03335222719461203,0.29505275000000003
8.493125000000001,0.03175000000000017,0.7612769645613109,0.03426511414977616,0.31238825
