component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.4,0.37289486101596336,0.8403548610159634,2.642625349106803,0.01127914053610854,0.47873914053610855,1.5054689953965679,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
resolved_station_bem,1.4,0.37300515637343384,0.8404651563734338,2.642972189853565,0.02649178349373114,0.49395178349373114,1.5533074952633055,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
transom_extrapolation,1.4,-0.9988902161195694,-0.5314302161195694,-1.6711642016338661,-0.43676469862838024,0.030695301371619743,0.09652610494220044,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
pre_chine_bem,1.4,0.35184912193439194,0.819309121934392,2.5764437796678994,0.3228901450253456,0.7903501450253456,2.485377814545112,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
post_chine_bem,1.4,0.5711952955107609,1.0386552955107609,3.2662116211030217,-0.07229303870457264,0.39516696129542733,1.242663400300086,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_aft_post_chine,1.4,-0.29476212344369784,0.17269787655630214,0.5430750835103841,-0.3444936349524371,0.12296636504756286,0.38668668253950583,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_middle_post_chine,1.4,-0.1380316289066521,0.3294283710933479,1.0359382738784524,-0.11140100902108345,0.3560589909789165,1.1196823615689198,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_forward_post_chine,1.4,0.15892566311924866,0.6263856631192486,1.9697662362240522,0.11569455911328835,0.5831545591132883,1.8338193682807808,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_pre_chine,1.4,0.35184912193439194,0.819309121934392,2.5764437796678994,0.3228901450253456,0.7903501450253456,2.485377814545112,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
bem,1.4,0.37289486101596336,0.8403548610159634,2.642625349106803,0.01127914053610854,0.47873914053610855,1.5054689953965679,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
front,1.4,0.8089320782771113,1.2763920782771114,4.013811566909156,0.5263796725292399,0.9938396725292399,3.12528198908566,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
transom,1.4,nan,nan,nan,nan,nan,nan,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
total,1.4,-0.028010091385244244,0.43944990861475575,1.3819179516187288,0.1368685962049132,0.6043285962049132,1.900404390581488,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
