configuration,metric,eligible_experimental_points,dense_computed_points,reference_peak_is_interior,reference_peak_uncertainty_resolved,peak_is_resolved,computed_peak_is_interior,reference_discrete_peak_rao,reference_neighbor_max_rao,digitization_uncertainty_abs,reference_peak_omega_e_rad_s,computed_peak_omega_e_rad_s,reference_peak_rao_quadratic,computed_peak_rao_quadratic,peak_frequency_relative_error,limit,status,reason,route
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,9.669823197739303,1.3147004160447735,8.33461913775659,0.12757227849770233,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,faltinsen_ch9
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,9.652974588729467,1.5206858599314934,9.299511243832512,0.13613651430914014,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,faltinsen_ch9
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,9.14628116462044,1.3147004160447735,1.5990498693098516,0.06652343912376539,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_delta_added_only
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,8.905634930266679,1.5206858599314934,1.638652963150757,0.04817607612853448,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_delta_added_only
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,9.15861792880133,1.3147004160447735,7.90254470628156,0.06796199627339225,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_delta_damping_only
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,9.138015061035354,1.5206858599314934,10.064741848920676,0.07552676987991776,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_delta_damping_only
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,8.888917313583004,1.3147004160447735,1.3618722453629424,0.03651292724749143,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_delta_added_and_damping
FnB=2.82,pitch,7,218,True,True,True,False,1.504807692,1.4375,0.01923076923,8.496315774693,7.53184708443422,1.5206858599314934,1.709749430549102,0.11351610696150595,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_delta_added_and_damping
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,8.848921466745393,1.3147004160447735,1.2375849083608128,0.03184911827943568,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_raw_added_only
FnB=2.82,pitch,7,218,True,True,True,False,1.504807692,1.4375,0.01923076923,8.496315774693,7.53184708443422,1.5206858599314934,1.4825032131179872,0.11351610696150595,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_raw_added_only
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,10.51956371049438,1.3147004160447735,18.003866313636536,0.22665825209885884,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_raw_damping_only
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,10.515371146064107,1.5206858599314934,16.244052979960543,0.23763892784976687,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_raw_damping_only
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,9.21914250187184,1.3147004160447735,1.9156190024589819,0.0750196052251433,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_raw_added_and_damping
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,9.138561952441199,1.5206858599314934,1.8442028659417815,0.07559113794489411,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_raw_added_and_damping
