wave_period_s,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,radiation_model,excitation_model,matrix_status,surge_excitation_abs_per_m,surge_excitation_phase_rad,sway_excitation_abs_per_m,sway_excitation_phase_rad,heave_excitation_abs_per_m,heave_excitation_phase_rad,roll_excitation_abs_per_m,roll_excitation_phase_rad,pitch_excitation_abs_per_m,pitch_excitation_phase_rad,yaw_excitation_abs_per_m,yaw_excitation_phase_rad,surge_rao_abs_per_m,surge_phase_rad,sway_rao_abs_per_m,sway_phase_rad,heave_rao_abs_per_m,heave_phase_rad,roll_rao_abs_per_m,roll_phase_rad,pitch_rao_abs_per_m,pitch_phase_rad,yaw_rao_abs_per_m,yaw_phase_rad
1.0,6.283185307179586,6.283185307179586,4.025678249387654,prototype,prototype_froude_krylov,frequency_forward_speed_prototype_not_validated,1719.1083965473995,-1.6418527393677438,0.0,0.0,4303.594582604375,2.971037928081806,0.0,0.0,51664.56567610872,0.8515623425991912,0.0,0.0,0.017005251981216836,1.5013085403864477,0.0,-3.141592653589793,0.03747942460869563,0.6344780824436884,0.0,-3.141592653589793,0.02881918722000724,-2.0925145006702857,0.0,-3.141592653589793
4.5,1.3962634015954636,1.3962634015954636,0.1987989258956866,prototype,prototype_froude_krylov,frequency_forward_speed_prototype_not_validated,4331.762106886379,1.4501272341304463,0.0,0.0,135986.71745457294,-0.05625690847344707,0.0,0.0,218716.379902099,-1.4113523279547044,0.0,0.0,0.8676996764946208,-1.6898967932949487,0.0,-3.141592653589793,0.9263982317503596,-0.2899790555938903,0.0,0.0,0.24488460404702095,-1.71744514528179,0.0,-3.141592653589793
8.0,0.7853981633974483,0.7853981633974483,0.06290122264668209,prototype,prototype_froude_krylov,frequency_forward_speed_prototype_not_validated,1529.9925410734393,1.533756139605395,0.0,0.0,156121.16087822616,-0.01616023467352044,0.0,0.0,85407.30320043044,-1.0866859047018196,0.0,0.0,0.9686103328479658,-1.60626788782,0.0,-3.141592653589793,1.0467656131036804,-0.11397759150804425,0.0,0.0,0.07692442837461333,-1.5843465153484233,0.0,-3.141592653589793
