component,sigma,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,response_calibration_used
bem,1.4,0.07339928162384816,0.5408592816238481,1.7008153510183903,False
front,1.4,0.5216338272212925,0.9890938272212925,3.1103579472367686,False
longitudinal_bin_aft_post_chine,1.4,-0.3406870646968766,0.1267729353031234,0.398657029255105,False
longitudinal_bin_forward_post_chine,1.4,0.12374742541895947,0.5912074254189594,1.8591428472294322,False
longitudinal_bin_middle_post_chine,1.4,-0.10948790779614832,0.3579720922038517,1.1256984031567663,False
longitudinal_bin_pre_chine,1.4,0.3390785673123461,0.8065385673123461,2.536284802869013,False
post_chine_bem,1.4,-0.03929357766851267,0.42816642233148733,1.346435290350589,False
pre_chine_bem,1.4,0.3390785673123461,0.8065385673123461,2.536284802869013,False
raw_bem,1.4,0.07339928162384816,0.5408592816238481,1.7008153510183903,False
resolved_station_bem,1.4,0.07727707110822062,0.5447370711082206,1.7130096575730207,False
total,1.4,0.17110220130245782,0.6385622013024578,2.0080572368001817,False
transom,1.4,nan,nan,nan,False
transom_extrapolation,1.4,-0.5003121856493649,-0.03285218564936487,-0.10330875990366312,False
