stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.0019507216503597221,-0.000501624366778857,0.000501624366778857,190617.20658345587,7.616374546804146
source,640,0.001432253419430945,-0.00042479534078114153,0.00042479534078114153,426592.8491779277,7.613604897092261
source,1280,0.0013547042052124293,-0.0003899673250952831,0.0003899673250952831,1024948.8970464296,7.611949394591045
candidate_factor_1,320,0.001959081023039637,-0.009035576569356909,0.009035576569356909,190589.4076672377,7.60562613299449
candidate_factor_1,640,0.0014102011339401082,-0.008980823056780498,0.008980823056780498,426479.57411775255,7.603291217222446
candidate_factor_1,1280,0.001304698644874678,-0.008957319297629456,0.008957319297629456,1024590.6678093482,7.601639779784568
candidate_factor_0.75,320,0.0019548895985231278,-0.006934506285383439,0.006934506285383439,190596.9354274117,7.608206074146886
candidate_factor_0.75,640,0.0014131416657319725,-0.006874276744361304,0.006874276744361304,426507.5613931471,7.605870491050742
candidate_factor_0.75,1280,0.001314045125046148,-0.006848211422649025,0.006848211422649025,1024684.5098524641,7.604217980841979
candidate_factor_0.5,320,0.001952158450807262,-0.004811810281652367,0.004811810281652367,190607.90143584608,7.610785391287433
candidate_factor_0.5,640,0.001417904348635304,-0.004745727663994834,0.004745727663994834,426535.51611886505,7.608449216823812
candidate_factor_0.5,1280,0.0013256598171513612,-0.004716842770295781,0.004716842770295781,1024772.9881777796,7.606795701642302
candidate_factor_0.25,320,0.0019508085475976127,-0.002667005591161321,0.002667005591161321,190610.05378680382,7.6133643673758264
candidate_factor_0.25,640,0.0014243276736257042,-0.0025955307095335083,0.0025955307095335083,426563.0350614501,7.611027378271388
candidate_factor_0.25,1280,0.0013392901567303272,-0.0025638898641345822,0.0025638898641345822,1024864.0817714924,7.609372805533686
candidate_factor_0.125,320,0.0019506156854050781,-0.001586768908734563,0.001586768908734563,190612.96451463527,7.614653590404728
candidate_factor_0.125,640,0.0014281150382419044,-0.0015124248293984328,0.0015124248293984328,426576.6672145761,7.612316238891579
candidate_factor_0.125,1280,0.001346789200623936,-0.0014792770554985543,0.0014792770554985543,1024906.6667954058,7.61066117622127
candidate_factor_0.0625,320,0.0019506353881427658,-0.0010446977040216546,0.0010446977040216546,190614.68519068818,7.615298139145579
candidate_factor_0.0625,640,0.001430141556593302,-0.0009689626718678811,0.0009689626718678811,426584.7852483364,7.612960586370836
candidate_factor_0.0625,1280,0.0013506989033576213,-0.0009349478388715615,0.0009349478388715615,1024927.1032413826,7.611305314862719
