station_index,x_m,waterplane_beam_m,draft_m,omega_rad_s,response_mode,excitation_mode,complex_force_real_per_m,complex_force_imag_per_m,added_mass_per_m,damping_per_m,reciprocal_added_gap_per_m,reciprocal_damping_gap_per_m,condition_number,residual_norm,body_panel_count,free_surface_panel_count,status
0,0.0,1.6484864516727733,0.3,0.7853981633974483,sway,sway,15.116953003428032,-0.0017778112116706149,24.50668114196674,0.0022635795377725617,0.0,0.0,7.6761407825550805,3.6531613536166254e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,0.7853981633974483,sway,heave,2.3092638912203256e-14,-8.326672684688674e-17,3.743637612815266e-14,1.0601848938211722e-16,1.1518884962508511e-14,-4.610699928857703e-17,7.6761407825550805,3.0087443619538823e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,0.7853981633974483,sway,roll,17.063344289551516,-0.002543882925606449,27.662051845025356,0.003238972338058709,0.1783326116629098,9.870363960284064e-05,7.6761407825550805,2.1255817837685302e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,0.7853981633974483,heave,sway,1.5987211554602254e-14,-1.194790794079026e-16,2.591749116564415e-14,1.5212548867069425e-16,-1.1518884962508511e-14,4.610699928857703e-17,7.6761407825550805,3.6531613536166254e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,0.7853981633974483,heave,heave,125.858627571525,-0.916805487138399,204.0343218743533,1.1673130010547943,0.0,0.0,7.6761407825550805,3.0087443619538823e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,0.7853981633974483,heave,roll,3.907985046680551e-14,-2.671474153004283e-16,6.335386729379681e-14,3.4014265343429274e-16,-5.759442481254256e-15,4.4174370575882155e-18,7.6761407825550805,2.1255817837685302e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,0.7853981633974483,roll,sway,16.95333976899364,-0.0024663612683417345,27.483719233362446,0.0031402686984558685,-0.1783326116629098,-9.870363960284064e-05,7.6761407825550805,3.6531613536166254e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,0.7853981633974483,roll,heave,4.263256414560601e-14,-2.636779683484747e-16,6.911330977505107e-14,3.3572521637670453e-16,5.759442481254256e-15,-4.4174370575882155e-18,7.6761407825550805,3.0087443619538823e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,0.7853981633974483,roll,roll,23.11263657011986,-0.003529324226811576,37.468795110075625,0.004493675171768351,0.0,0.0,7.6761407825550805,2.1255817837685302e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,0.7853981633974483,sway,sway,19.564922972227322,-0.0025899658867252883,31.7174584546758,0.0032976469864937083,0.0,0.0,7.789376942986765,3.012457934048557e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
