time_s,wave_elevation_m,surge_m,sway_m,heave_m,roll_rad,pitch_rad,yaw_rad,cg_accel_mps2,bow_accel_mps2
0.0,0.0,0.0,0.0,0.010622603296563131,0.0,-0.006604383285370623,0.0,-2.0391258169766378,-0.5139814424786453
0.00472391533379916,0.0020929001353645785,0.0,0.0,0.010053031885550172,0.0,-0.007935524086617884,0.0,-1.9297903051078937,-0.09724676599992654
0.00944783066759832,0.004176838151041651,0.0,0.0,0.009440411848633755,0.0,-0.009232683755442426,0.0,-1.8121911348858804,0.31990433606039903
0.014171746001397478,0.006242890304516104,0.0,0.0,0.008787366518863094,0.0,-0.010490307654998764,0.0,-1.6868318840116414,0.735685558641106
0.01889566133519664,0.008282209443280666,0.0,0.0,0.008096692336597612,0.0,-0.011703010446675072,0.0,-1.5542493600429226,1.148316462715211
0.0236195766689958,0.01028606288970117,0.0,0.0,0.007371346874719995,0.0,-0.012865599150939863,0.0,-1.415011301701797,1.5560300994032186
0.028343492002794957,0.012245869835682873,0.0,0.0,0.006614436173855068,0.0,-0.013973095384477614,0.0,-1.269713947730297,1.957080576319494
0.03306740733659412,0.014153238087008042,0.0,0.0,0.005829201441826977,0.0,-0.015020756678390404,0.0,-1.1189794837045843,2.349750533751495
0.03779132267039328,0.016,0.0,0.0,0.005019005174309697,0.0,-0.016004096786177806,0.0,-0.9634533777407931,2.732358498657705
0.042515238004192435,0.01777824745662727,0.0,0.0,0.004187316756104332,0.0,-0.016918904894533158,0.0,-0.8038016165014625,3.103266084993356
0.0472391533379916,0.01948036572827906,0.0,0.0,0.0033376976047007636,0.0,-0.017761263654692588,0.0,-0.6407078533384034,3.4608850095309887
0.051963068671790756,0.02109906608320221,0.0,0.0,0.002473785919741207,0.0,-0.01852756595712382,0.0,-0.47487048078408983,3.803683893133077
0.05668698400558991,0.022627416997969524,0.0,0.0,0.0015992811036907972,0.0,-0.01921453037772297,0.0,-0.3069996399276167,4.130194818352593
0.06141089933938908,0.024058873839327276,0.0,0.0,0.0007179279204282801,0.0,-0.019819215229376345,0.0,-0.13781417948153107,4.4390196152808805
0.06613481467318824,0.025387306889319526,0.0,0.0,-0.00016649954040780978,0.0,-0.020339031158716252,0.0,0.031961422438712084,4.728835848725845
0.07085873000698739,0.02660702759368145,0.0,0.0,-0.0010502140246503985,0.0,-0.020771752234129668,0.0,0.20160016064126576,4.998402481082479
0.07558264534078656,0.027712812921102038,0.0,0.0,-0.0019294313312076471,0.0,-0.021115525477539122,0.0,0.37037561600573443,5.246565186646409
0.08030656067458572,0.02869992772904603,0.0,0.0,-0.0028003865165929743,0.0,-0.021368878799139308,0.0,0.5375650661213669,5.472261294613777
0.08503047600838487,0.029564145040361176,0.0,0.0,-0.00365935001699109,0.0,-0.021530727301111618,0.0,0.702452580095377,5.674524339600771
0.08975439134218403,0.030301764143843384,0.0,0.0,-0.004502643618822819,0.0,-0.021600377923323182,0.0,0.8643320842789377,5.85248820019677
0.0944783066759832,0.030909626441250188,0.0,0.0,-0.005326656209420321,0.0,-0.021577532411116727,0.0,1.0225103857829396,6.005390807829191
0.09920222200978235,0.031385128972903374,0.0,0.0,-0.006127859240365947,0.0,-0.02146228859248283,0.0,1.1763101408363685,6.132577410058118
0.10392613734358151,0.03172623556396193,0.0,0.0,-0.006902821837278263,0.0,-0.021255139959145432,0.0,1.3250727552763186,6.233503374326765
0.10865005267738068,0.03193148554363531,0.0,0.0,-0.007648225491342863,0.0,-0.02095697355335452,0.0,1.4681612047493047,6.307736520161694
0.11337396801117983,0.032,0.0,0.0,-0.008360878269676594,0.0,-0.020569066169435032,0.0,1.6049627625473455,6.354958969835965
0.11809788334497899,0.03193148554363531,0.0,0.0,-0.009037728483674188,0.0,-0.020093078886357536,0.0,1.734891623397793,6.374968509570348
0.12282179867877815,0.03172623556396193,0.0,0.0,-0.009675877756807368,0.0,-0.019531049954743068,0.0,1.8573914119714432,6.367679455443779
0.1275457140125773,0.031385128972903374,0.0,0.0,-0.010272593435918121,0.0,-0.01888538606876105,0.0,1.9719375653671145,6.333123020305065
0.13226962934637648,0.030909626441250188,0.0,0.0,-0.010825320292859038,0.0,-0.01815885206029538,0.0,2.0780395793705213,6.27144718011467
0.13699354468017563,0.030301764143843384,0.0,0.0,-0.011331691466372527,0.0,-0.017354559059509844,0.0,2.1752431088686235,6.182916040288937
0.14171746001397478,0.029564145040361176,0.0,0.0,-0.011789538597354083,0.0,-0.0164759511725111,0.0,2.2631319134251524,6.067908704760147
0.14644137534777396,0.02869992772904602,0.0,0.0,-0.01219690111409888,0.0,-0.015526790733157629,0.0,2.341329639686063,5.926917652595282
0.1511652906815731,0.027712812921102035,0.0,0.0,-0.012552034627770778,0.0,-0.014511142192168496,0.0,2.4095014329823723,5.760546629125054
0.15588920601537226,0.026607027593681453,0.0,0.0,-0.012853418402143145,0.0,-0.013433354712521427,0.0,2.4673553712292606,5.569508060613705
0.16061312134917144,0.025387306889319526,0.0,0.0,-0.013099761865624848,0.0,-0.012298043545669194,0.0,2.514643714981258,5.354620003540373
0.1653370366829706,0.024058873839327276,0.0,0.0,-0.013290010137685913,0.0,-0.011110070268324418,0.0,2.551163968290579,5.1168026415556636
0.17006095201676974,0.022627416997969524,0.0,0.0,-0.013423348546017932,0.0,-0.00987452196444166,0.0,2.576759745825862,4.857074345113981
0.17478486735056892,0.021099066083202195,0.0,0.0,-0.013499206115085942,0.0,-0.008596689441542961,0.0,2.5913214425381654,4.576547310654898
0.17950878268436807,0.019480365728279055,0.0,0.0,-0.013517258011133328,0.0,-0.007282044574667811,0.0,2.594786703006615,4.276422798007268
0.18423269801816722,0.01777824745662728,0.0,0.0,-0.013477426933169839,0.0,-0.005936216874964123,0.0,2.587140688453889,3.957985986410202
0.1889566133519664,0.015999999999999997,0.0,0.0,-0.01337988344398629,0.0,-0.004564969383257222,0.0,2.5684161402881385,3.6226004711782585
0.19368052868576555,0.014153238087008042,0.0,0.0,-0.013225045239778518,0.0,-0.003174173991824377,0.0,2.538693239899255,3.271702424576991
