x_m,beam_m,draft_m,deadrise_deg,waterplane_beam_override_m,submerged_area_override_m2,centroid_z_override_m,offset_points_m
1.4563822514041217e-05,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.013017716713220235,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.026020869603926428,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.03902402249463262,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.05202717538533881,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.065030328276045,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.0780334811667512,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.09103663405745739,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.10403978694816358,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.11704293983886978,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.13004609272957598,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.14304924562028218,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.15605239851098837,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.16905555140169456,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.18205870429240076,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.19506185718310695,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.20806501007381314,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.22106816296451934,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.23407131585522553,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.24707446874593172,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.2600776216366379,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.2730807745273441,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.2860839274180503,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.29908708030875647,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.31209023319946266,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.32509338609016886,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.33809653898087505,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.35109969187158124,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.36410284476228744,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.37710599765299363,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.3901091505436998,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.403112303434406,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.4161154563251122,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.4291186092158184,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.4421217621065246,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.4551249149972308,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.468128067887937,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.4811312207786432,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.49413437366934937,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.5071375265600556,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.5201406794507618,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.533143832341468,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.5461469852321742,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.5591501381228804,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.5721532910135866,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.5851564439042928,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.598159596794999,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6111627496857052,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6241659025764114,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6371690554671176,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6501722083578237,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6631753612485299,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6761785141392361,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6891816670299423,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7021848199206485,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7151879728113547,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7281911257020609,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7411942785927671,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7541974314834733,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7672005843741795,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7802037372648857,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7932068901555919,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8062100430462981,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8192131959370043,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8322163488277105,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8452195017184166,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8582226546091228,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.871225807499829,0.4185580125665544,0.06278671086014308,16.7,0.4185580125665544,0.013139940456606191,0.020928903620047692,
0.8842289603905352,0.4092569548960296,0.061391485345113905,16.7,0.4092569548960296,0.012562446174442772,0.020463828448371302,
0.8972321132812414,0.3999558972255048,0.05999625983008474,16.7,0.3999558972255048,0.011997928965258026,0.019998753276694915,
0.9102352661719476,0.39065483955498,0.05860103431505557,16.7,0.39065483955498,0.011446388829051954,0.019533678105018524,
0.9232384190626538,0.38135378188445523,0.0572058088000264,16.7,0.38135378188445523,0.01090782576582456,0.019068602933342133,
0.93624157195336,0.3720527242139304,0.05581058328499723,16.7,0.3720527242139304,0.010382239775575834,0.018603527761665743,
0.9492447248440662,0.3627516665434056,0.054415357769968066,16.7,0.3627516665434056,0.009869630858305787,0.018138452589989355,
0.9622478777347724,0.3534506088728808,0.053020132254938894,16.7,0.3534506088728808,0.00936999901401441,0.017673377418312965,
0.9752510306254786,0.344149551202356,0.05162490673990973,16.7,0.344149551202356,0.008883344242701709,0.017208302246636577,
0.9882541835161848,0.3348484935318312,0.05022968122488056,16.7,0.3348484935318312,0.00840966654436768,0.016743227074960187,
1.0012573364068909,0.3255474358613065,0.0488344557098514,16.7,0.3255474358613065,0.00794896591901233,0.0162781519032838,
1.014260489297597,0.3162463781907817,0.047439230194822234,16.7,0.3162463781907817,0.0075012423666356515,0.015813076731607412,
1.0272636421883032,0.3069453205202569,0.04604400467979306,16.7,0.3069453205202569,0.007066495887237645,0.01534800155993102,
1.0402667950790094,0.29764426284973217,0.044648779164763897,16.7,0.29764426284973217,0.006644726480818315,0.014882926388254633,
1.0532699479697156,0.28834320517920736,0.043253553649734724,16.7,0.28834320517920736,0.006235934147377656,0.014417851216578242,
1.0662731008604218,0.27904214750868256,0.04185832813470556,16.7,0.27904214750868256,0.005840118886915673,0.013952776044901853,
1.079276253751128,0.26974108983815775,0.04046310261967639,16.7,0.26974108983815775,0.005457280699432362,0.013487700873225462,
1.0922794066418342,0.260440032167633,0.03906787710464722,16.7,0.260440032167633,0.005087419584927728,0.013022625701549074,
1.1052825595325404,0.25113897449710815,0.03767265158961805,16.7,0.25113897449710815,0.004730535543401764,0.012557550529872683,
1.1182857124232466,0.2418379168265834,0.036277426074588885,16.7,0.2418379168265834,0.0043866285748544774,0.012092475358196296,
1.1312888653139528,0.2325368591560586,0.03488220055955971,16.7,0.2325368591560586,0.004055698679285863,0.011627400186519905,
1.144292018204659,0.22323580148553382,0.03348697504453055,16.7,0.22323580148553382,0.003737745856695923,0.011162325014843516,
1.1572951710953652,0.213934743815009,0.032091749529501376,16.7,0.213934743815009,0.003432770107084656,0.010697249843167125,
1.1702983239860714,0.20463368614448424,0.03069652401447221,16.7,0.20463368614448424,0.0031407714304520647,0.010232174671490736,
1.1833014768767776,0.19533262847395944,0.029301298499443042,16.7,0.19533262847395944,0.0028617498267981462,0.009767099499814347,
1.1963046297674838,0.18603157080343466,0.027906072984413874,16.7,0.18603157080343466,0.0025957052961229025,0.009302024328137959,
1.20930778265819,0.17673051313290986,0.026510847469384705,16.7,0.17673051313290986,0.0023426378384263317,0.008836949156461568,
1.2223109355488961,0.16742945546238505,0.025115621954355537,16.7,0.16742945546238505,0.002102547453708435,0.008371873984785179,
1.2353140884396023,0.15812839779186028,0.023720396439326368,16.7,0.15812839779186028,0.0018754341419692131,0.00790679881310879,
1.2483172413303085,0.14882734012133547,0.0223251709242972,16.7,0.14882734012133547,0.0016612979032086643,0.0074417236414324,
1.2613203942210147,0.13952628245081067,0.020929945409268028,16.7,0.13952628245081067,0.0014601387374267895,0.0069766484697560095,
1.274323547111721,0.13022522478028586,0.01953471989423886,16.7,0.13022522478028586,0.0012719566446235888,0.00651157329807962,
1.287326700002427,0.12092416710976107,0.01813949437920969,16.7,0.12092416710976107,0.001096751624799062,0.00604649812640323,
1.3003298528931333,0.11162310943923628,0.016744268864180522,16.7,0.11162310943923628,0.0009345236779532096,0.005581422954726841,
1.3133330057838395,0.10232205176871151,0.015349043349151355,16.7,0.10232205176871151,0.000785272804086031,0.005116347783050452,
1.3263361586745457,0.09302099409818672,0.013953817834122187,16.7,0.09302099409818672,0.0006489990031975263,0.004651272611374062,
1.3393393115652519,0.08371993642766191,0.012558592319093018,16.7,0.08371993642766191,0.0005257022752876954,0.004186197439697672,
