omega_e_rad_s,F3_real,F3_imag,M5_real,M5_imag
7.516249999999999,-971.6207849717484,-434.86411315965984,-52.85387811467745,-84.48125226196449
8.924499999999998,-1051.2564837161453,-534.5605647270442,-45.25171707751755,-114.57513538984577
10.457749999999999,-1117.9225368681596,-641.0491104875855,-31.697684438552972,-150.03851288665763
12.101749999999997,-1167.7162190675258,-750.3150552841312,-11.328753230259963,-190.08352480397903
13.855,-1197.4743704001128,-858.4514064466006,16.582787574963827,-233.78658215530805
15.738999999999999,-1204.0983320043947,-961.94235825766,52.939427032688144,-280.35774439023004
19.842,-1135.9672691871726,-1128.5165037827842,149.6861795301081,-372.9944332374624
24.394999999999996,-949.8700958283995,-1199.0270906987596,270.8655085195046,-448.3211680564748
43.910999999999994,269.6547678822891,-268.2463828084444,478.38024511677276,-315.5847476936829
