outer_iteration,step_factor,source_formal_exact_objective,candidate_formal_exact_objective,formal_exact_relative_decrease,source_reduced_objective,source_weak_objective,residual_generator,average_mode_count,jump_mode_count,source_projected_integral,source_unresolved_integral,candidate_reduced_objective,candidate_projected_integral,candidate_unresolved_integral,candidate_unrepresented_projected_integral,gmres_info,krylov_iterations,jvp_calls,direction_solver,exact_subspace_rank,exact_subspace_condition_number,trust_region_step_scale,right_preconditioner,right_scale_minimum,right_scale_median,right_scale_maximum,geometric_ratio_minimum,geometric_ratio_median,geometric_ratio_maximum,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_root_relative_mismatch
1,1.0,0.0034816521531531317,0.0034246875956247783,0.016361358062942585,0.0033577436317308845,0.002655961075784466,endpoint_block,287,32,0.0026759717516807945,0.0008056804014723372,0.0033558800416921444,0.002682072869632642,0.0007426147259921361,2.3808770917847517e-05,1,16,18,exact_krylov_subspace,16,12.348604292387652,1.0,none,1.0,1.0,1.0,1.0,1.0,1.0,23.092240863818454,7.038614916680632,22.115354206005282,7.369310737264854e-10
