outer_iteration,krylov_iteration,preconditioned_relative_residual,gmres_info
1,1,0.9999201550515642,1
1,2,0.9982659125685529,1
1,3,0.997811979385504,1
1,4,0.9972032871918781,1
1,5,0.9971456372968003,1
1,6,0.9966825579644082,1
1,7,0.9966183896948906,1
1,8,0.9961951668070661,1
1,9,0.9961685480181094,1
1,10,0.995849169530773,1
1,11,0.9958474062550586,1
1,12,0.995824073832958,1
1,13,0.995726985974246,1
1,14,0.995713311262745,1
1,15,0.9956789625642426,1
1,16,0.9955288291839405,1
