wave_period_s,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,radiation_model,excitation_model,matrix_status,surge_rao_abs_per_m,surge_phase_rad,sway_rao_abs_per_m,sway_phase_rad,heave_rao_abs_per_m,heave_phase_rad,roll_rao_abs_per_m,roll_phase_rad,pitch_rao_abs_per_m,pitch_phase_rad,yaw_rao_abs_per_m,yaw_phase_rad
1.0,6.283185307179586,6.283185307179586,4.025678249387654,section_bem,section_bem_incident_diffraction_experimental,experimental_2d_free_surface_source_panel_not_validated,0.7514703948644541,2.7410442276390703,4.3728198075941634e-18,-0.4954871596672153,0.9257604449495073,-1.869481704654116,1.1624389536358821e-18,0.20901519730322063,0.7328999842393469,-0.41700458388791095,7.102388544781005e-18,-0.5056172058381009
3.3333333333333335,1.8849555921538759,1.8849555921538759,0.3623110424448888,section_bem,section_bem_incident_diffraction_experimental,experimental_2d_free_surface_source_panel_not_validated,0.926617980331281,-1.553691299897757,1.8774040004666196e-21,0.4996510793015958,0.9313226348163074,-0.0013695766617470265,1.440732336966197e-20,-1.7279556652335688,0.34224671745757274,-1.528305746913713,4.490284502851782e-21,1.607137087736041
5.666666666666667,1.1087974071493387,1.1087974071493387,0.1253671427144944,section_bem,section_bem_incident_diffraction_experimental,experimental_2d_free_surface_source_panel_not_validated,0.9738087574718207,-1.5639797503541575,1.0051647701404603e-21,-1.5590599059692536,0.9916445539845351,-0.00010391421072440977,1.5687803945415371e-21,1.516961712433604,0.1246473104722225,-1.5538864253535698,4.454622502703784e-22,-1.5650958934180885
8.0,0.7853981633974483,0.7853981633974483,0.06290122264668209,section_bem,section_bem_incident_diffraction_experimental,experimental_2d_free_surface_source_panel_not_validated,0.978730212045101,-1.5666007577793757,4.433621933124701e-22,1.584799237360084,0.9979041320453195,-2.2325210858681627e-05,7.523138970483867e-22,-1.5991801832617287,0.06283420795809906,-1.5606703920723088,3.7006212302713717e-22,1.6707075805105973
