reuse_step,step_factor,source_formal_exact_objective,source_root_relative_mismatch,source_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_formal_exact_objective,formal_exact_relative_decrease,maximum_displacement_ratio,condition_number,condition_number_ratio,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.0014031319595915741,4.582743810994356e-07,253149.00189682672,25.05606584301153,8.004989372624419,0.0012390578070625349,0.1169342280371108,0.2270909899694791,253141.66773321058,0.9999710282736207,1.5045913015125721e-12,24.26810492713009,0.968552089509247,7.584786435413165,False,displacement_limit
1,0.75,0.0014031319595915741,4.582743810994356e-07,253149.00189682672,25.05606584301153,8.004989372624419,0.0012780848439486784,0.08911999672453805,0.1702710245936087,253142.28452409757,0.9999734647473274,2.816745743467767e-12,24.450090019683103,0.9758152047043154,7.692689636107258,True,
1,0.5,0.0014031319595915741,4.582743810994356e-07,253149.00189682672,25.05606584301153,8.004989372624419,0.0013184630479997983,0.060342800271202826,0.1134837432236693,253142.8494635269,0.9999756963951912,4.542420336355434e-07,24.642206932629183,0.9834826858703447,7.798685383033333,True,
1,0.25,0.0014031319595915741,4.582743810994356e-07,253149.00189682672,25.05606584301153,8.004989372624419,0.001359976159797623,0.030756764892243632,0.05673054996576632,253145.7823772744,0.9999872821163496,1.1334432458385813e-07,24.844259548473392,0.9915467058609596,7.902775057179008,True,
1,0.125,0.0014031319595915741,4.582743810994356e-07,253149.00189682672,25.05606584301153,8.004989372624419,0.0013813988579327678,0.015488993398120864,0.02836718481023961,253145.26161607236,0.9999852249832062,2.8296803512976175e-08,24.94895314556914,0.9957250791838789,7.954105707712913,True,
2,1.0,0.0012780848439486784,2.816745743467767e-12,253142.28452409757,24.450090019683103,7.692689636107258,0.0011318127614824305,0.11444630077478753,0.22673580685486133,253133.91969412335,0.9999669560145199,1.3699854763921003e-12,23.808023327164737,0.9737397002628014,7.2628793883643015,False,displacement_limit
2,0.75,0.0012780848439486784,2.816745743467767e-12,253142.28452409757,24.450090019683103,7.692689636107258,0.0011661743255766686,0.08756110277175276,0.17000820812012704,253136.98109478285,0.9999790496110728,5.951669162524259e-13,23.953105633250427,0.979673515065483,7.373062369098689,True,
2,0.5,0.0012780848439486784,2.816745743467767e-12,253142.28452409757,24.450090019683103,7.692689636107258,0.0012021829314439588,0.059387225241024286,0.11331190996579665,253136.1913572962,0.999975929873538,4.4868275244865715e-07,24.108599972197176,0.9860331783150484,7.481418511833056,True,
2,0.25,0.0012780848439486784,2.816745743467767e-12,253142.28452409757,24.450090019683103,7.692689636107258,0.0012394945388578427,0.030193852367116594,0.056648295244367125,253136.01445696902,0.9999752310557664,1.120260605800418e-07,24.27431803916937,0.9928109884105853,7.587947313162085,True,
2,0.125,0.0012780848439486784,2.816745743467767e-12,253142.28452409757,24.450090019683103,7.692689636107258,0.0012586220244424828,0.015228112279357497,0.028329187672989534,253136.32113127003,0.9999764425258358,2.7971882530378394e-08,24.360955001627786,0.9963544094118443,7.640526451808427,True,
3,1.0,0.0011661743255766686,5.951669162524259e-13,253136.98109478285,23.953105633250427,7.373062369098689,0.0010379038175364656,0.10999256734345762,0.2263671264481969,253126.78639367878,0.9999597265438658,9.633592351037127e-13,23.458778189342684,0.9793626992893337,6.934619804925512,False,displacement_limit
3,0.75,0.0011661743255766686,5.951669162524259e-13,253136.98109478285,23.953105633250427,7.373062369098689,0.0010680035845239408,0.0841818747846148,0.16973346802025407,253127.02708049395,0.9999606773603531,9.95166746413326e-07,23.566499092052723,0.9838598573764465,7.046837714232944,True,
3,0.5,0.0011661743255766686,5.951669162524259e-13,253136.98109478285,23.953105633250427,7.373062369098689,0.0010994281221112494,0.057235185170461875,0.11312978511343397,253127.86126206146,0.9999639727364925,4.410979119127227e-07,23.684911593117732,0.9888033708764511,7.157312283341372,True,
3,0.25,0.0011661743255766686,5.951669162524259e-13,253136.98109478285,23.953105633250427,7.373062369098689,0.0011319624221795316,0.029336868979875128,0.0565574400526346,253132.0388112226,0.9999804758532757,1.1052044561358741e-07,23.81383395568937,0.9941856525958066,7.266041271242575,True,
3,0.125,0.0011661743255766686,5.951669162524259e-13,253136.98109478285,23.953105633250427,7.373062369098689,0.001148915773444879,0.014799290083200255,0.028283456230521416,253131.67418953552,0.9999790354407152,2.7601354493701624e-08,23.882182610539125,0.9970390886343836,7.319750609432702,True,
4,1.0,0.0010680035845239408,9.95166746413326e-07,253127.02708049395,23.566499092052723,7.046837714232944,0.000957447823483064,0.1035162827568193,0.22598856912583737,253118.37731810415,0.9999658283728546,1.4695472283637206e-12,23.22161390733347,0.9853654467991999,6.600697077361929,False,displacement_limit
4,0.75,0.0010680035845239408,9.95166746413326e-07,253127.02708049395,23.566499092052723,7.046837714232944,0.0009828191468656353,0.07976044171825154,0.16945128099237233,253122.54446999473,0.9999822910633016,9.820616443756838e-07,23.291549495799313,0.988333031767704,6.714712619770665,True,
4,0.5,0.0010680035845239408,9.95166746413326e-07,253127.02708049395,23.566499092052723,7.046837714232944,0.0010098671525848612,0.054434678667294706,0.11294270268183157,253122.07877998182,0.9999804513150208,4.362464989928774e-07,23.372455842555624,0.9917661402001566,6.827070518924745,True,
4,0.25,0.0010680035845239408,9.95166746413326e-07,253127.02708049395,23.566499092052723,7.046837714232944,0.0010382944159793084,0.027817480179970714,0.0564641779491387,253121.55103806642,0.9999783664253845,1.0966371212228168e-07,23.46415656638628,0.9956572876918762,6.9377669331244665,True,
4,0.125,0.0010680035845239408,9.95166746413326e-07,253127.02708049395,23.566499092052723,7.046837714232944,0.0010529920001956631,0.014055743394315548,0.028236616846987753,253121.70742076045,0.999978984228611,2.7491194319674602e-08,23.514002960121882,0.9977724255212542,6.992491009906728,True,
