1.00		0.911658
1.00435551	1.02463
1.0110871	1.10824
1.0285322	1.2122
1.0437654	1.29581
1.0525648	1.36587
1.0657158	1.45965
1.0831033	1.55005
1.0962351	1.63931
1.130592	1.72183
1.145797	1.79867
1.163093	1.8676
1.173874	1.90377
1.195315	1.94786
1.201773	1.96707
1.210347	1.98403
1.216785	1.99872
1.233904	2.02586
1.257375	2.04736
1.278686	2.06094
1.30422		2.06776
1.340338	2.06442
1.359413	2.05202
1.384856	2.03737
1.410246	2.01029
1.433491	1.9787
1.456741	1.94823
1.490545	1.90083
1.507424	1.87148
1.528496	1.82858
1.549572	1.78681
1.572755	1.74053
1.591653	1.68633
1.621111	1.61633
1.648496	1.55876
1.686442	1.48538
1.707484	1.4357
1.741188	1.36458
1.772849	1.31266
1.800225	1.25282
1.821215	1.19072
1.85916		1.11735
1.894975	1.04284
1.928665	0.968324
1.977256	0.899482
2.00254		0.847552
2.04471		0.768534
2.0785		0.717745
2.10807		0.673729
2.14183		0.615033
2.18837		0.564263
2.23701		0.506717
2.27507		0.460454
2.32375		0.411946
2.37032		0.366824
2.41479		0.328478
2.46138		0.289004
2.51012		0.255183
2.56949		0.221376
2.62462		0.192082
2.67128		0.169554
2.71371		0.149279
2.76463		0.130147
2.8177		0.114406
2.86439		0.0986562
2.92171		0.0829215
2.96418		0.073944
2.99815		0.0638248
3.0895		0.0537866
3.15109		0.044836
3.2148		0.0324994
3.27005		0.0291884
3.33378		0.0225003
3.40177		0.0169478
3.49316		0.0159472
3.61854		0.0104758
3.71843		0.0106169
3.83532		0.00965223
3.92033		0.00751289
3.99896		0.00649425
4.12647		0.00102585
4.22424		0.0034233
4.3369		0.00471206
4.50691		0.00043339
4.7641		0.00418563
5		0.00112969
