wave_period_s,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,radiation_model,excitation_model,matrix_status,surge_rao_abs_per_m,surge_phase_rad,sway_rao_abs_per_m,sway_phase_rad,heave_rao_abs_per_m,heave_phase_rad,roll_rao_abs_per_m,roll_phase_rad,pitch_rao_abs_per_m,pitch_phase_rad,yaw_rao_abs_per_m,yaw_phase_rad
1.0,6.283185307179586,14.334541805954894,4.025678249387654,section_bem,section_bem_incident_diffraction_experimental,experimental_2d_free_surface_source_panel_not_validated,0.0032671959134430483,1.5013085403864477,1.0422351308683936e-18,1.9780187531319091,0.0028566293807563026,-2.3594710157718453,3.940669188670666e-19,1.4723817957849858,0.001216381404139384,0.5458917840980275,1.2998312304902583e-19,-1.6085877005071576
8.0,0.7853981633974483,0.9112006086908124,0.06290122264668209,section_bem,section_bem_incident_diffraction_experimental,experimental_2d_free_surface_source_panel_not_validated,0.7196160780519146,-1.60626788782,1.3233113453163925e-15,3.129933834092708,0.990317323082601,0.0003162443473934279,4.698174777179679e-16,-0.11893270477463906,0.06266168508203789,-1.5846958782005307,1.9708840015429864e-16,2.5572219954137565
