panel_index,kinematic_residual,scaled_kinematic_residual
0,0.5228304457078667,0.5228304457078667
1,0.22445112751052165,0.22445112751052165
2,-0.16455411642522721,-0.16455411642522721
3,-0.34474946088210245,-0.34474946088210245
4,-0.3155831504850104,-0.3155831504850104
5,-0.16908923443595825,-0.16908923443595825
6,-0.03733527947353757,-0.03733527947353757
7,0.04558705722589228,0.04558705722589228
8,0.06051157118111593,0.06051157118111593
9,0.01033764055189805,0.01033764055189805
10,-0.03875581306358969,-0.03875581306358969
11,-0.06734378385572681,-0.06734378385572681
12,-0.07348591547091249,-0.07348591547091249
13,-0.05556130619245532,-0.05556130619245532
14,-0.027944448844656106,-0.027944448844656106
15,-0.0077479378033551635,-0.0077479378033551635
16,0.0029410142837892686,0.0029410142837892686
17,0.0028731269057289885,0.0028731269057289885
18,-0.0064864481331273205,-0.0064864481331273205
19,-0.014930354286287896,-0.014930354286287896
20,-0.019557280264433076,-0.019557280264433076
21,-0.020120180714204437,-0.020120180714204437
22,-0.016478556571388813,-0.016478556571388813
23,-0.011224711687982447,-0.011224711687982447
24,-0.007256625891932458,-0.007256625891932458
25,-0.004853720426573501,-0.004853720426573501
26,-0.00416567826079494,-0.00416567826079494
27,-0.005003091073877402,-0.005003091073877402
28,-0.006103811179665058,-0.006103811179665058
29,-0.007147222634640366,-0.007147222634640366
30,-0.008147113433417941,-0.008147113433417941
31,-0.009072018202939649,-0.009072018202939649
32,-0.008867791076784898,-0.008867791076784898
33,-0.006379168651700446,-0.006379168651700446
34,-0.001595584756030213,-0.001595584756030213
35,0.010590629505638466,0.010590629505638466
