eta,xi,pressure_coefficient
-0.9781545865455921,0.0600197801846358,5.654236205733454
-0.9344637596367764,0.1800593405539074,5.79940409931175
-0.8907729327279608,0.30009890092317903,5.882587238703014
-0.847082105819145,0.4201384612924506,5.93334999406427
-0.8033912789103292,0.5401780216617222,5.977866228420222
-0.7597004520015136,0.6602175820309938,6.022701794222403
-0.7160096250926978,0.7802571424002653,6.070612996404385
-0.6723187981838821,0.900296702769537,6.12324074622735
-0.6286279712750664,1.0203362631388087,6.181862987316771
-0.5849371443662507,1.14037582350808,6.2476757398207825
-0.5412463174574349,1.2604153838773517,6.32193477368542
-0.4975554905486192,1.3804549442466234,6.4060560426259165
-0.4538646636398035,1.500494504615895,6.501711849273773
-0.4101738367309878,1.6205340649851665,6.610942548032465
-0.366483009822172,1.7405736253544382,6.736300326675082
-0.3227921829133563,1.8606131857237098,6.881043774352768
-0.2791013560045406,1.9806527460929813,7.0494056913298335
-0.23541052909572485,2.100692306462253,7.246954930658463
-0.19171970218690915,2.2207318668315246,7.481042515300735
-0.14802887527809344,2.340771427200796,7.761189632430641
-0.10433804836927768,2.460810987570068,8.098898382134415
-0.060647221460461975,2.580850547939339,8.506350883665469
-0.016956394551646325,2.700890108308611,9.006503674029313
0.026734432357169435,2.8209296686778824,9.487300595879814
