iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg,source_root_relative_mismatch,root_gate_limit,root_feasibility_repair,candidate_root_relative_mismatch,candidate_hard_root_pass
1,1.0,0.08203285599911488,0.06782265461035884,0.08800134052262976,0.08605656115489764,0.0019447793677321301,49.55512158158238,20.35731894883473,18.232673936048098,20.756683902582523,1.0196177578565988,17.92250835308699,0.010676797204218583,0.010676797204218583,True,0.0088727772148034,False
2,1.0,0.07737846713296616,0.05673810584138309,0.08203285599911488,0.07996112757590475,0.0020717284232101285,48.56040730764321,20.756683902582523,17.92250835308699,21.16236732207931,1.0195447125080663,18.833881904715962,0.0088727772148034,0.0088727772148034,True,0.00672625402679292,False
3,0.5,0.0755391813832485,0.023769994649248533,0.07737846713296617,0.07512687801864816,0.002251589114317998,47.33218752303528,21.16236732207931,18.833881904715962,21.384350205164335,1.0104895109184417,19.57723083370281,0.00672625402679292,0.00672625402679292,True,0.005292365134941937,False
4,0.5,0.07382310485638169,0.022717700873144047,0.07553918138324849,0.07315752519963704,0.0023816561836114553,46.62015797767332,21.384350205164335,19.57723083370281,21.641988553854656,1.01204798585033,20.335174888495764,0.005292365134941937,0.005292365134941937,True,0.004135527071245962,False
