benchmark,source_row,coefficient,row_family,column_family,row_measure_transport_integral_value,stokes_body_forward_integral_value,transport_minus_stokes_integral_value,transport_stokes_residual_norm,least_squares_transport_over_stokes_scale,least_squares_scaled_residual_norm,transport_stokes_opposite_sign_fraction,transport_stokes_same_sign_fraction,abs_station_transport_stokes_residual_sum,peak_abs_residual_station_index,peak_abs_residual_x_over_l,peak_abs_residual_share,residual_abs_centroid_x_over_l,median_row_gradient_to_stokes_m_norm_ratio,median_row_gradient_stokes_m_alignment,diagnostic_conclusion,remaining_blocker,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,0,A33,heave_row_N3_m3,heave_radiation,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,,,row_measure_transport_matches_stokes_mi_row,No row-measure transport blocker isolated for this coefficient.,false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,B33,heave_row_N3_m3,heave_radiation,-7.818122593370486,0.0,-7.818122593370486,2.6758582879813776e+300,,,0.0,0.0,11.164347180589026,2,0.075,0.12229963952406207,0.26170323301067305,,,row_measure_transport_scale_or_mapping_mismatch,The row-measure transport and Stokes m_i row have the same broad sign but not the same scale; audit the longitudinal derivative coordinate and panel mapping before changing the default route.,false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,A35,heave_row_N3_m3,pitch_radiation,1.389888461043642,0.0,1.389888461043642,4.757081400855781e+299,,,0.0,0.0,1.9847728321047156,2,0.075,0.12229963952406205,0.26170323301067294,,,row_measure_transport_scale_or_mapping_mismatch,The row-measure transport and Stokes m_i row have the same broad sign but not the same scale; audit the longitudinal derivative coordinate and panel mapping before changing the default route.,false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,heave_row_N3_m3,pitch_radiation,-0.8325294441292862,0.0,-0.8325294441292862,5.7191354128679336e+299,,,0.0,0.0,1.9858899283793945,2,0.075,0.20120107140977814,0.28446262846934295,,,row_measure_transport_scale_or_mapping_mismatch,The row-measure transport and Stokes m_i row have the same broad sign but not the same scale; audit the longitudinal derivative coordinate and panel mapping before changing the default route.,false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,pitch_row_N5_m5,heave_radiation,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,0.8736483345995383,-0.9465372632211999,row_measure_transport_matches_stokes_mi_row,No row-measure transport blocker isolated for this coefficient.,false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,pitch_row_N5_m5,heave_radiation,1.0835194657560216,-4.115995775674916,5.199515241430939,1.6338621553095203,-0.3816692807976465,0.8720639546803811,0.5897435897435898,0.41025641025641024,6.695761676966072,12,0.325,0.07197926712828612,0.3685421505259851,0.8736483345995383,-0.9465372632211999,row_measure_transport_opposes_stokes_mi_row,"The equal-panel-index d(N_i ds)/dx transport opposes the current Stokes m_i row; audit the A1 Eq.31-to-Eq.32 sign convention, z-up/z-down mapping, and fixed-control-surface station map.",false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A55,pitch_row_N5_m5,pitch_radiation,-0.43340778630240867,1.6463983102699669,-2.0798060965723755,1.6338621553095205,-0.3816692807976465,0.8720639546803812,0.5897435897435898,0.41025641025641024,2.678304670786429,12,0.325,0.07197926712828613,0.36854215052598505,0.8736483345995383,-0.9465372632211999,row_measure_transport_opposes_stokes_mi_row,"The equal-panel-index d(N_i ds)/dx transport opposes the current Stokes m_i row; audit the A1 Eq.31-to-Eq.32 sign convention, z-up/z-down mapping, and fixed-control-surface station map.",false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B55,pitch_row_N5_m5,pitch_radiation,-0.5985710921604407,0.4395424385763078,-1.0381135307367484,2.2277178481433837,-0.11616733010005885,1.927925647465144,0.5897435897435898,0.41025641025641024,1.2010650570163421,0,0.024999999999999998,0.10072709982694009,0.3754577464328799,0.8736483345995383,-0.9465372632211999,row_measure_transport_opposes_stokes_mi_row,"The equal-panel-index d(N_i ds)/dx transport opposes the current Stokes m_i row; audit the A1 Eq.31-to-Eq.32 sign convention, z-up/z-down mapping, and fixed-control-surface station map.",false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
